as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2023-04-28,2023Q2,4,cbvar,authors,-2.8539741664074194,2.5352403907615395,1000,False
2023-04-28,2023Q3,-9,cbvar,authors,-3.0495433486883017,4.694888429547928,1000,False
2023-05-05,2023Q2,5,cbvar,authors,-2.6820140120164617,2.5352403907615395,1000,False
2023-05-05,2023Q3,-8,cbvar,authors,-3.0547469865604544,4.694888429547928,1000,False
2023-05-12,2023Q2,6,cbvar,authors,-2.6797304144954124,2.5352403907615395,1000,False
2023-05-12,2023Q3,-7,cbvar,authors,-3.082467054551097,4.694888429547928,1000,False
2023-05-19,2023Q2,7,cbvar,authors,-2.6767807217541293,2.5352403907615395,1000,False
2023-05-19,2023Q3,-6,cbvar,authors,-3.2671208531306433,4.694888429547928,1000,False
2023-05-26,2023Q2,8,cbvar,authors,-2.7287081485647073,2.5352403907615395,1000,False
2023-05-26,2023Q3,-5,cbvar,authors,-3.1581809870245845,4.694888429547928,1000,False
2023-06-02,2023Q2,9,cbvar,authors,-2.642259737224653,2.5352403907615395,1000,False
2023-06-02,2023Q3,-4,cbvar,authors,-3.2743551467107865,4.694888429547928,1000,False
2023-06-09,2023Q2,10,cbvar,authors,-2.6299326119673916,2.5352403907615395,1000,False
2023-06-09,2023Q3,-3,cbvar,authors,-3.100193083854743,4.694888429547928,1000,False
2023-06-16,2023Q2,11,cbvar,authors,-2.6652734105041764,2.5352403907615395,1000,False
2023-06-16,2023Q3,-2,cbvar,authors,-3.138045570907576,4.694888429547928,1000,False
2023-06-23,2023Q2,12,cbvar,authors,-2.51149343819354,2.5352403907615395,1000,False
2023-06-23,2023Q3,-1,cbvar,authors,-3.123423393014986,4.694888429547928,1000,False
2023-06-30,2023Q2,13,cbvar,authors,-2.5658002452365114,2.5352403907615395,1000,False
2023-06-30,2023Q3,0,cbvar,authors,-2.9676637650994477,4.694888429547928,1000,False
2023-07-07,2023Q2,14,cbvar,authors,-2.360380406818936,2.5352403907615395,1000,False
2023-07-07,2023Q3,1,cbvar,authors,-3.052606257305692,4.694888429547928,1000,False
2023-07-07,2023Q4,-12,cbvar,authors,-2.8607460531203337,3.4192155752948095,1000,False
2023-07-14,2023Q2,15,cbvar,authors,-2.304858765760576,2.5352403907615395,1000,False
2023-07-14,2023Q3,2,cbvar,authors,-3.0699619096526836,4.694888429547928,1000,False
2023-07-14,2023Q4,-11,cbvar,authors,-2.9602921549186516,3.4192155752948095,1000,False
2023-07-21,2023Q2,16,cbvar,authors,-2.3750771102146775,2.5352403907615395,1000,False
2023-07-21,2023Q3,3,cbvar,authors,-3.0802011937568508,4.694888429547928,1000,False
2023-07-21,2023Q4,-10,cbvar,authors,-2.9019906938612348,3.4192155752948095,1000,False
