as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2021-01-29,2021Q1,5,qbvar,-,-4.253067013112739,5.701255644273506,1000,True
2021-01-29,2021Q2,-8,qbvar,-,-2.994382054834727,6.983331307653917,1000,True
2021-02-05,2021Q1,6,qbvar,-,-4.2950365662513885,5.701255644273506,1000,False
2021-02-05,2021Q2,-7,qbvar,-,-2.963999380713478,6.983331307653917,1000,False
2021-02-12,2021Q1,7,qbvar,-,-4.2705126151934785,5.701255644273506,1000,False
2021-02-12,2021Q2,-6,qbvar,-,-2.9962763852885828,6.983331307653917,1000,False
2021-02-19,2021Q1,8,qbvar,-,-3.499698460396159,5.701255644273506,1000,False
2021-02-19,2021Q2,-5,qbvar,-,-3.3318503056672104,6.983331307653917,1000,False
2021-02-26,2021Q1,9,qbvar,-,-3.565399452274289,5.701255644273506,1000,False
2021-02-26,2021Q2,-4,qbvar,-,-3.3136724682728413,6.983331307653917,1000,False
2021-03-05,2021Q1,10,qbvar,-,-3.480801922207103,5.701255644273506,1000,False
2021-03-05,2021Q2,-3,qbvar,-,-3.285910355484457,6.983331307653917,1000,False
2021-03-12,2021Q1,11,qbvar,-,-3.565589226484686,5.701255644273506,1000,False
2021-03-12,2021Q2,-2,qbvar,-,-3.303540894812136,6.983331307653917,1000,False
2021-03-19,2021Q1,12,qbvar,-,-3.4842398425380434,5.701255644273506,1000,False
2021-03-19,2021Q2,-1,qbvar,-,-3.308305776917641,6.983331307653917,1000,False
2021-03-26,2021Q1,13,qbvar,-,-3.103179579593201,5.701255644273506,1000,False
2021-03-26,2021Q2,0,qbvar,-,-3.3347630175821172,6.983331307653917,1000,False
2021-04-02,2021Q1,14,qbvar,-,-3.21894705748366,5.701255644273506,1000,False
2021-04-02,2021Q2,1,qbvar,-,-3.116595344581253,6.983331307653917,1000,False
2021-04-02,2021Q3,-12,qbvar,-,-2.9480791319523383,3.34127932577879,1000,False
2021-04-09,2021Q1,15,qbvar,-,-2.1393067336740295,5.701255644273506,1000,False
2021-04-09,2021Q2,2,qbvar,-,-3.784393264622378,6.983331307653917,1000,False
2021-04-09,2021Q3,-11,qbvar,-,-2.7644356403965404,3.34127932577879,1000,False
2021-04-16,2021Q1,16,qbvar,-,-2.090273777942555,5.701255644273506,1000,False
2021-04-16,2021Q2,3,qbvar,-,-3.3024680194528147,6.983331307653917,1000,False
2021-04-16,2021Q3,-10,qbvar,-,-2.7159721591407258,3.34127932577879,1000,False
2021-04-23,2021Q1,17,qbvar,-,-1.9681736580552245,5.701255644273506,1000,False
2021-04-23,2021Q2,4,qbvar,-,-3.9974486649730805,6.983331307653917,1000,False
2021-04-23,2021Q3,-9,qbvar,-,-2.752605766478315,3.34127932577879,1000,False
