as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2013-05-03,2013Q2,5,cbvar,authors,-2.0433540384525397,1.0748507650766292,1000,True
2013-05-03,2013Q3,-8,cbvar,authors,-2.0739621858232202,3.4493139225505898,1000,True
2013-05-10,2013Q2,6,cbvar,authors,-2.0818809968045784,1.0748507650766292,1000,False
2013-05-10,2013Q3,-7,cbvar,authors,-2.0475530578940475,3.4493139225505898,1000,False
2013-05-17,2013Q2,7,cbvar,authors,-2.1232364700671233,1.0748507650766292,1000,False
2013-05-17,2013Q3,-6,cbvar,authors,-2.2025849517533618,3.4493139225505898,1000,False
2013-05-24,2013Q2,8,cbvar,authors,-2.0763307095655117,1.0748507650766292,1000,False
2013-05-24,2013Q3,-5,cbvar,authors,-2.266337377688985,3.4493139225505898,1000,False
2013-05-31,2013Q2,9,cbvar,authors,-2.0045076981601513,1.0748507650766292,1000,False
2013-05-31,2013Q3,-4,cbvar,authors,-2.10243203467548,3.4493139225505898,1000,False
2013-06-07,2013Q2,10,cbvar,authors,-1.913861721663367,1.0748507650766292,1000,False
2013-06-07,2013Q3,-3,cbvar,authors,-2.0574529592251403,3.4493139225505898,1000,False
2013-06-14,2013Q2,11,cbvar,authors,-1.9375654249972354,1.0748507650766292,1000,False
2013-06-14,2013Q3,-2,cbvar,authors,-2.1090982442100374,3.4493139225505898,1000,False
2013-06-21,2013Q2,12,cbvar,authors,-1.9219461355739775,1.0748507650766292,1000,False
2013-06-21,2013Q3,-1,cbvar,authors,-1.9677595403710813,3.4493139225505898,1000,False
2013-06-28,2013Q2,13,cbvar,authors,-1.9016581927469849,1.0748507650766292,1000,False
2013-06-28,2013Q3,0,cbvar,authors,-2.0247524010334566,3.4493139225505898,1000,False
2013-07-05,2013Q2,14,cbvar,authors,-1.8513277727376138,1.0748507650766292,1000,False
2013-07-05,2013Q3,1,cbvar,authors,-2.071132813709019,3.4493139225505898,1000,False
2013-07-05,2013Q4,-12,cbvar,authors,-2.0921600501576694,3.532828598657445,1000,False
2013-07-12,2013Q2,15,cbvar,authors,-1.7707175698106195,1.0748507650766292,1000,False
2013-07-12,2013Q3,2,cbvar,authors,-2.0667369388376846,3.4493139225505898,1000,False
2013-07-12,2013Q4,-11,cbvar,authors,-2.06615389533944,3.532828598657445,1000,False
2013-07-19,2013Q2,16,cbvar,authors,-1.7403651362611425,1.0748507650766292,1000,False
2013-07-19,2013Q3,3,cbvar,authors,-2.1179241582980204,3.4493139225505898,1000,False
2013-07-19,2013Q4,-10,cbvar,authors,-2.0245911652832818,3.532828598657445,1000,False
2013-07-26,2013Q2,17,cbvar,authors,-1.8689099083671712,1.0748507650766292,1000,False
2013-07-26,2013Q3,4,cbvar,authors,-2.035546322979525,3.4493139225505898,1000,False
2013-07-26,2013Q4,-9,cbvar,authors,-2.145103456562717,3.532828598657445,1000,False
