as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2010-07-30,2010Q3,5,lbvar,-,-1.9091143470022025,3.1201978026194954,200,True
2010-07-30,2010Q4,-8,lbvar,-,-2.3413256946871694,2.117043484228409,200,True
2010-08-06,2010Q3,6,lbvar,-,-1.8691402931125973,3.1201978026194954,200,False
2010-08-06,2010Q4,-7,lbvar,-,-2.5596293680012536,2.117043484228409,200,False
2010-08-13,2010Q3,7,lbvar,-,-1.9865950688939018,3.1201978026194954,200,False
2010-08-13,2010Q4,-6,lbvar,-,-2.31243183998355,2.117043484228409,200,False
2010-08-20,2010Q3,8,lbvar,-,-1.738981718172736,3.1201978026194954,200,False
2010-08-20,2010Q4,-5,lbvar,-,-2.212851606450803,2.117043484228409,200,False
2010-08-27,2010Q3,9,lbvar,-,-1.757117941150695,3.1201978026194954,200,False
2010-08-27,2010Q4,-4,lbvar,-,-2.0805992536558793,2.117043484228409,200,False
2010-09-03,2010Q3,10,lbvar,-,-1.8200620088641697,3.1201978026194954,200,False
2010-09-03,2010Q4,-3,lbvar,-,-2.255650966560616,2.117043484228409,200,False
2010-09-10,2010Q3,11,lbvar,-,-1.786799642208111,3.1201978026194954,200,False
2010-09-10,2010Q4,-2,lbvar,-,-2.1888242911655897,2.117043484228409,200,False
2010-09-17,2010Q3,12,lbvar,-,-1.6920757856880833,3.1201978026194954,200,False
2010-09-17,2010Q4,-1,lbvar,-,-2.2107959434690345,2.117043484228409,200,False
2010-09-24,2010Q3,13,lbvar,-,-1.7203259516398117,3.1201978026194954,200,False
2010-09-24,2010Q4,0,lbvar,-,-2.13149044844977,2.117043484228409,200,False
2010-10-01,2010Q3,14,lbvar,-,-1.8307042649867584,3.1201978026194954,200,False
2010-10-01,2010Q4,1,lbvar,-,-2.2108477757158926,2.117043484228409,200,False
2010-10-01,2011Q1,-13,lbvar,-,-3.728061628226993,-0.9454489541211974,200,False
2010-10-08,2010Q3,15,lbvar,-,-1.771395592560109,3.1201978026194954,200,False
2010-10-08,2010Q4,2,lbvar,-,-1.9360835110273984,2.117043484228409,200,False
2010-10-08,2011Q1,-12,lbvar,-,-3.90317339370447,-0.9454489541211974,200,False
2010-10-15,2010Q3,16,lbvar,-,-1.7800340742655383,3.1201978026194954,200,False
2010-10-15,2010Q4,3,lbvar,-,-1.9949204059385248,2.117043484228409,200,False
2010-10-15,2011Q1,-11,lbvar,-,-3.802843588472451,-0.9454489541211974,200,False
2010-10-22,2010Q3,17,lbvar,-,-1.8190071290238796,3.1201978026194954,200,False
2010-10-22,2010Q4,4,lbvar,-,-2.0366200568832054,2.117043484228409,200,False
2010-10-22,2011Q1,-10,lbvar,-,-3.4643869875083,-0.9454489541211974,200,False
