as_of,target_quarter,horizon_month,method,nowcast_livello,nowcast_z,gdp_realizzato,errore,n_iter,converged
2015-01-15,2014Q4,4,arma22,1.0469585417659066,0.6315304950814323,0.5044586015433339,0.5424999402225728,,True
2015-01-15,2014Q4,4,gaussian,0.9353472182911478,0.4458929499098536,0.5044586015433339,0.4308886167478138,51.0,True
2015-01-15,2014Q4,4,random_walk,1.2080648325781596,0.8994905497334921,0.5044586015433339,0.7036062310348257,,True
2015-01-15,2014Q4,4,student_t,0.9258946952136397,0.4301710399355207,0.5044586015433339,0.4214360936703056,94.0,True
2015-01-15,2015Q1,1,arma22,0.8628344229645142,0.3252860356749406,0.8964547876924911,-0.0336203647279769,,True
2015-01-15,2015Q1,1,gaussian,0.7344362451300194,0.11172775327459,0.8964547876924911,-0.1620185425624717,51.0,True
2015-01-15,2015Q1,1,random_walk,1.2080648325781596,0.8994905497334921,0.8964547876924911,0.3116100448856684,,True
2015-01-15,2015Q1,1,student_t,0.7481005965617459,0.134454987189356,0.8964547876924911,-0.1483541911307452,94.0,True
2015-02-15,2015Q1,2,arma22,0.7056716421858288,0.066400760469124,0.8964547876924911,-0.1907831455066623,,True
2015-02-15,2015Q1,2,gaussian,0.6747150605306753,0.0147104348433912,0.8964547876924911,-0.2217397271618157,51.0,True
2015-02-15,2015Q1,2,random_walk,0.5044586015433339,-0.2695784412016435,0.8964547876924911,-0.3919961861491572,,True
2015-02-15,2015Q1,2,student_t,0.6852391935973754,0.0322833009694452,0.8964547876924911,-0.2112155940951157,95.0,True
2015-03-15,2015Q1,3,arma22,0.7056716421858288,0.066400760469124,0.8964547876924911,-0.1907831455066623,,True
2015-03-15,2015Q1,3,gaussian,0.5508057383713039,-0.1921894509977026,0.8964547876924911,-0.3456490493211872,51.0,True
2015-03-15,2015Q1,3,random_walk,0.5044586015433339,-0.2695784412016435,0.8964547876924911,-0.3919961861491572,,True
2015-03-15,2015Q1,3,student_t,0.5277926260781157,-0.2306160215198527,0.8964547876924911,-0.3686621616143753,95.0,True
2015-04-15,2015Q1,4,arma22,0.7056716421858288,0.066400760469124,0.8964547876924911,-0.1907831455066623,,True
2015-04-15,2015Q1,4,gaussian,0.4427817018062175,-0.3725645869754773,0.8964547876924911,-0.4536730858862736,51.0,True
2015-04-15,2015Q1,4,random_walk,0.5044586015433339,-0.2695784412016435,0.8964547876924911,-0.3919961861491572,,True
