as_of,target_quarter,horizon_month,method,nowcast_livello,nowcast_z,gdp_realizzato,errore,n_iter,converged
2024-10-15,2024Q3,4,arma22,0.6254220440081699,-0.02441552593956825,0.8213953149049047,-0.19597327089673477,,True
2024-10-15,2024Q3,4,gaussian,0.42445301908425104,-0.21340805068432783,0.8213953149049047,-0.39694229582065366,64.0,True
2024-10-15,2024Q3,4,random_walk,0.8815888542736516,0.21648534048108137,0.8213953149049047,0.06019353936874694,,True
2024-10-15,2024Q3,4,student_t,0.4780123005002556,-0.16304056832152192,0.8213953149049047,-0.3433830144046491,103.0,True
2024-10-15,2024Q4,1,arma22,0.6514147032851791,2.813299469771898e-05,0.4588204928330341,0.19259421045214503,,True
2024-10-15,2024Q4,1,gaussian,0.36757014869056326,-0.2669010568553126,0.4588204928330341,-0.09125034414247085,64.0,True
2024-10-15,2024Q4,1,random_walk,0.8815888542736516,0.21648534048108137,0.4588204928330341,0.4227683614406175,,True
2024-10-15,2024Q4,1,student_t,0.43810458470760016,-0.2005700332094844,0.4588204928330341,-0.020715908125433946,103.0,True
2024-11-15,2024Q4,2,arma22,0.6273267880188947,-0.023703038257206214,0.4588204928330341,0.16850629518586063,,True
2024-11-15,2024Q4,2,gaussian,0.19117648632053919,-0.4351323860023785,0.4588204928330341,-0.2676440065124949,65.0,True
2024-11-15,2024Q4,2,random_walk,0.8213953149049047,0.15936570461345487,0.4588204928330341,0.3625748220718706,,True
2024-11-15,2024Q4,2,student_t,0.33788010520554607,-0.29674391305009146,0.4588204928330341,-0.12094038762748804,104.0,True
2024-12-15,2024Q4,3,arma22,0.6273267880188947,-0.023703038257206214,0.4588204928330341,0.16850629518586063,,True
2024-12-15,2024Q4,3,gaussian,0.10200474076154498,-0.5192498862534939,0.4588204928330341,-0.35681575207148913,65.0,True
2024-12-15,2024Q4,3,random_walk,0.8213953149049047,0.15936570461345487,0.4588204928330341,0.3625748220718706,,True
2024-12-15,2024Q4,3,student_t,0.27423237517125115,-0.3567840963343886,0.4588204928330341,-0.18458811766178296,103.0,True
2025-01-15,2024Q4,4,arma22,0.6273267880188947,-0.023703038257206214,0.4588204928330341,0.16850629518586063,,True
2025-01-15,2024Q4,4,gaussian,0.30838732962079435,-0.32456504116757523,0.4588204928330341,-0.15043316321223976,65.0,True
2025-01-15,2024Q4,4,random_walk,0.8213953149049047,0.15936570461345487,0.4588204928330341,0.3625748220718706,,True
2025-01-15,2024Q4,4,student_t,0.4191475145491844,-0.22008273205584447,0.4588204928330341,-0.03967297828384969,104.0,True
2025-01-15,2025Q1,1,arma22,0.6542737323983867,0.0017165561042061413,-0.1626486056421683,0.816922338040555,,True
2025-01-15,2025Q1,1,gaussian,0.8806059135541541,0.21522025266031158,-0.1626486056421683,1.0432545191963223,65.0,True
2025-01-15,2025Q1,1,random_walk,0.8213953149049047,0.15936570461345487,-0.1626486056421683,0.984043920547073,,True
2025-01-15,2025Q1,1,student_t,0.7828158283620352,0.12297289937436988,-0.1626486056421683,0.9454644340042035,104.0,True
2025-02-15,2025Q1,2,arma22,0.6749172726774885,0.022399845889234084,-0.1626486056421683,0.8375658783196568,,True
2025-02-15,2025Q1,2,gaussian,0.8773401822944147,0.21393266863244348,-0.1626486056421683,1.039988787936583,65.0,True
2025-02-15,2025Q1,2,random_walk,0.4588204928330341,-0.18207121080910965,-0.1626486056421683,0.6214690984752024,,True
2025-02-15,2025Q1,2,student_t,0.8727335458343031,0.20957386316804863,-0.1626486056421683,1.0353821514764714,106.0,True
2025-03-15,2025Q1,3,arma22,0.6749172726774885,0.022399845889234084,-0.1626486056421683,0.8375658783196568,,True
2025-03-15,2025Q1,3,gaussian,1.0761505560436824,0.40204730519651377,-0.1626486056421683,1.2387991616858507,65.0,True
2025-03-15,2025Q1,3,random_walk,0.4588204928330341,-0.18207121080910965,-0.1626486056421683,0.6214690984752024,,True
2025-03-15,2025Q1,3,student_t,0.9855611236598227,0.31633146538361295,-0.1626486056421683,1.148209729301991,107.0,True
2025-04-15,2025Q1,4,arma22,0.6749172726774885,0.022399845889234084,-0.1626486056421683,0.8375658783196568,,True
2025-04-15,2025Q1,4,gaussian,1.1014250601186737,0.4259620741230101,-0.1626486056421683,1.264073665760842,65.0,True
2025-04-15,2025Q1,4,random_walk,0.4588204928330341,-0.18207121080910965,-0.1626486056421683,0.6214690984752024,,True
