as_of,target_quarter,horizon_month,method,nowcast_livello,nowcast_z,gdp_realizzato,errore,n_iter,converged
2022-01-15,2021Q4,4,arma22,0.6377057160588104,-0.010820163886942818,1.701202308971439,-1.0634965929126285,,True
2022-01-15,2021Q4,4,gaussian,0.9800018708395077,0.3019929311557752,1.701202308971439,-0.7212004381319312,70.0,True
2022-01-15,2021Q4,4,random_walk,0.8216679141918704,0.15729678328043828,1.701202308971439,-0.8795343947795686,,True
2022-01-15,2021Q4,4,student_t,0.8796719041248554,0.21030470452743122,1.701202308971439,-0.8215304048465836,107.0,True
2022-01-15,2022Q1,1,arma22,0.6387656157803187,-0.00985155670953436,-0.2551237912953752,0.8938894070756939,,True
2022-01-15,2022Q1,1,gaussian,0.49816662439005116,-0.1383403084597606,-0.2551237912953752,0.7532904156854263,69.0,True
2022-01-15,2022Q1,1,random_walk,0.8216679141918704,0.15729678328043828,-0.2551237912953752,1.0767917054872456,,True
2022-01-15,2022Q1,1,student_t,0.6054337610735856,-0.04031243244156673,-0.2551237912953752,0.8605575523689608,108.0,True
2022-02-15,2022Q1,2,arma22,0.5296982904059453,-0.11605090968642914,-0.2551237912953752,0.7848220817013205,,True
2022-02-15,2022Q1,2,gaussian,1.0876856309373146,0.394018487681921,-0.2551237912953752,1.3428094222326898,67.0,True
2022-02-15,2022Q1,2,random_walk,1.701202308971439,0.9548485630422149,-0.2551237912953752,1.9563261002668142,,True
2022-02-15,2022Q1,2,student_t,1.062706852573043,0.37118479684024613,-0.2551237912953752,1.3178306438684182,112.0,True
2022-03-15,2022Q1,3,arma22,0.5296982904059453,-0.11605090968642914,-0.2551237912953752,0.7848220817013205,,True
2022-03-15,2022Q1,3,gaussian,1.2373755889070241,0.5308536111830983,-0.2551237912953752,1.4924993802023994,67.0,True
2022-03-15,2022Q1,3,random_walk,1.701202308971439,0.9548485630422149,-0.2551237912953752,1.9563261002668142,,True
2022-03-15,2022Q1,3,student_t,1.0948973761035896,0.40061091414706806,-0.2551237912953752,1.3500211673989648,112.0,True
2022-04-15,2022Q1,4,arma22,0.5296982904059453,-0.11605090968642914,-0.2551237912953752,0.7848220817013205,,True
