as_of,target_quarter,horizon_month,method,nowcast_livello,nowcast_z,gdp_realizzato,errore,n_iter,converged
2015-01-15,2014Q4,4,arma22,1.0469585417659066,0.6315304950814323,0.5044586015433339,0.5424999402225728,,True
2015-01-15,2014Q4,4,gaussian,0.9087860942377436,0.4017151576145512,0.5044586015433339,0.4043274926944098,43.0,True
2015-01-15,2014Q4,4,random_walk,1.2080648325781596,0.8994905497334921,0.5044586015433339,0.7036062310348257,,True
2015-01-15,2014Q4,4,student_t,0.918546648344907,0.4179494002304265,0.5044586015433339,0.4140880468015731,40.0,True
2015-01-15,2015Q1,1,arma22,0.8628344229645142,0.3252860356749406,0.8964547876924911,-0.0336203647279769,,True
2015-01-15,2015Q1,1,gaussian,0.7773766192536803,0.1831483349225474,0.8964547876924911,-0.1190781684388108,44.0,True
2015-01-15,2015Q1,1,random_walk,1.2080648325781596,0.8994905497334921,0.8964547876924911,0.3116100448856684,,True
2015-01-15,2015Q1,1,student_t,0.7716219776325762,0.1735769266583532,0.8964547876924911,-0.1248328100599148,40.0,True
2015-02-15,2015Q1,2,arma22,0.7056716421858288,0.066400760469124,0.8964547876924911,-0.1907831455066623,,True
2015-02-15,2015Q1,2,gaussian,0.6821632084670588,0.0271471178217974,0.8964547876924911,-0.2142915792254323,43.0,True
2015-02-15,2015Q1,2,random_walk,0.5044586015433339,-0.2695784412016435,0.8964547876924911,-0.3919961861491572,,True
2015-02-15,2015Q1,2,student_t,0.6973449724974264,0.0524971495224747,0.8964547876924911,-0.1991098151950646,39.0,True
2015-03-15,2015Q1,3,arma22,0.7056716421858288,0.066400760469124,0.8964547876924911,-0.1907831455066623,,True
2015-03-15,2015Q1,3,gaussian,0.5394042700007498,-0.2112272639981998,0.8964547876924911,-0.3570505176917413,42.0,True
2015-03-15,2015Q1,3,random_walk,0.5044586015433339,-0.2695784412016435,0.8964547876924911,-0.3919961861491572,,True
2015-03-15,2015Q1,3,student_t,0.5438294508846271,-0.2038382362499663,0.8964547876924911,-0.352625336807864,38.0,True
2015-04-15,2015Q1,4,arma22,0.7056716421858288,0.066400760469124,0.8964547876924911,-0.1907831455066623,,True
2015-04-15,2015Q1,4,gaussian,0.4346230458891532,-0.3861876538153251,0.8964547876924911,-0.4618317418033378,41.0,True
2015-04-15,2015Q1,4,random_walk,0.5044586015433339,-0.2695784412016435,0.8964547876924911,-0.3919961861491572,,True
2015-04-15,2015Q1,4,student_t,0.4597424047916729,-0.3442441390033549,0.8964547876924911,-0.4367123829008181,38.0,True
2015-04-15,2015Q2,1,arma22,0.6393603905536065,-0.0443236802234052,0.6174946582536478,0.0218657322999586,,True
2015-04-15,2015Q2,1,gaussian,0.6009348562985783,-0.1084854277997725,0.6174946582536478,-0.0165598019550694,41.0,True
2015-04-15,2015Q2,1,random_walk,0.5044586015433339,-0.2695784412016435,0.6174946582536478,-0.1130360567103139,,True
