as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2010-01-29,2010Q1,5,bbvar,-,-2.130312805233671,1.952133820572155,1000,True
2010-01-29,2010Q2,-8,bbvar,-,-2.2229718105577096,3.926881074055233,1000,True
2010-02-05,2010Q1,6,bbvar,-,-1.9114735600529467,1.952133820572155,1000,False
2010-02-05,2010Q2,-7,bbvar,-,-2.3404062535325227,3.926881074055233,1000,False
2010-02-12,2010Q1,7,bbvar,-,-1.8886529738232385,1.952133820572155,1000,False
2010-02-12,2010Q2,-6,bbvar,-,-2.321698624750793,3.926881074055233,1000,False
2010-02-19,2010Q1,8,bbvar,-,-1.7058782926051526,1.952133820572155,1000,False
2010-02-19,2010Q2,-5,bbvar,-,-2.3789878033916034,3.926881074055233,1000,False
2010-02-26,2010Q1,9,bbvar,-,-1.7202881122960778,1.952133820572155,1000,False
2010-02-26,2010Q2,-4,bbvar,-,-2.2153570233813227,3.926881074055233,1000,False
2010-03-05,2010Q1,10,bbvar,-,-1.7417930617176856,1.952133820572155,1000,False
2010-03-05,2010Q2,-3,bbvar,-,-2.3958977781487683,3.926881074055233,1000,False
2010-03-12,2010Q1,11,bbvar,-,-1.7361517514948617,1.952133820572155,1000,False
2010-03-12,2010Q2,-2,bbvar,-,-2.420152926863485,3.926881074055233,1000,False
2010-03-19,2010Q1,12,bbvar,-,-1.597184909254504,1.952133820572155,1000,False
2010-03-19,2010Q2,-1,bbvar,-,-2.2242316909727524,3.926881074055233,1000,False
2010-03-26,2010Q1,13,bbvar,-,-1.7001819898756618,1.952133820572155,1000,False
2010-03-26,2010Q2,0,bbvar,-,-2.2609226830195603,3.926881074055233,1000,False
2010-04-02,2010Q1,14,bbvar,-,-1.6422394280407366,1.952133820572155,1000,False
2010-04-02,2010Q2,1,bbvar,-,-2.2659201933318496,3.926881074055233,1000,False
2010-04-02,2010Q3,-12,bbvar,-,-1.9375078085698902,3.1201978026194954,1000,False
2010-04-09,2010Q1,15,bbvar,-,-1.5931452765695076,1.952133820572155,1000,False
2010-04-09,2010Q2,2,bbvar,-,-1.9805544297432767,3.926881074055233,1000,False
2010-04-09,2010Q3,-11,bbvar,-,-1.7747504732607369,3.1201978026194954,1000,False
2010-04-16,2010Q1,16,bbvar,-,-1.6320826774667951,1.952133820572155,1000,False
2010-04-16,2010Q2,3,bbvar,-,-2.0039657047636332,3.926881074055233,1000,False
2010-04-16,2010Q3,-10,bbvar,-,-1.8563600837719019,3.1201978026194954,1000,False
2010-04-23,2010Q1,17,bbvar,-,-1.642049567669957,1.952133820572155,1000,False
2010-04-23,2010Q2,4,bbvar,-,-2.140190954435726,3.926881074055233,1000,False
2010-04-23,2010Q3,-9,bbvar,-,-1.8999138831639957,3.1201978026194954,1000,False
