metodo,horizon_week,n_trimestri,RMSE,sett_al_rilascio,pieno
ar2,-12,6,1.6956075101990762,29.452380952380953,True
ar2,-11,6,1.6956075101990762,28.452380952380953,True
ar2,-10,6,1.6956075101990762,27.452380952380953,True
ar2,-9,6,1.6956075101990762,26.452380952380953,True
ar2,-8,6,1.7082021538369894,25.452380952380953,True
ar2,-7,6,1.7082021538369894,24.452380952380953,True
ar2,-6,6,1.7082021538369894,23.452380952380953,True
ar2,-5,6,1.7082021538369894,22.452380952380953,True
ar2,-4,6,1.7082021538369894,21.452380952380953,True
ar2,-3,6,1.7082021538369894,20.452380952380953,True
ar2,-2,6,1.7082021538369894,19.452380952380953,True
ar2,-1,6,1.7082021538369894,18.452380952380953,True
ar2,0,6,1.7082021538369894,17.452380952380953,True
ar2,1,6,1.7082021538369894,16.452380952380953,True
ar2,2,6,1.7082021538369894,15.452380952380953,True
ar2,3,6,1.7082021538369894,14.452380952380953,True
ar2,4,6,1.7082021538369894,13.452380952380953,True
ar2,5,6,1.6945399874609879,12.452380952380953,True
ar2,6,6,1.6945399874609879,11.452380952380953,True
ar2,7,6,1.6945399874609879,10.452380952380953,True
ar2,8,6,1.6945399874609879,9.452380952380953,True
ar2,9,6,1.6945399874609879,8.452380952380953,True
ar2,10,6,1.6945399874609879,7.452380952380952,True
ar2,11,6,1.6945399874609879,6.452380952380952,True
ar2,12,6,1.6945399874609879,5.452380952380952,True
ar2,13,6,1.6945399874609879,4.4523809523809526,True
ar2,14,6,1.6945399874609879,3.4523809523809526,True
ar2,15,6,1.6945399874609879,2.4523809523809526,True
ar2,16,6,1.6945399874609879,1.4523809523809523,True
ar2,17,6,1.6945399874609879,0.4523809523809524,True
bvar/bbvar,-12,6,1.8706340247647033,29.452380952380953,True
bvar/bbvar,-11,6,1.8503824214878541,28.452380952380953,True
bvar/bbvar,-10,6,2.2345873343398273,27.452380952380953,True
bvar/bbvar,-9,6,2.4901469441585635,26.452380952380953,True
bvar/bbvar,-8,6,2.5392021047463134,25.452380952380953,True
bvar/bbvar,-7,6,2.371524572039315,24.452380952380953,True
bvar/bbvar,-6,6,2.3345781480756775,23.452380952380953,True
bvar/bbvar,-5,6,2.323341600125295,22.452380952380953,True
bvar/bbvar,-4,6,2.1123140914574656,21.452380952380953,True
bvar/bbvar,-3,6,2.289321872451703,20.452380952380953,True
bvar/bbvar,-2,6,2.2543269948060436,19.452380952380953,True
bvar/bbvar,-1,6,2.0409226906590763,18.452380952380953,True
bvar/bbvar,0,6,2.0387784227621175,17.452380952380953,True
bvar/bbvar,1,6,1.9588984279547688,16.452380952380953,True
bvar/bbvar,2,6,2.3160652063187714,15.452380952380953,True
bvar/bbvar,3,6,2.2859543046918867,14.452380952380953,True
bvar/bbvar,4,6,3.359785625762665,13.452380952380953,True
bvar/bbvar,5,6,4.0341496272725,12.452380952380953,True
bvar/bbvar,6,6,2.5763978171195268,11.452380952380953,True
bvar/bbvar,7,6,2.2980413962352464,10.452380952380953,True
bvar/bbvar,8,6,1.911615885883045,9.452380952380953,True
bvar/bbvar,9,6,1.854451928823839,8.452380952380953,True
bvar/bbvar,10,6,1.8590148531725421,7.452380952380952,True
bvar/bbvar,11,6,1.709886428185675,6.452380952380952,True
bvar/bbvar,12,6,1.8050071351672594,5.452380952380952,True
bvar/bbvar,13,6,1.6783115622396552,4.4523809523809526,True
bvar/bbvar,14,6,1.7214880988219807,3.4523809523809526,True
bvar/bbvar,15,6,1.609214992745164,2.4523809523809526,True
bvar/bbvar,16,6,1.5705679509786061,1.4523809523809523,True
bvar/bbvar,17,6,1.5851048561103396,0.4523809523809524,True
bvar/cbvar,-12,6,2.0762988816659003,29.452380952380953,True
bvar/cbvar,-11,6,1.8297100153644554,28.452380952380953,True
bvar/cbvar,-10,6,1.9014668140912903,27.452380952380953,True
bvar/cbvar,-9,6,2.0744847069188115,26.452380952380953,True
bvar/cbvar,-8,6,1.7639320871873507,25.452380952380953,True
bvar/cbvar,-7,6,1.9253918453383287,24.452380952380953,True
bvar/cbvar,-6,6,2.267684287387024,23.452380952380953,True
bvar/cbvar,-5,6,2.263290798948707,22.452380952380953,True
bvar/cbvar,-4,6,2.0268438528727297,21.452380952380953,True
bvar/cbvar,-3,6,2.2802119051771093,20.452380952380953,True
bvar/cbvar,-2,6,2.384960532567027,19.452380952380953,True
bvar/cbvar,-1,6,2.528201320440886,18.452380952380953,True
bvar/cbvar,0,6,2.2729816284524413,17.452380952380953,True
bvar/cbvar,1,6,2.381993259171464,16.452380952380953,True
bvar/cbvar,2,6,2.4380267489958807,15.452380952380953,True
bvar/cbvar,3,6,2.295833076954831,14.452380952380953,True
bvar/cbvar,4,6,2.4010378426149397,13.452380952380953,True
bvar/cbvar,5,6,2.9631459014478168,12.452380952380953,True
bvar/cbvar,6,6,2.7852550232264317,11.452380952380953,True
bvar/cbvar,7,6,2.1896835884953805,10.452380952380953,True
bvar/cbvar,8,6,2.217777733875722,9.452380952380953,True
bvar/cbvar,9,6,2.098620306002164,8.452380952380953,True
bvar/cbvar,10,6,1.865856007601182,7.452380952380952,True
bvar/cbvar,11,6,1.7320191735640853,6.452380952380952,True
bvar/cbvar,12,6,1.9135048201576215,5.452380952380952,True
bvar/cbvar,13,6,1.9865553922361185,4.4523809523809526,True
bvar/cbvar,14,6,1.825353746690298,3.4523809523809526,True
bvar/cbvar,15,6,1.3628564161439096,2.4523809523809526,True
bvar/cbvar,16,6,1.2867261647655401,1.4523809523809523,True
bvar/cbvar,17,6,1.306738139645565,0.4523809523809524,True
bvar/lbvar,-12,6,1.7494052800202173,29.452380952380953,True
bvar/lbvar,-11,6,1.8270986250905568,28.452380952380953,True
bvar/lbvar,-10,6,1.9786687832826497,27.452380952380953,True
bvar/lbvar,-9,6,1.8385631306591974,26.452380952380953,True
bvar/lbvar,-8,6,1.793039721969155,25.452380952380953,True
bvar/lbvar,-7,6,2.433822925279519,24.452380952380953,True
bvar/lbvar,-6,6,2.1422714214386422,23.452380952380953,True
bvar/lbvar,-5,6,1.8751238288800365,22.452380952380953,True
bvar/lbvar,-4,6,1.5951449767854862,21.452380952380953,True
bvar/lbvar,-3,6,1.9861534869611221,20.452380952380953,True
bvar/lbvar,-2,6,1.7726134356882572,19.452380952380953,True
bvar/lbvar,-1,6,1.700837970453861,18.452380952380953,True
bvar/lbvar,0,6,2.051381621114055,17.452380952380953,True
bvar/lbvar,1,6,2.07114336236629,16.452380952380953,True
bvar/lbvar,2,6,2.2135792242814873,15.452380952380953,True
bvar/lbvar,3,6,2.4563683400075518,14.452380952380953,True
bvar/lbvar,4,6,2.4815555878912234,13.452380952380953,True
bvar/lbvar,5,6,3.2312033482426146,12.452380952380953,True
bvar/lbvar,6,6,3.1124176178137777,11.452380952380953,True
bvar/lbvar,7,6,2.407451469332054,10.452380952380953,True
bvar/lbvar,8,6,2.1689605246720753,9.452380952380953,True
bvar/lbvar,9,6,2.1205243959679425,8.452380952380953,True
bvar/lbvar,10,6,1.879902983090134,7.452380952380952,True
bvar/lbvar,11,6,1.898340880254967,6.452380952380952,True
bvar/lbvar,12,6,1.7877987272333697,5.452380952380952,True
bvar/lbvar,13,6,1.6949547122520865,4.4523809523809526,True
bvar/lbvar,14,6,1.807660150335992,3.4523809523809526,True
bvar/lbvar,15,6,1.7218224398445192,2.4523809523809526,True
bvar/lbvar,16,6,1.7529606963706472,1.4523809523809523,True
bvar/lbvar,17,6,1.8371075337556413,0.4523809523809524,True
bvar/qbvar,-12,6,2.024286304495111,29.452380952380953,True
bvar/qbvar,-11,6,1.9479981422147696,28.452380952380953,True
bvar/qbvar,-10,6,1.8131595800254443,27.452380952380953,True
bvar/qbvar,-9,6,1.7021186463464413,26.452380952380953,True
bvar/qbvar,-8,6,1.598311654080284,25.452380952380953,True
bvar/qbvar,-7,6,1.714819812417431,24.452380952380953,True
bvar/qbvar,-6,6,1.8522499856433836,23.452380952380953,True
bvar/qbvar,-5,6,1.942760607163936,22.452380952380953,True
bvar/qbvar,-4,6,1.8821481193153011,21.452380952380953,True
bvar/qbvar,-3,6,1.9349498951442707,20.452380952380953,True
bvar/qbvar,-2,6,1.8940811901782564,19.452380952380953,True
bvar/qbvar,-1,6,2.2707882372105166,18.452380952380953,True
bvar/qbvar,0,6,2.1441553314545794,17.452380952380953,True
