metodo,horizon_week,n_trimestri,RMSE,sett_al_rilascio,pieno
bvar/cbvar,-7,66,6.628175766477558,24.515151515151512,True
bvar/cbvar,-6,66,7.187833787809214,23.515151515151512,True
bvar/cbvar,-5,66,7.118771814618475,22.515151515151512,True
bvar/cbvar,-4,66,7.101572938802996,21.515151515151512,True
bvar/cbvar,-3,66,7.3859679930840905,20.515151515151512,True
bvar/cbvar,-2,66,7.492235605021399,19.515151515151512,True
bvar/cbvar,-1,66,7.333575623214123,18.515151515151512,True
bvar/cbvar,0,66,7.371079659514658,17.515151515151516,True
bvar/cbvar,1,66,7.333199986217279,16.515151515151516,True
bvar/cbvar,2,66,7.448888085168583,15.515151515151516,True
bvar/cbvar,3,66,7.165517115991084,14.515151515151516,True
bvar/cbvar,4,66,6.808286771534061,13.515151515151516,True
bvar/cbvar,5,66,6.491207513866089,12.515151515151516,True
bvar/cbvar,6,66,3.7058063819652016,11.515151515151516,True
bvar/cbvar,7,66,3.514395684114557,10.515151515151516,True
bvar/cbvar,8,66,3.5480467713223356,9.515151515151516,True
bvar/cbvar,9,66,3.529677153096521,8.515151515151516,True
bvar/cbvar,10,66,3.419168233400541,7.515151515151516,True
bvar/cbvar,11,66,2.6172303853377383,6.515151515151516,True
bvar/cbvar,12,66,2.8585000996416317,5.515151515151516,True
bvar/cbvar,13,66,2.848878378446893,4.515151515151515,True
bvar/cbvar,14,66,2.997437672854825,3.515151515151515,True
bvar/cbvar,15,66,2.541728609442171,2.515151515151515,True
bvar/cbvar,16,66,2.747287361820266,1.5151515151515151,True
bvar/cbvar,17,66,2.8683544029840666,0.5151515151515151,True
bvar/lbvar,-13,3,3.229417288629882,30.142857142857142,False
bvar/lbvar,-12,66,6.503019935629146,29.515151515151512,True
bvar/lbvar,-11,66,6.562214176244754,28.515151515151512,True
bvar/lbvar,-10,66,6.677187868730409,27.515151515151512,True
bvar/lbvar,-9,66,6.801796568965294,26.515151515151512,True
bvar/lbvar,-8,66,6.705021145347209,25.515151515151512,True
bvar/lbvar,-7,66,7.675660837157292,24.515151515151512,True
bvar/lbvar,-6,66,7.678035669020673,23.515151515151512,True
bvar/lbvar,-5,66,7.567317213908431,22.515151515151512,True
bvar/lbvar,-4,66,7.466056518027596,21.515151515151512,True
bvar/lbvar,-3,66,7.04763705166854,20.515151515151512,True
bvar/lbvar,-2,66,6.7131882305020865,19.515151515151512,True
bvar/lbvar,-1,66,6.20640493912621,18.515151515151512,True
bvar/lbvar,0,66,6.342486405676613,17.515151515151516,True
bvar/lbvar,1,66,6.2499917854587554,16.515151515151516,True
bvar/lbvar,2,66,5.213733874910807,15.515151515151516,True
bvar/lbvar,3,66,4.829193084333956,14.515151515151516,True
bvar/lbvar,4,66,4.793076445468558,13.515151515151516,True
bvar/lbvar,5,66,4.8863879600717315,12.515151515151516,True
bvar/lbvar,6,66,3.7743329851815046,11.515151515151516,True
bvar/lbvar,7,66,3.571989152265016,10.515151515151516,True
bvar/lbvar,8,66,3.632726248641577,9.515151515151516,True
bvar/lbvar,9,66,3.499398746819254,8.515151515151516,True
bvar/lbvar,10,66,3.47377098618377,7.515151515151516,True
bvar/lbvar,11,66,3.0991017776777694,6.515151515151516,True
bvar/lbvar,12,66,3.020750954648521,5.515151515151516,True
bvar/lbvar,13,66,3.090800664020563,4.515151515151515,True
bvar/lbvar,14,66,3.19984756723294,3.515151515151515,True
bvar/lbvar,15,66,2.902336458993131,2.515151515151515,True
bvar/lbvar,16,66,2.6960259120481957,1.5151515151515151,True
bvar/lbvar,17,66,2.7377985905090676,0.5151515151515151,True
bvar/qbvar,-13,3,3.033643474539593,30.142857142857142,False
bvar/qbvar,-12,66,6.111270705401299,29.515151515151512,True
bvar/qbvar,-11,66,6.207122947837347,28.515151515151512,True
bvar/qbvar,-10,66,6.246099149321824,27.515151515151512,True
bvar/qbvar,-9,66,6.220958257602507,26.515151515151512,True
bvar/qbvar,-8,66,6.281496654372774,25.515151515151512,True
bvar/qbvar,-7,66,6.3351782085415,24.515151515151512,True
bvar/qbvar,-6,66,6.221450061502236,23.515151515151512,True
bvar/qbvar,-5,66,6.23649737345636,22.515151515151512,True
bvar/qbvar,-4,66,6.230079382574051,21.515151515151512,True
bvar/qbvar,-3,66,6.234153544099685,20.515151515151512,True
bvar/qbvar,-2,66,6.235032952761803,19.515151515151512,True
bvar/qbvar,-1,66,6.308201460926105,18.515151515151512,True
bvar/qbvar,0,66,6.258808805241443,17.515151515151516,True
bvar/qbvar,1,66,6.233787986461947,16.515151515151516,True
bvar/qbvar,2,66,8.238585177953238,15.515151515151516,True
bvar/qbvar,3,66,7.274028520088196,14.515151515151516,True
bvar/qbvar,4,66,7.270632205002694,13.515151515151516,True
bvar/qbvar,5,66,7.330442043807602,12.515151515151516,True
bvar/qbvar,6,66,7.344068636671059,11.515151515151516,True
bvar/qbvar,7,66,6.458804287386708,10.515151515151516,True
bvar/qbvar,8,66,6.442847378964267,9.515151515151516,True
bvar/qbvar,9,66,6.450562625516653,8.515151515151516,True
bvar/qbvar,10,66,6.434523714520807,7.515151515151516,True
bvar/qbvar,11,66,6.444017529658895,6.515151515151516,True
bvar/qbvar,12,66,6.200277527419341,5.515151515151516,True
bvar/qbvar,13,66,5.702262680032563,4.515151515151515,True
bvar/qbvar,14,66,5.9226211368671215,3.515151515151515,True
bvar/qbvar,15,66,2.466657218845895,2.515151515151515,True
bvar/qbvar,16,66,2.4969175853230228,1.5151515151515151,True
bvar/qbvar,17,66,2.733406209430042,0.5151515151515151,True
mean,-13,3,1.0890894595750695,30.142857142857142,False
mean,-12,66,6.105337565590141,29.515151515151512,True
mean,-11,66,6.105337565590141,28.515151515151512,True
mean,-10,66,6.105337565590141,27.515151515151512,True
mean,-9,66,6.105388836471842,26.515151515151512,True
mean,-8,66,6.1063185102842406,25.515151515151512,True
mean,-7,66,6.1063185102842406,24.515151515151512,True
mean,-6,66,6.1063185102842406,23.515151515151512,True
mean,-5,66,6.1063185102842406,22.515151515151512,True
mean,-4,66,6.1063185102842406,21.515151515151512,True
mean,-3,66,6.1063185102842406,20.515151515151512,True
mean,-2,66,6.1063185102842406,19.515151515151512,True
mean,-1,66,6.1063185102842406,18.515151515151512,True
mean,0,66,6.1063185102842406,17.515151515151516,True
mean,1,66,6.1063185102842406,16.515151515151516,True
mean,2,66,6.1063185102842406,15.515151515151516,True
mean,3,66,6.1063185102842406,14.515151515151516,True
mean,4,66,6.106449071603286,13.515151515151516,True
mean,5,66,6.116165146669719,12.515151515151516,True
mean,6,66,6.116165146669719,11.515151515151516,True
mean,7,66,6.116165146669719,10.515151515151516,True
mean,8,66,6.116165146669719,9.515151515151516,True
mean,9,66,6.116165146669719,8.515151515151516,True
mean,10,66,6.116165146669719,7.515151515151516,True
mean,11,66,6.116165146669719,6.515151515151516,True
mean,12,66,6.116165146669719,5.515151515151516,True
mean,13,66,6.116165146669719,4.515151515151515,True
mean,14,66,6.116165146669719,3.515151515151515,True
mean,15,66,6.116165146669719,2.515151515151515,True
mean,16,66,6.116165146669719,1.5151515151515151,True
mean,17,66,6.116165146669719,0.5151515151515151,True
nyfed,-5,7,2.0011635328587807,22.183673469387752,False
nyfed,-4,50,2.737808265231431,21.46857142857143,False
nyfed,-3,63,7.45041505519982,20.50566893424036,False
nyfed,-2,63,7.473902008115114,19.50566893424036,False
nyfed,-1,63,6.392052818256854,18.492063492063494,False
nyfed,0,63,6.105442948452025,17.49206349206349,False
nyfed,1,62,5.315872508893214,16.504608294930875,False
nyfed,2,63,5.273766500692202,15.505668934240363,False
nyfed,3,63,4.353108751416991,14.505668934240363,False
nyfed,4,63,4.349622517781655,13.505668934240363,False
nyfed,5,63,3.956412116798286,12.505668934240363,False
nyfed,6,63,3.4011534802337438,11.505668934240363,False
nyfed,7,63,3.3041300991841065,10.505668934240363,False
nyfed,8,63,3.346692641854067,9.505668934240363,False
nyfed,9,63,3.3784762839669806,8.505668934240363,False
nyfed,10,62,3.2312932904078666,7.5,False
nyfed,11,62,3.17250213995647,6.5,False
nyfed,12,62,3.4684988265019476,5.5,False
nyfed,13,62,3.6115772278102414,4.502304147465438,False
nyfed,14,62,3.6756113760893814,3.5046082949308754,False
nyfed,15,62,3.6614517558513127,2.5,False
nyfed,16,62,3.6894838510983776,1.5,False
nyfed,17,62,3.694241689450443,0.5,False
