metodo,horizon_week,n_trimestri,RMSE,sett_al_rilascio,pieno
ar2,-13,2,1.848898255731422,30.142857142857142,False
ar2,-12,54,7.106777925007624,29.52645502645503,True
ar2,-11,54,7.106777925007624,28.52645502645503,True
ar2,-10,54,7.106777925007624,27.52645502645503,True
ar2,-9,54,7.106699405348345,26.52645502645503,True
ar2,-8,54,7.345390454019801,25.52645502645503,True
ar2,-7,54,7.345390454019801,24.52645502645503,True
ar2,-6,54,7.345390454019801,23.52645502645503,True
ar2,-5,54,7.345390454019801,22.52645502645503,True
ar2,-4,54,7.345390454019801,21.52645502645503,True
ar2,-3,54,7.345390454019801,20.52645502645503,True
ar2,-2,54,7.345390454019801,19.52645502645503,True
ar2,-1,54,7.345390454019801,18.52645502645503,True
ar2,0,54,7.345390454019801,17.52645502645503,True
ar2,1,54,7.345390454019801,16.52645502645503,True
ar2,2,54,7.345390454019801,15.526455026455027,True
ar2,3,54,7.345390454019801,14.526455026455027,True
ar2,4,54,7.349273103079067,13.526455026455027,True
ar2,5,54,8.959234292457165,12.526455026455027,True
ar2,6,54,8.959234292457165,11.526455026455027,True
ar2,7,54,8.959234292457165,10.526455026455027,True
ar2,8,54,8.959234292457165,9.526455026455027,True
ar2,9,54,8.959234292457165,8.526455026455027,True
ar2,10,54,8.959234292457165,7.526455026455026,True
ar2,11,54,8.959234292457165,6.526455026455026,True
ar2,12,54,8.959234292457165,5.526455026455026,True
ar2,13,54,8.959234292457165,4.526455026455027,True
ar2,14,54,8.959234292457165,3.5264550264550265,True
ar2,15,54,8.959234292457165,2.5264550264550265,True
ar2,16,54,8.959234292457165,1.5264550264550265,True
ar2,17,54,8.959234292457165,0.5264550264550264,True
bvar/bbvar,-13,2,2.3380992170026365,30.142857142857142,False
bvar/bbvar,-12,54,6.761788782935514,29.52645502645503,True
bvar/bbvar,-11,54,6.841040840820783,28.52645502645503,True
bvar/bbvar,-10,54,6.946376004853959,27.52645502645503,True
bvar/bbvar,-9,54,6.9965493841899224,26.52645502645503,True
bvar/bbvar,-8,54,6.952397445422328,25.52645502645503,True
bvar/bbvar,-7,54,7.974670079390311,24.52645502645503,True
bvar/bbvar,-6,54,7.924941774461671,23.52645502645503,True
bvar/bbvar,-5,54,7.670032465343805,22.52645502645503,True
bvar/bbvar,-4,54,7.562987293263071,21.52645502645503,True
bvar/bbvar,-3,54,7.699346782488871,20.52645502645503,True
bvar/bbvar,-2,54,7.548316769130745,19.52645502645503,True
bvar/bbvar,-1,54,7.328544313453459,18.52645502645503,True
bvar/bbvar,0,54,7.295772835519009,17.52645502645503,True
bvar/bbvar,1,54,7.035921294433513,16.52645502645503,True
bvar/bbvar,2,54,6.786282967933148,15.526455026455027,True
bvar/bbvar,3,54,6.9066617838010265,14.526455026455027,True
bvar/bbvar,4,54,6.290230134437617,13.526455026455027,True
bvar/bbvar,5,54,6.436917264418479,12.526455026455027,True
bvar/bbvar,6,54,2.5825230497833416,11.526455026455027,True
bvar/bbvar,7,54,2.704167915424987,10.526455026455027,True
bvar/bbvar,8,54,3.3700411556096763,9.526455026455027,True
bvar/bbvar,9,54,3.4512672379595086,8.526455026455027,True
bvar/bbvar,10,54,3.7071980618417575,7.526455026455026,True
bvar/bbvar,11,54,3.2776853848335143,6.526455026455026,True
bvar/bbvar,12,54,3.40348768363849,5.526455026455026,True
bvar/bbvar,13,54,3.4928598305049774,4.526455026455027,True
bvar/bbvar,14,54,3.375384728566111,3.5264550264550265,True
bvar/bbvar,15,54,3.3065852150310744,2.5264550264550265,True
bvar/bbvar,16,54,2.5186057227005234,1.5264550264550265,True
bvar/bbvar,17,54,2.438915949990733,0.5264550264550264,True
bvar/cbvar,-13,2,2.3707368979999477,30.142857142857142,False
bvar/cbvar,-12,54,6.844478400890836,29.52645502645503,True
bvar/cbvar,-11,54,6.8198594786074835,28.52645502645503,True
bvar/cbvar,-10,54,6.873602657937387,27.52645502645503,True
bvar/cbvar,-9,54,6.872035324447807,26.52645502645503,True
bvar/cbvar,-8,54,6.78431609867774,25.52645502645503,True
bvar/cbvar,-7,54,7.173477575150515,24.52645502645503,True
bvar/cbvar,-6,54,7.746897605220726,23.52645502645503,True
bvar/cbvar,-5,54,7.662324480243862,22.52645502645503,True
bvar/cbvar,-4,54,7.630952089879238,21.52645502645503,True
bvar/cbvar,-3,54,7.98621851539531,20.52645502645503,True
bvar/cbvar,-2,54,8.06496572993925,19.52645502645503,True
bvar/cbvar,-1,54,7.8960267632739285,18.52645502645503,True
bvar/cbvar,0,54,7.923569567520169,17.52645502645503,True
bvar/cbvar,1,54,7.889829925020108,16.52645502645503,True
bvar/cbvar,2,54,7.96807563976387,15.526455026455027,True
bvar/cbvar,3,54,7.644215104208919,14.526455026455027,True
bvar/cbvar,4,54,7.246393992737595,13.526455026455027,True
bvar/cbvar,5,54,6.868419116225719,12.526455026455027,True
bvar/cbvar,6,54,3.6206327571373365,11.526455026455027,True
bvar/cbvar,7,54,3.4336957653094475,10.526455026455027,True
bvar/cbvar,8,54,3.502683447394551,9.526455026455027,True
bvar/cbvar,9,54,3.517097344390721,8.526455026455027,True
bvar/cbvar,10,54,3.3771424592710892,7.526455026455026,True
bvar/cbvar,11,54,2.49296756652063,6.526455026455026,True
bvar/cbvar,12,54,2.816776205852054,5.526455026455026,True
bvar/cbvar,13,54,2.8224603000675987,4.526455026455027,True
bvar/cbvar,14,54,3.024217845782866,3.5264550264550265,True
bvar/cbvar,15,54,2.6283212831094294,2.5264550264550265,True
bvar/cbvar,16,54,2.886374483612405,1.5264550264550265,True
bvar/cbvar,17,54,3.0422037678744194,0.5264550264550264,True
bvar/lbvar,-13,2,2.8919596171746758,30.142857142857142,False
bvar/lbvar,-12,54,7.034361113811689,29.52645502645503,True
bvar/lbvar,-11,54,7.056415722970885,28.52645502645503,True
bvar/lbvar,-10,54,7.15063355979481,27.52645502645503,True
bvar/lbvar,-9,54,7.228909977230458,26.52645502645503,True
bvar/lbvar,-8,54,7.095539375119702,25.52645502645503,True
bvar/lbvar,-7,54,8.221859891748192,24.52645502645503,True
bvar/lbvar,-6,54,8.24076889153131,23.52645502645503,True
bvar/lbvar,-5,54,8.088730401172942,22.52645502645503,True
bvar/lbvar,-4,54,7.991642808448218,21.52645502645503,True
bvar/lbvar,-3,54,7.511085512680898,20.52645502645503,True
bvar/lbvar,-2,54,7.089937755501301,19.52645502645503,True
bvar/lbvar,-1,54,6.550337986962169,18.52645502645503,True
bvar/lbvar,0,54,6.701978576032972,17.52645502645503,True
bvar/lbvar,1,54,6.57555052101889,16.52645502645503,True
bvar/lbvar,2,54,5.344125333642646,15.526455026455027,True
bvar/lbvar,3,54,4.956489281296778,14.526455026455027,True
bvar/lbvar,4,54,4.761001983730762,13.526455026455027,True
bvar/lbvar,5,54,4.893033445144778,12.526455026455027,True
bvar/lbvar,6,54,3.6107734383586,11.526455026455027,True
bvar/lbvar,7,54,3.445671460706003,10.526455026455027,True
bvar/lbvar,8,54,3.685016651605097,9.526455026455027,True
bvar/lbvar,9,54,3.5805975887692605,8.526455026455027,True
bvar/lbvar,10,54,3.5676393207206956,7.526455026455026,True
bvar/lbvar,11,54,3.149579903986845,6.526455026455026,True
bvar/lbvar,12,54,3.154375238376561,5.526455026455026,True
bvar/lbvar,13,54,3.212943842576537,4.526455026455027,True
bvar/lbvar,14,54,3.351727358447566,3.5264550264550265,True
bvar/lbvar,15,54,3.031041100105677,2.5264550264550265,True
bvar/lbvar,16,54,2.7952982043947,1.5264550264550265,True
bvar/lbvar,17,54,2.8592388391558403,0.5264550264550264,True
bvar/qbvar,-13,2,2.446876113249685,30.142857142857142,False
bvar/qbvar,-12,54,6.618796635643689,29.52645502645503,True
bvar/qbvar,-11,54,6.701123072987257,28.52645502645503,True
bvar/qbvar,-10,54,6.7190417921769905,27.52645502645503,True
bvar/qbvar,-9,54,6.694821626473864,26.52645502645503,True
bvar/qbvar,-8,54,6.761042079834118,25.52645502645503,True
bvar/qbvar,-7,54,6.841472820385694,24.52645502645503,True
bvar/qbvar,-6,54,6.729225849255707,23.52645502645503,True
bvar/qbvar,-5,54,6.74302319394304,22.52645502645503,True
bvar/qbvar,-4,54,6.746533264037024,21.52645502645503,True
bvar/qbvar,-3,54,6.735839125139344,20.52645502645503,True
bvar/qbvar,-2,54,6.744085171681283,19.52645502645503,True
bvar/qbvar,-1,54,6.825933377971722,18.52645502645503,True
bvar/qbvar,0,54,6.772977529732753,17.52645502645503,True
bvar/qbvar,1,54,6.755353603044666,16.52645502645503,True
bvar/qbvar,2,54,8.844847341658808,15.526455026455027,True
bvar/qbvar,3,54,7.757123553050337,14.526455026455027,True
bvar/qbvar,4,54,7.748728607977721,13.526455026455027,True
bvar/qbvar,5,54,7.8216251246460295,12.526455026455027,True
bvar/qbvar,6,54,7.8180000873350055,11.526455026455027,True
bvar/qbvar,7,54,6.812955667342862,10.526455026455027,True
bvar/qbvar,8,54,6.798031723053315,9.526455026455027,True
bvar/qbvar,9,54,6.783396550342299,8.526455026455027,True
bvar/qbvar,10,54,6.787546310992617,7.526455026455026,True
bvar/qbvar,11,54,6.781847930483614,6.526455026455026,True
bvar/qbvar,12,54,6.449535316521515,5.526455026455026,True
bvar/qbvar,13,54,5.979064902885679,4.526455026455027,True
bvar/qbvar,14,54,6.2414871283586475,3.5264550264550265,True
bvar/qbvar,15,54,2.4546664727990066,2.5264550264550265,True
bvar/qbvar,16,54,2.608289662600046,1.5264550264550265,True
