metodo,horizon_week,n_trimestri,RMSE,sett_al_rilascio,pieno
bvar/lbvar,-8,63,5.33866949082881,25.503401360544217,True
bvar/lbvar,-7,63,5.374658635224264,24.503401360544217,True
bvar/lbvar,-6,63,5.439283940875495,23.503401360544217,True
bvar/lbvar,-5,63,5.456644229306625,22.503401360544217,True
bvar/lbvar,-4,63,5.395792646117607,21.503401360544217,True
bvar/lbvar,-3,63,5.483335536673014,20.503401360544217,True
bvar/lbvar,-2,63,5.556667471978146,19.503401360544217,True
bvar/lbvar,-1,63,5.434738495618853,18.503401360544217,True
bvar/lbvar,0,63,5.3710059519810445,17.503401360544217,True
bvar/lbvar,1,63,5.37975605921732,16.503401360544217,True
bvar/lbvar,2,63,5.188981182094127,15.503401360544217,True
bvar/lbvar,3,63,4.377460298079832,14.503401360544217,True
bvar/lbvar,4,63,4.381016409099022,13.503401360544217,True
bvar/lbvar,5,63,4.467749438963385,12.503401360544217,True
bvar/lbvar,6,63,3.804009732936463,11.503401360544217,True
bvar/lbvar,7,63,3.4327146485860363,10.503401360544217,True
bvar/lbvar,8,63,2.858475256104475,9.503401360544217,True
bvar/lbvar,9,63,2.7856461239905244,8.503401360544219,True
bvar/lbvar,10,63,2.7936503044363503,7.503401360544218,True
bvar/lbvar,11,63,2.5303201511957467,6.503401360544218,True
bvar/lbvar,12,63,2.283427964683459,5.503401360544218,True
bvar/lbvar,13,63,2.22948492172303,4.503401360544218,True
bvar/lbvar,14,63,2.3229773144645725,3.503401360544218,True
bvar/lbvar,15,63,2.1935936914125675,2.503401360544218,True
bvar/lbvar,16,63,2.0526661254977236,1.5034013605442176,True
bvar/lbvar,17,63,2.0134781371464325,0.5034013605442177,True
bvar/qbvar,-13,3,2.9228274845337596,30.142857142857142,False
bvar/qbvar,-12,63,4.814317365977047,29.503401360544217,True
bvar/qbvar,-11,63,4.74597798747762,28.503401360544217,True
bvar/qbvar,-10,63,4.7933856879153955,27.503401360544217,True
bvar/qbvar,-9,63,4.772404690947228,26.503401360544217,True
bvar/qbvar,-8,63,4.816425063796411,25.503401360544217,True
bvar/qbvar,-7,63,4.821015066214205,24.503401360544217,True
bvar/qbvar,-6,63,4.81886243068078,23.503401360544217,True
bvar/qbvar,-5,63,4.851347404016935,22.503401360544217,True
bvar/qbvar,-4,63,4.82582506340401,21.503401360544217,True
bvar/qbvar,-3,63,4.855522892620695,20.503401360544217,True
bvar/qbvar,-2,63,4.8301647665284975,19.503401360544217,True
bvar/qbvar,-1,63,4.832456289464326,18.503401360544217,True
bvar/qbvar,0,63,4.864411663791192,17.503401360544217,True
bvar/qbvar,1,63,4.793942939086172,16.503401360544217,True
bvar/qbvar,2,63,5.107530390518452,15.503401360544217,True
bvar/qbvar,3,63,4.888629576785606,14.503401360544217,True
bvar/qbvar,4,63,4.945093354039438,13.503401360544217,True
bvar/qbvar,5,63,4.870781349222596,12.503401360544217,True
bvar/qbvar,6,63,4.938903030606883,11.503401360544217,True
bvar/qbvar,7,63,5.253554451899636,10.503401360544217,True
bvar/qbvar,8,63,5.286871021890642,9.503401360544217,True
bvar/qbvar,9,63,5.293487198940177,8.503401360544219,True
bvar/qbvar,10,63,5.305456400710516,7.503401360544218,True
bvar/qbvar,11,63,5.277027850612663,6.503401360544218,True
bvar/qbvar,12,63,4.9545881891522985,5.503401360544218,True
bvar/qbvar,13,63,4.672424657008932,4.503401360544218,True
bvar/qbvar,14,63,4.8501298233331385,3.503401360544218,True
bvar/qbvar,15,63,2.32164717628992,2.503401360544218,True
bvar/qbvar,16,63,2.150087316772695,1.5034013605442176,True
bvar/qbvar,17,63,2.250330961449097,0.5034013605442177,True
mean,-13,3,1.0890894595750695,30.142857142857142,False
mean,-12,63,4.730412956613134,29.503401360544217,True
mean,-11,63,4.730412956613134,28.503401360544217,True
mean,-10,63,4.730412956613134,27.503401360544217,True
mean,-9,63,4.7304822805852735,26.503401360544217,True
mean,-8,63,4.7258165271926735,25.503401360544217,True
mean,-7,63,4.7258165271926735,24.503401360544217,True
mean,-6,63,4.7258165271926735,23.503401360544217,True
mean,-5,63,4.7258165271926735,22.503401360544217,True
mean,-4,63,4.7258165271926735,21.503401360544217,True
mean,-3,63,4.7258165271926735,20.503401360544217,True
mean,-2,63,4.7258165271926735,19.503401360544217,True
mean,-1,63,4.7258165271926735,18.503401360544217,True
mean,0,63,4.7258165271926735,17.503401360544217,True
mean,1,63,4.7258165271926735,16.503401360544217,True
mean,2,63,4.7258165271926735,15.503401360544217,True
mean,3,63,4.7258165271926735,14.503401360544217,True
mean,4,63,4.725993259942291,13.503401360544217,True
mean,5,63,4.7129350865042365,12.503401360544217,True
mean,6,63,4.7129350865042365,11.503401360544217,True
mean,7,63,4.7129350865042365,10.503401360544217,True
mean,8,63,4.7129350865042365,9.503401360544217,True
mean,9,63,4.7129350865042365,8.503401360544219,True
mean,10,63,4.7129350865042365,7.503401360544218,True
mean,11,63,4.7129350865042365,6.503401360544218,True
mean,12,63,4.7129350865042365,5.503401360544218,True
mean,13,63,4.7129350865042365,4.503401360544218,True
mean,14,63,4.7129350865042365,3.503401360544218,True
mean,15,63,4.7129350865042365,2.503401360544218,True
mean,16,63,4.7129350865042365,1.5034013605442176,True
mean,17,63,4.7129350865042365,0.5034013605442177,True
nyfed,-5,7,2.0011635328587807,22.183673469387752,False
nyfed,-4,50,2.737808265231431,21.46857142857143,False
nyfed,-3,60,4.645004433537873,20.49285714285714,False
nyfed,-2,60,4.592921381071698,19.49285714285714,False
nyfed,-1,60,4.514799065674857,18.49285714285714,False
nyfed,0,60,4.536459725782184,17.492857142857144,False
nyfed,1,60,4.385496300703363,16.492857142857144,False
nyfed,2,60,4.356606289672333,15.492857142857144,False
nyfed,3,60,3.4714134431569863,14.492857142857144,False
nyfed,4,60,3.4772995191559595,13.492857142857144,False
nyfed,5,60,3.3153256705159744,12.492857142857144,False
nyfed,6,60,2.2856232703553157,11.492857142857144,False
nyfed,7,60,2.162931500874649,10.492857142857144,False
nyfed,8,60,2.1845847624812236,9.492857142857144,False
nyfed,9,60,2.3217548358413427,8.492857142857144,False
nyfed,10,59,2.111525910336607,7.486682808716707,False
nyfed,11,59,2.0224965820715073,6.486682808716707,False
nyfed,12,59,2.317088446767522,5.486682808716707,False
nyfed,13,59,2.5054435132490016,4.486682808716707,False
nyfed,14,59,2.5958611640948397,3.48910411622276,False
nyfed,15,59,2.5819704019832956,2.486682808716707,False
nyfed,16,59,2.586157584976888,1.4866828087167072,False
nyfed,17,59,2.5882663063955214,0.486682808716707,False
