metodo,horizon_week,n_trimestri,RMSE,sett_al_rilascio,pieno
ar2,-12,7,12.56931367298372,29.571428571428573,True
ar2,-11,7,12.56931367298372,28.571428571428573,True
ar2,-10,7,12.56931367298372,27.571428571428573,True
ar2,-9,7,12.56931367298372,26.571428571428573,True
ar2,-8,7,12.238665042124877,25.571428571428573,True
ar2,-7,7,12.238665042124877,24.571428571428573,True
ar2,-6,7,12.238665042124877,23.571428571428573,True
ar2,-5,7,12.238665042124877,22.571428571428573,True
ar2,-4,7,12.238665042124877,21.571428571428573,True
ar2,-3,7,12.238665042124877,20.571428571428573,True
ar2,-2,7,12.238665042124877,19.571428571428573,True
ar2,-1,7,12.238665042124877,18.571428571428573,True
ar2,0,7,12.238665042124877,17.571428571428573,True
ar2,1,7,12.238665042124877,16.571428571428573,True
ar2,2,7,12.238665042124877,15.571428571428571,True
ar2,3,7,12.238665042124877,14.571428571428571,True
ar2,4,7,12.238665042124877,13.571428571428571,True
ar2,5,7,11.339308642916633,12.571428571428571,True
ar2,6,7,11.339308642916633,11.571428571428571,True
ar2,7,7,11.339308642916633,10.571428571428571,True
ar2,8,7,11.339308642916633,9.571428571428571,True
ar2,9,7,11.339308642916633,8.571428571428571,True
ar2,10,7,11.339308642916633,7.571428571428571,True
ar2,11,7,11.339308642916633,6.571428571428571,True
ar2,12,7,11.339308642916633,5.571428571428571,True
ar2,13,7,11.339308642916633,4.571428571428571,True
ar2,14,7,11.339308642916633,3.5714285714285716,True
ar2,15,7,11.339308642916633,2.5714285714285716,True
ar2,16,7,11.339308642916633,1.5714285714285714,True
ar2,17,7,11.339308642916633,0.5714285714285714,True
bvar/bbvar,-12,7,12.72183612669067,29.571428571428573,True
bvar/bbvar,-11,7,12.720129524502962,28.571428571428573,True
bvar/bbvar,-10,7,12.76192875158599,27.571428571428573,True
bvar/bbvar,-9,7,12.73146209846696,26.571428571428573,True
bvar/bbvar,-8,7,12.740362369685421,25.571428571428573,True
bvar/bbvar,-7,7,13.21361012136154,24.571428571428573,True
bvar/bbvar,-6,7,13.220609009086816,23.571428571428573,True
bvar/bbvar,-5,7,13.270855646511201,22.571428571428573,True
bvar/bbvar,-4,7,13.279336651158165,21.571428571428573,True
bvar/bbvar,-3,7,13.078543884963214,20.571428571428573,True
bvar/bbvar,-2,7,13.256992368611677,19.571428571428573,True
bvar/bbvar,-1,7,12.984620341148991,18.571428571428573,True
bvar/bbvar,0,7,12.844489187747634,17.571428571428573,True
bvar/bbvar,1,7,12.638868768125446,16.571428571428573,True
bvar/bbvar,2,7,11.855583410662836,15.571428571428571,True
bvar/bbvar,3,7,11.215448313542073,14.571428571428571,True
bvar/bbvar,4,7,10.367881314485937,13.571428571428571,True
bvar/bbvar,5,7,10.415959276292236,12.571428571428571,True
bvar/bbvar,6,7,3.7749461134886766,11.571428571428571,True
bvar/bbvar,7,7,3.58632271351859,10.571428571428571,True
bvar/bbvar,8,7,5.793626594791265,9.571428571428571,True
bvar/bbvar,9,7,6.2073184512899235,8.571428571428571,True
bvar/bbvar,10,7,5.198834019645363,7.571428571428571,True
bvar/bbvar,11,7,5.072484074564249,6.571428571428571,True
bvar/bbvar,12,7,5.084973878743228,5.571428571428571,True
bvar/bbvar,13,7,5.2483779989412165,4.571428571428571,True
bvar/bbvar,14,7,5.28426729081115,3.5714285714285716,True
bvar/bbvar,15,7,4.817178845261183,2.5714285714285716,True
bvar/bbvar,16,7,3.981201381738015,1.5714285714285714,True
bvar/bbvar,17,7,3.7701784896716157,0.5714285714285714,True
bvar/cbvar,-12,7,12.887730224013845,29.571428571428573,True
bvar/cbvar,-11,7,12.724899520172976,28.571428571428573,True
bvar/cbvar,-10,7,12.701730880555756,27.571428571428573,True
bvar/cbvar,-9,7,12.70224532564468,26.571428571428573,True
bvar/cbvar,-8,7,12.378934120305399,25.571428571428573,True
bvar/cbvar,-7,7,12.40091275447874,24.571428571428573,True
bvar/cbvar,-6,7,12.459984007199681,23.571428571428573,True
bvar/cbvar,-5,7,12.60158633680175,22.571428571428573,True
bvar/cbvar,-4,7,12.571153031772681,21.571428571428573,True
bvar/cbvar,-3,7,12.506211354736372,20.571428571428573,True
bvar/cbvar,-2,7,12.605298700854917,19.571428571428573,True
bvar/cbvar,-1,7,12.497757794920904,18.571428571428573,True
bvar/cbvar,0,7,12.554805572566638,17.571428571428573,True
bvar/cbvar,1,7,12.597303880066553,16.571428571428573,True
bvar/cbvar,2,7,12.435481041383165,15.571428571428571,True
bvar/cbvar,3,7,12.136746869424925,14.571428571428571,True
bvar/cbvar,4,7,11.55686464079257,13.571428571428571,True
bvar/cbvar,5,7,11.645876295582765,12.571428571428571,True
bvar/cbvar,6,7,5.7783975943976085,11.571428571428571,True
bvar/cbvar,7,7,5.946841853670594,10.571428571428571,True
bvar/cbvar,8,7,7.254182134865349,9.571428571428571,True
bvar/cbvar,9,7,7.444051353695748,8.571428571428571,True
bvar/cbvar,10,7,6.52271141320641,7.571428571428571,True
bvar/cbvar,11,7,5.228108334606747,6.571428571428571,True
bvar/cbvar,12,7,5.857453345790606,5.571428571428571,True
bvar/cbvar,13,7,5.883311373955341,4.571428571428571,True
bvar/cbvar,14,7,6.468376540592508,3.5714285714285716,True
bvar/cbvar,15,7,4.406577472014892,2.5714285714285716,True
bvar/cbvar,16,7,5.26757616704254,1.5714285714285714,True
bvar/cbvar,17,7,5.449446827093121,0.5714285714285714,True
bvar/lbvar,-12,7,13.100915325563955,29.571428571428573,True
bvar/lbvar,-11,7,12.949506542961267,28.571428571428573,True
bvar/lbvar,-10,7,13.340850667352166,27.571428571428573,True
bvar/lbvar,-9,7,13.298623372561057,26.571428571428573,True
bvar/lbvar,-8,7,13.114336764952427,25.571428571428573,True
bvar/lbvar,-7,7,13.12594318931182,24.571428571428573,True
bvar/lbvar,-6,7,13.313754236987704,23.571428571428573,True
bvar/lbvar,-5,7,13.391676573443073,22.571428571428573,True
bvar/lbvar,-4,7,13.376717509896801,21.571428571428573,True
bvar/lbvar,-3,7,13.62541920924329,20.571428571428573,True
bvar/lbvar,-2,7,13.656246068564293,19.571428571428573,True
bvar/lbvar,-1,7,13.5132072565281,18.571428571428573,True
bvar/lbvar,0,7,13.409258722865413,17.571428571428573,True
bvar/lbvar,1,7,13.322004263431435,16.571428571428573,True
bvar/lbvar,2,7,12.699708606334134,15.571428571428571,True
bvar/lbvar,3,7,10.06707153081573,14.571428571428571,True
bvar/lbvar,4,7,9.79277901751441,13.571428571428571,True
bvar/lbvar,5,7,9.832950890003335,12.571428571428571,True
bvar/lbvar,6,7,7.539910358647896,11.571428571428571,True
bvar/lbvar,7,7,6.549511623543743,10.571428571428571,True
bvar/lbvar,8,7,5.0007409836636025,9.571428571428571,True
bvar/lbvar,9,7,4.911375184588185,8.571428571428571,True
bvar/lbvar,10,7,5.624232903077512,7.571428571428571,True
bvar/lbvar,11,7,4.614325353775407,6.571428571428571,True
bvar/lbvar,12,7,3.845961065294095,5.571428571428571,True
bvar/lbvar,13,7,3.886874129697149,4.571428571428571,True
bvar/lbvar,14,7,4.274252986035959,3.5714285714285716,True
bvar/lbvar,15,7,3.709860626671059,2.5714285714285716,True
bvar/lbvar,16,7,3.1399098330875894,1.5714285714285714,True
bvar/lbvar,17,7,3.140563441131299,0.5714285714285714,True
bvar/qbvar,-12,7,12.200852297465406,29.571428571428573,True
bvar/qbvar,-11,7,11.93758321009035,28.571428571428573,True
bvar/qbvar,-10,7,11.996188074924468,27.571428571428573,True
bvar/qbvar,-9,7,11.928406591562272,26.571428571428573,True
bvar/qbvar,-8,7,12.246175291377247,25.571428571428573,True
bvar/qbvar,-7,7,12.344315132253556,24.571428571428573,True
bvar/qbvar,-6,7,12.226649009556935,23.571428571428573,True
bvar/qbvar,-5,7,12.327143867588255,22.571428571428573,True
bvar/qbvar,-4,7,12.301217546299757,21.571428571428573,True
bvar/qbvar,-3,7,12.33362893052623,20.571428571428573,True
bvar/qbvar,-2,7,12.318809563413245,19.571428571428573,True
bvar/qbvar,-1,7,12.270887462470688,18.571428571428573,True
bvar/qbvar,0,7,12.38412702087007,17.571428571428573,True
bvar/qbvar,1,7,12.24747899864081,16.571428571428573,True
bvar/qbvar,2,7,12.59367091590919,15.571428571428571,True
bvar/qbvar,3,7,11.98805131378116,14.571428571428571,True
bvar/qbvar,4,7,12.169211871309171,13.571428571428571,True
bvar/qbvar,5,7,12.042080199137256,12.571428571428571,True
bvar/qbvar,6,7,12.228104238233893,11.571428571428571,True
bvar/qbvar,7,7,13.229334171353676,10.571428571428571,True
bvar/qbvar,8,7,13.254760496005277,9.571428571428571,True
bvar/qbvar,9,7,13.285825314562903,8.571428571428571,True
