metodo,horizon_week,n_trimestri,RMSE,sett_al_rilascio,pieno
ar2,-12,10,15.443946205542714,29.62857142857143,True
ar2,-11,10,15.443946205542714,28.62857142857143,True
ar2,-10,10,15.443946205542714,27.62857142857143,True
ar2,-9,10,15.443946205542714,26.62857142857143,True
ar2,-8,10,16.16824064513141,25.62857142857143,True
ar2,-7,10,16.16824064513141,24.62857142857143,True
ar2,-6,10,16.16824064513141,23.62857142857143,True
ar2,-5,10,16.16824064513141,22.62857142857143,True
ar2,-4,10,16.16824064513141,21.62857142857143,True
ar2,-3,10,16.16824064513141,20.62857142857143,True
ar2,-2,10,16.16824064513141,19.62857142857143,True
ar2,-1,10,16.16824064513141,18.62857142857143,True
ar2,0,10,16.16824064513141,17.62857142857143,True
ar2,1,10,16.16824064513141,16.62857142857143,True
ar2,2,10,16.16824064513141,15.62857142857143,True
ar2,3,10,16.16824064513141,14.62857142857143,True
ar2,4,10,16.16824064513141,13.62857142857143,True
ar2,5,10,20.179727590414814,12.62857142857143,True
ar2,6,10,20.179727590414814,11.62857142857143,True
ar2,7,10,20.179727590414814,10.62857142857143,True
ar2,8,10,20.179727590414814,9.62857142857143,True
ar2,9,10,20.179727590414814,8.628571428571428,True
ar2,10,10,20.179727590414814,7.628571428571428,True
ar2,11,10,20.179727590414814,6.628571428571428,True
ar2,12,10,20.179727590414814,5.628571428571428,True
ar2,13,10,20.179727590414814,4.628571428571428,True
ar2,14,10,20.179727590414814,3.6285714285714286,True
ar2,15,10,20.179727590414814,2.6285714285714286,True
ar2,16,10,20.179727590414814,1.6285714285714286,True
ar2,17,10,20.179727590414814,0.6285714285714287,True
bvar/bbvar,-12,10,14.748381013334958,29.62857142857143,True
bvar/bbvar,-11,10,14.954398951694147,28.62857142857143,True
bvar/bbvar,-10,10,15.226681513880257,27.62857142857143,True
bvar/bbvar,-9,10,15.320610158662817,26.62857142857143,True
bvar/bbvar,-8,10,15.277586427784053,25.62857142857143,True
bvar/bbvar,-7,10,17.765634540187904,24.62857142857143,True
bvar/bbvar,-6,10,17.61458143086392,23.62857142857143,True
bvar/bbvar,-5,10,17.00023439222657,22.62857142857143,True
bvar/bbvar,-4,10,16.750799595048345,21.62857142857143,True
bvar/bbvar,-3,10,17.073458921759997,20.62857142857143,True
bvar/bbvar,-2,10,16.718045556672948,19.62857142857143,True
bvar/bbvar,-1,10,16.17860297035167,18.62857142857143,True
bvar/bbvar,0,10,16.076402632293064,17.62857142857143,True
bvar/bbvar,1,10,15.473504299052768,16.62857142857143,True
bvar/bbvar,2,10,14.90895879176695,15.62857142857143,True
bvar/bbvar,3,10,15.286344728808645,14.62857142857143,True
bvar/bbvar,4,10,13.839059834114428,13.62857142857143,True
bvar/bbvar,5,10,14.213243096612848,12.62857142857143,True
bvar/bbvar,6,10,4.120150061643753,11.62857142857143,True
bvar/bbvar,7,10,4.224428251756083,10.62857142857143,True
bvar/bbvar,8,10,6.831539456415741,9.62857142857143,True
bvar/bbvar,9,10,7.133911349292835,8.628571428571428,True
bvar/bbvar,10,10,7.788448506562693,7.628571428571428,True
bvar/bbvar,11,10,6.725261331632408,6.628571428571428,True
bvar/bbvar,12,10,6.998681748564898,5.628571428571428,True
bvar/bbvar,13,10,7.26592518217148,4.628571428571428,True
bvar/bbvar,14,10,6.956498365063035,3.6285714285714286,True
bvar/bbvar,15,10,6.848008702288724,2.6285714285714286,True
bvar/bbvar,16,10,4.872547801365749,1.6285714285714286,True
bvar/bbvar,17,10,4.633633948493138,0.6285714285714287,True
bvar/cbvar,-12,10,14.93812129460014,29.62857142857143,True
bvar/cbvar,-11,10,14.907733852614065,28.62857142857143,True
bvar/cbvar,-10,10,14.999791732699398,27.62857142857143,True
bvar/cbvar,-9,10,14.995051258530614,26.62857142857143,True
bvar/cbvar,-8,10,14.858687538309017,25.62857142857143,True
bvar/cbvar,-7,10,15.806616504575958,24.62857142857143,True
bvar/cbvar,-6,10,17.16893918379271,23.62857142857143,True
bvar/cbvar,-5,10,16.960574707973645,22.62857142857143,True
bvar/cbvar,-4,10,16.898499364454754,21.62857142857143,True
bvar/cbvar,-3,10,17.775792261512297,20.62857142857143,True
bvar/cbvar,-2,10,17.976392424238973,19.62857142857143,True
bvar/cbvar,-1,10,17.566901483616647,18.62857142857143,True
bvar/cbvar,0,10,17.634433029577593,17.62857142857143,True
bvar/cbvar,1,10,17.553704989978275,16.62857142857143,True
bvar/cbvar,2,10,17.738054313117207,15.62857142857143,True
bvar/cbvar,3,10,16.999528335368936,14.62857142857143,True
bvar/cbvar,4,10,16.132522140200113,13.62857142857143,True
bvar/cbvar,5,10,15.285337085836403,12.62857142857143,True
bvar/cbvar,6,10,7.105488578505386,11.62857142857143,True
bvar/cbvar,7,10,6.496489348650095,10.62857142857143,True
bvar/cbvar,8,10,7.271338190976619,9.62857142857143,True
bvar/cbvar,9,10,7.393401976010893,8.628571428571428,True
bvar/cbvar,10,10,7.081736804294285,7.628571428571428,True
bvar/cbvar,11,10,4.82767070616684,6.628571428571428,True
bvar/cbvar,12,10,5.763216423739003,5.628571428571428,True
bvar/cbvar,13,10,5.827316219412415,4.628571428571428,True
bvar/cbvar,14,10,6.373926072527133,3.6285714285714286,True
bvar/cbvar,15,10,5.362231813887035,2.6285714285714286,True
bvar/cbvar,16,10,6.05111242280002,1.6285714285714286,True
bvar/cbvar,17,10,6.34914370907603,0.6285714285714287,True
bvar/lbvar,-12,10,15.26434843669425,29.62857142857143,True
bvar/lbvar,-11,10,15.258357213036438,28.62857142857143,True
bvar/lbvar,-10,10,15.520960186418836,27.62857142857143,True
bvar/lbvar,-9,10,15.710061650673845,26.62857142857143,True
bvar/lbvar,-8,10,15.399752732101112,25.62857142857143,True
bvar/lbvar,-7,10,18.148081219807946,24.62857142857143,True
bvar/lbvar,-6,10,18.170019553939028,23.62857142857143,True
bvar/lbvar,-5,10,17.84901436201041,22.62857142857143,True
bvar/lbvar,-4,10,17.660500033971232,21.62857142857143,True
bvar/lbvar,-3,10,16.492481529916596,20.62857142857143,True
bvar/lbvar,-2,10,15.423108638690072,19.62857142857143,True
bvar/lbvar,-1,10,14.153565879607672,18.62857142857143,True
bvar/lbvar,0,10,14.538320787543533,17.62857142857143,True
bvar/lbvar,1,10,14.267215266600731,16.62857142857143,True
bvar/lbvar,2,10,11.20257761849051,15.62857142857143,True
bvar/lbvar,3,10,10.287616968309383,14.62857142857143,True
bvar/lbvar,4,10,9.963254305999412,13.62857142857143,True
bvar/lbvar,5,10,10.313244378294964,12.62857142857143,True
