metodo,horizon_week,n_trimestri,RMSE,sett_al_rilascio,pieno
ar2,-13,2,1.848898255731422,30.142857142857142,False
ar2,-12,46,2.753283125987368,29.496894409937887,True
ar2,-11,46,2.753283125987368,28.496894409937887,True
ar2,-10,46,2.753283125987368,27.496894409937887,True
ar2,-9,46,2.75304519414216,26.496894409937887,True
ar2,-8,46,2.5815534514737015,25.496894409937887,True
ar2,-7,46,2.5815534514737015,24.496894409937887,True
ar2,-6,46,2.5815534514737015,23.496894409937887,True
ar2,-5,46,2.5815534514737015,22.496894409937887,True
ar2,-4,46,2.5815534514737015,21.496894409937887,True
ar2,-3,46,2.5815534514737015,20.496894409937887,True
ar2,-2,46,2.5815534514737015,19.496894409937887,True
ar2,-1,46,2.5815534514737015,18.496894409937887,True
ar2,0,46,2.5815534514737015,17.496894409937887,True
ar2,1,46,2.5815534514737015,16.496894409937887,True
ar2,2,46,2.5815534514737015,15.49689440993789,True
ar2,3,46,2.5815534514737015,14.49689440993789,True
ar2,4,46,2.5944931909295903,13.49689440993789,True
ar2,5,46,2.41148233167279,12.49689440993789,True
ar2,6,46,2.41148233167279,11.49689440993789,True
ar2,7,46,2.41148233167279,10.49689440993789,True
ar2,8,46,2.41148233167279,9.49689440993789,True
ar2,9,46,2.41148233167279,8.49689440993789,True
ar2,10,46,2.41148233167279,7.496894409937888,True
ar2,11,46,2.41148233167279,6.496894409937888,True
ar2,12,46,2.41148233167279,5.496894409937888,True
ar2,13,46,2.41148233167279,4.496894409937888,True
ar2,14,46,2.41148233167279,3.4968944099378882,True
ar2,15,46,2.41148233167279,2.4968944099378882,True
ar2,16,46,2.41148233167279,1.496894409937888,True
ar2,17,46,2.41148233167279,0.4968944099378882,True
bvar/bbvar,-13,2,2.373987197452146,30.142857142857142,False
bvar/bbvar,-12,46,2.5798480872649248,29.496894409937887,True
bvar/bbvar,-11,46,2.5637160501316254,28.496894409937887,True
bvar/bbvar,-10,46,2.552558839771398,27.496894409937887,True
bvar/bbvar,-9,46,2.5558177003471676,26.496894409937887,True
bvar/bbvar,-8,46,2.4742215446262943,25.496894409937887,True
bvar/bbvar,-7,46,2.5050299050218854,24.496894409937887,True
bvar/bbvar,-6,46,2.539412300291256,23.496894409937887,True
bvar/bbvar,-5,46,2.5409473412057313,22.496894409937887,True
bvar/bbvar,-4,46,2.5154755721915274,21.496894409937887,True
bvar/bbvar,-3,46,2.5446227560353996,20.496894409937887,True
bvar/bbvar,-2,46,2.536264764555273,19.496894409937887,True
bvar/bbvar,-1,46,2.552297285158161,18.496894409937887,True
bvar/bbvar,0,46,2.536508180997219,17.496894409937887,True
bvar/bbvar,1,46,2.513426252219032,16.496894409937887,True
bvar/bbvar,2,46,2.4455177939161907,15.49689440993789,True
bvar/bbvar,3,46,2.3180744846984664,14.49689440993789,True
bvar/bbvar,4,46,2.2191506549592788,13.49689440993789,True
bvar/bbvar,5,46,2.1655513721315747,12.49689440993789,True
bvar/bbvar,6,46,2.0198709129726087,11.49689440993789,True
bvar/bbvar,7,46,2.1779249708525854,10.49689440993789,True
bvar/bbvar,8,46,1.807047222175418,9.49689440993789,True
bvar/bbvar,9,46,1.7539056781224287,8.49689440993789,True
bvar/bbvar,10,46,1.7615706986716022,7.496894409937888,True
bvar/bbvar,11,46,1.718045598379137,6.496894409937888,True
bvar/bbvar,12,46,1.7461840748762307,5.496894409937888,True
bvar/bbvar,13,46,1.7142353255582836,4.496894409937888,True
bvar/bbvar,14,46,1.731915209098807,3.4968944099378882,True
bvar/bbvar,15,46,1.6798100199743846,2.4968944099378882,True
bvar/bbvar,16,46,1.5532545481397697,1.496894409937888,True
bvar/bbvar,17,46,1.5668738538225406,0.4968944099378882,True
bvar/cbvar,-13,2,2.5656936659135074,30.142857142857142,False
bvar/cbvar,-12,46,2.5761060668031845,29.496894409937887,True
bvar/cbvar,-11,46,2.5744301474959586,28.496894409937887,True
bvar/cbvar,-10,46,2.5715648971906293,27.496894409937887,True
bvar/cbvar,-9,46,2.545507955110571,26.496894409937887,True
bvar/cbvar,-8,46,2.485382049506511,25.496894409937887,True
bvar/cbvar,-7,46,2.5252238481302607,24.496894409937887,True
bvar/cbvar,-6,46,2.5806102331526555,23.496894409937887,True
bvar/cbvar,-5,46,2.5819169219497398,22.496894409937887,True
bvar/cbvar,-4,46,2.5835113127620986,21.496894409937887,True
bvar/cbvar,-3,46,2.5494346396761967,20.496894409937887,True
bvar/cbvar,-2,46,2.5078596508015614,19.496894409937887,True
bvar/cbvar,-1,46,2.507882696873237,18.496894409937887,True
bvar/cbvar,0,46,2.5433350615176873,17.496894409937887,True
bvar/cbvar,1,46,2.491414314420735,16.496894409937887,True
bvar/cbvar,2,46,2.508044339364113,15.49689440993789,True
bvar/cbvar,3,46,2.465555302842591,14.49689440993789,True
bvar/cbvar,4,46,2.3276571653999385,13.49689440993789,True
bvar/cbvar,5,46,2.2307532642613817,12.49689440993789,True
bvar/cbvar,6,46,2.197238145195573,11.49689440993789,True
bvar/cbvar,7,46,2.2221928970666966,10.49689440993789,True
bvar/cbvar,8,46,1.8111611028137855,9.49689440993789,True
bvar/cbvar,9,46,1.7653820570130458,8.49689440993789,True
bvar/cbvar,10,46,1.6834912427487274,7.496894409937888,True
bvar/cbvar,11,46,1.6240548780892041,6.496894409937888,True
bvar/cbvar,12,46,1.5014091841879367,5.496894409937888,True
bvar/cbvar,13,46,1.498208849899948,4.496894409937888,True
bvar/cbvar,14,46,1.4810211435705818,3.4968944099378882,True
bvar/cbvar,15,46,1.4593284880848787,2.4968944099378882,True
bvar/cbvar,16,46,1.4652047967426365,1.496894409937888,True
bvar/cbvar,17,46,1.5006507278762118,0.4968944099378882,True
bvar/lbvar,-13,2,3.186295731081018,30.142857142857142,False
bvar/lbvar,-12,46,2.8828469605463694,29.496894409937887,True
bvar/lbvar,-11,46,2.9242111107824185,28.496894409937887,True
bvar/lbvar,-10,46,2.924843225496027,27.496894409937887,True
bvar/lbvar,-9,46,2.902936322589934,26.496894409937887,True
bvar/lbvar,-8,46,2.7996085780770756,25.496894409937887,True
bvar/lbvar,-7,46,2.8386261701999196,24.496894409937887,True
bvar/lbvar,-6,46,2.898905200812665,23.496894409937887,True
bvar/lbvar,-5,46,2.81254089207723,22.496894409937887,True
bvar/lbvar,-4,46,2.711317724138754,21.496894409937887,True
bvar/lbvar,-3,46,2.823905705702164,20.496894409937887,True
bvar/lbvar,-2,46,2.7433166484813056,19.496894409937887,True
bvar/lbvar,-1,46,2.6891381913692918,18.496894409937887,True
bvar/lbvar,0,46,2.6464246146512824,17.496894409937887,True
bvar/lbvar,1,46,2.6864086684352166,16.496894409937887,True
bvar/lbvar,2,46,2.5245978352206135,15.49689440993789,True
bvar/lbvar,3,46,2.3720371970328507,14.49689440993789,True
bvar/lbvar,4,46,2.2838214350947252,13.49689440993789,True
bvar/lbvar,5,46,2.345105566586399,12.49689440993789,True
bvar/lbvar,6,46,2.2893549292193596,11.49689440993789,True
bvar/lbvar,7,46,2.1360917525455863,10.49689440993789,True
bvar/lbvar,8,46,2.000755769414855,9.49689440993789,True
bvar/lbvar,9,46,1.9870679353246956,8.49689440993789,True
bvar/lbvar,10,46,1.8362608575429427,7.496894409937888,True
bvar/lbvar,11,46,1.79577403594704,6.496894409937888,True
bvar/lbvar,12,46,1.818194158214523,5.496894409937888,True
bvar/lbvar,13,46,1.76662981846852,4.496894409937888,True
bvar/lbvar,14,46,1.8034419995458102,3.4968944099378882,True
bvar/lbvar,15,46,1.8102524833787372,2.4968944099378882,True
bvar/lbvar,16,46,1.7741745751166842,1.496894409937888,True
bvar/lbvar,17,46,1.7349083091425466,0.4968944099378882,True
bvar/qbvar,-13,2,2.5048323089486866,30.142857142857142,False
bvar/qbvar,-12,46,2.654405357782392,29.496894409937887,True
bvar/qbvar,-11,46,2.6406573937223716,28.496894409937887,True
bvar/qbvar,-10,46,2.6497417199798354,27.496894409937887,True
bvar/qbvar,-9,46,2.630799061603853,26.496894409937887,True
bvar/qbvar,-8,46,2.510782587763187,25.496894409937887,True
bvar/qbvar,-7,46,2.498479881160926,24.496894409937887,True
bvar/qbvar,-6,46,2.6267106886710208,23.496894409937887,True
bvar/qbvar,-5,46,2.622806134579109,22.496894409937887,True
bvar/qbvar,-4,46,2.609458885417304,21.496894409937887,True
bvar/qbvar,-3,46,2.6198343515604594,20.496894409937887,True
bvar/qbvar,-2,46,2.596597321589534,19.496894409937887,True
bvar/qbvar,-1,46,2.5951755323536543,18.496894409937887,True
bvar/qbvar,0,46,2.591626739086146,17.496894409937887,True
bvar/qbvar,1,46,2.5592617718582713,16.496894409937887,True
bvar/qbvar,2,46,2.5432915989837377,15.49689440993789,True
bvar/qbvar,3,46,2.4618381612564186,14.49689440993789,True
