as_of,target_quarter,horizon_week,spec,variant,nowcast_bea,nowcast_livello,nowcast_z,sd_z,realizzato_bea,realizzato_livello,errore_bea,gdp_release_date,n_releases,n_iter,converged,reestimated
2007-01-05,2006Q4,14,diag4,student_t_ar1,1.9328868511225394,1.914443868975544,-0.601194724590251,0.7794882059120932,3.4823729200428755,3.423110226166918,-1.549486068920336,2007-01-28,,29,False,True
2007-01-05,2007Q1,1,diag4,student_t_ar1,2.993198750084991,2.9492768508792655,-0.08760312982749742,0.8889540633011078,1.2087836914185912,1.2015362468522506,1.7844150586663998,2007-04-28,,0,True,False
2007-01-05,2007Q2,-12,diag4,student_t_ar1,3.106067252365108,3.0588051531899283,-0.0332438115229095,0.9226118162368803,2.4695947150627617,2.439593165871891,0.6364725373023461,2007-07-28,,0,True,False
2007-01-12,2006Q4,15,diag4,student_t_ar1,1.9324187627490996,1.9139846556022453,-0.6014226339561615,0.7794808804037028,3.4823729200428755,3.423110226166918,-1.5499541572937758,2007-01-28,4.0,0,True,False
2007-01-12,2007Q1,2,diag4,student_t_ar1,2.988688850812493,2.9448979228815166,-0.08977640865900285,0.8889213834698746,1.2087836914185912,1.2015362468522506,1.779905159393902,2007-04-28,4.0,0,True,False
2007-01-12,2007Q2,-11,diag4,student_t_ar1,3.1042218028133117,3.0570152817336607,-0.03413213162066454,0.9226094751143945,2.4695947150627617,2.439593165871891,0.63462708775055,2007-07-28,4.0,0,True,False
2007-01-19,2006Q4,16,diag4,student_t_ar1,2.2971752078286167,2.271187376154849,-0.42414154791586905,0.7755665689302068,3.4823729200428755,3.423110226166918,-1.1851977122142587,2007-01-28,10.0,0,True,False
2007-01-19,2007Q1,3,diag4,student_t_ar1,3.5985814501870994,3.535345117778574,0.20326480838116642,0.8710553464849894,1.2087836914185912,1.2015362468522506,2.389797758768508,2007-04-28,10.0,0,True,False
2007-01-19,2007Q2,-10,diag4,student_t_ar1,3.052463392656901,3.006802589193691,-0.0590528843313991,0.920989946141717,2.4695947150627617,2.439593165871891,0.5828686775941394,2007-07-28,10.0,0,True,False
2007-01-26,2006Q4,17,diag4,student_t_ar1,2.3124069196015062,2.286075937719421,-0.4167522974654197,0.7755612228095716,3.4823729200428755,3.423110226166918,-1.1699660004413692,2007-01-28,4.0,0,True,False
2007-01-26,2007Q1,4,diag4,student_t_ar1,3.672834167819783,3.6069929333615467,0.2388238952193459,0.8688012027192358,1.2087836914185912,1.2015362468522506,2.4640504764011917,2007-04-28,4.0,0,True,False
2007-01-26,2007Q2,-9,diag4,student_t_ar1,3.102716816137474,3.055555595957865,-0.03485657929343216,0.9202253248128713,2.4695947150627617,2.439593165871891,0.6331221010747123,2007-07-28,4.0,0,True,False
2007-02-02,2007Q1,5,diag4,student_t_ar1,3.8250264006865597,3.7536857809325017,0.31170910093449633,0.8508510327378457,1.2087836914185912,1.2015362468522506,2.6162427092679685,2007-04-28,10.0,11,False,True
2007-02-02,2007Q2,-8,diag4,student_t_ar1,3.0931642619347777,3.0462900818655427,-0.041365203925471404,0.9175617786420771,2.4695947150627617,2.439593165871891,0.6235695468720159,2007-07-28,10.0,0,True,False
2007-02-09,2007Q1,6,diag4,student_t_ar1,4.009600467454155,3.9313021079832686,0.4003607018531136,0.8464980051189984,1.2087836914185912,1.2015362468522506,2.800816776035564,2007-04-28,8.0,0,True,False
2007-02-09,2007Q2,-7,diag4,student_t_ar1,3.1570851649963316,3.108273914889453,-0.010427924003725764,0.9170987489327952,2.4695947150627617,2.439593165871891,0.6874904499335699,2007-07-28,8.0,0,True,False
2007-02-16,2007Q1,7,diag4,student_t_ar1,4.151754580288691,4.067882824322419,0.46853066887769046,0.8433717964775411,1.2087836914185912,1.2015362468522506,2.9429708888701,2007-04-28,7.0,0,True,False
2007-02-16,2007Q2,-6,diag4,student_t_ar1,3.365083183707873,3.3097032245871323,0.09010917792343687,0.9153261247699798,2.4695947150627617,2.439593165871891,0.8954884686451114,2007-07-28,7.0,0,True,False
2007-02-23,2007Q1,8,diag4,student_t_ar1,3.376980488653558,3.3212125466355698,0.09585369388108447,0.8030587629410658,1.2087836914185912,1.2015362468522506,2.168196797234967,2007-04-28,4.0,0,True,False
2007-02-23,2007Q2,-5,diag4,student_t_ar1,3.24768990998745,3.196067184960646,0.033391324321723634,0.9139330436001359,2.4695947150627617,2.439593165871891,0.7780951949246884,2007-07-28,4.0,0,True,False
2007-03-02,2007Q1,9,diag4,student_t_ar1,3.4855156569544965,3.4261471580634337,0.14822850338941465,0.7985173102627553,1.2087836914185912,1.2015362468522506,2.2767319655359053,2007-04-28,11.0,12,False,True
2007-03-02,2007Q2,-4,diag4,student_t_ar1,3.4007566938305755,3.344209418161267,0.10733185870255466,0.9047598194393122,2.4695947150627617,2.439593165871891,0.9311619787678138,2007-07-28,11.0,0,True,False
2007-03-09,2007Q1,10,diag4,student_t_ar1,3.3395255282435476,3.2849745494464706,0.07776663781906075,0.7971639169448477,1.2087836914185912,1.2015362468522506,2.1307418368249564,2007-04-28,8.0,0,True,False
2007-03-09,2007Q2,-3,diag4,student_t_ar1,3.2556873164912847,3.2038127304478303,0.037257269636709014,0.903288495037553,2.4695947150627617,2.439593165871891,0.786092601428523,2007-07-28,8.0,0,True,False
2007-03-16,2007Q1,11,diag4,student_t_ar1,3.28752218649373,3.234639084246783,0.05264327417884628,0.7965942184030504,1.2087836914185912,1.2015362468522506,2.0787384950751386,2007-04-28,7.0,0,True,False
2007-03-16,2007Q2,-2,diag4,student_t_ar1,3.208726728837852,3.158322481021184,0.014552242994047056,0.9031055692301276,2.4695947150627617,2.439593165871891,0.7391320137750901,2007-07-28,7.0,0,True,False
2007-03-23,2007Q1,12,diag4,student_t_ar1,3.9082324559919,3.833794339584107,0.3516927673556465,0.776353550918462,1.2087836914185912,1.2015362468522506,2.699448764573309,2007-04-28,4.0,0,True,False
2007-03-23,2007Q2,-1,diag4,student_t_ar1,3.4466528767501448,3.3885862694527957,0.12948116769933943,0.8936952735851347,2.4695947150627617,2.439593165871891,0.977058161687383,2007-07-28,4.0,0,True,False
2007-03-30,2007Q1,13,diag4,student_t_ar1,3.8950107552558233,3.821069128418391,0.3453413786032727,0.7763459845516868,1.2087836914185912,1.2015362468522506,2.686227063837232,2007-04-28,8.0,0,True,False
2007-03-30,2007Q2,0,diag4,student_t_ar1,3.4457971559650247,3.3877590562944726,0.12906829027976896,0.8936931110679215,2.4695947150627617,2.439593165871891,0.9762024409022629,2007-07-28,8.0,0,True,False
2007-04-06,2007Q1,14,diag4,student_t_ar1,3.879404072540238,3.8060464099014135,0.33784326134798703,0.7701853427791336,1.2087836914185912,1.2015362468522506,2.6706203811216467,2007-04-28,10.0,11,False,True
