window,metodo,fase,n,n_com,RMSE,RMSE_com,RMSE_rel_ar2,MAE,Bias,corr,MDA,MDA_com,n_dir,SignAcc
2007-2019,mean,backcast,205,205,2.61974058630106,2.61974058630106,1.1149708822870108,1.7032498981889412,0.8914755686650981,-0.3412313200993381,0.6915422885572139,0.6915422885572139,201,0.848780487804878
2007-2021,fed_overlap/gaussian,forecast,783,285,6.558359274574261,5.8542247170516255,0.9439008794895531,2.9559739119065083,0.7307036036744203,-0.06390083503939889,0.7496790757381258,0.7614035087719299,779,0.8071519795657727
2007-2021,fed_overlap/gaussian,nowcast M1,240,235,5.445857033159783,5.463949101140897,0.776633524403898,2.4940946340739147,0.6691622055402988,0.640010245817777,0.8432203389830508,0.8571428571428571,236,0.8916666666666667
2007-2021,fed_overlap/gaussian,nowcast M2,300,295,3.6038864116600253,3.5736618733237977,0.422186782051152,1.9742502715577044,0.5118534248179619,0.897870828451838,0.76,0.7661016949152543,300,0.89
2007-2021,fed_overlap/gaussian,nowcast M3,240,232,3.0306118467402543,3.0454519053372153,0.3550290206377536,1.9472439502462247,0.25909805422495197,0.9209031672284727,0.7666666666666667,0.7629310344827587,240,0.8833333333333333
2007-2021,fed_overlap/gaussian,backcast,238,233,3.064932239850478,3.0850179599070966,0.35824693560450377,1.9806156048449939,0.1556401172515533,0.9177991104624909,0.7692307692307693,0.7685589519650655,234,0.8991596638655462
2007-2021,fed_overlap/gaussian_ar1,forecast,783,285,6.720189166796931,6.005064884523961,0.9671919758143415,3.0420657714688217,0.7875295395871924,-0.14205740557476532,0.7432605905006419,0.7789473684210526,779,0.8148148148148148
2007-2021,fed_overlap/gaussian_ar1,nowcast M1,240,235,5.635216871609886,5.6784657758407695,0.8036381258505739,2.559018668014844,0.7594998982882414,0.5478785245438017,0.809322033898305,0.8225108225108225,236,0.8833333333333333
2007-2021,fed_overlap/gaussian_ar1,nowcast M2,300,295,4.028002412798069,4.039941056095517,0.4718709699760418,2.177556047648789,0.6890257227484184,0.8450899751586625,0.7533333333333333,0.752542372881356,300,0.9066666666666666
2007-2021,fed_overlap/gaussian_ar1,nowcast M3,240,232,3.2977111490258917,3.3308989004485814,0.3863190731086745,2.0699155960818287,0.5493450628575803,0.9006881166836826,0.7541666666666667,0.7456896551724138,240,0.9083333333333333
2007-2021,fed_overlap/gaussian_ar1,backcast,238,233,3.619848270535857,3.644695942922157,0.4231087178410175,2.1659149026757016,0.5496436598766153,0.8781313627043802,0.7393162393162394,0.7336244541484717,234,0.9033613445378151
2007-2021,fed_overlap/student_t,forecast,783,285,6.293785562165315,5.4424614811598335,0.9058225508440351,2.810841869757438,0.8146099866685361,0.1618314484427761,0.7625160462130937,0.7578947368421053,779,0.8173690932311622
2007-2021,fed_overlap/student_t,nowcast M1,240,235,5.337106447505035,5.362575319481975,0.7611246063210761,2.429629669650751,0.7411538433464391,0.7163264908507821,0.8220338983050848,0.8354978354978355,236,0.8875
2007-2021,fed_overlap/student_t,nowcast M2,300,295,4.130860926648694,4.121196609129778,0.48392060195907544,2.075133280136815,0.5207575456117609,0.8828914860603224,0.7633333333333333,0.7762711864406779,300,0.9033333333333333
2007-2021,fed_overlap/student_t,nowcast M3,240,232,3.7267182674474144,3.7526186241348105,0.43657624387227584,2.05508065586633,0.24803684819592023,0.9051195727567725,0.775,0.7844827586206896,240,0.9
2007-2021,fed_overlap/student_t,backcast,238,233,3.638665666749775,3.6661504037459256,0.4253082035073044,2.0534367696430245,0.10742406932696574,0.9046679600712159,0.7649572649572649,0.7641921397379913,234,0.9033613445378151
2007-2021,fed_overlap/student_t_ar1,forecast,783,285,6.397488466585611,5.462733060355185,0.9207478177575792,2.902102998610937,0.9771122977212432,0.0991190221240936,0.7419768934531451,0.7824561403508772,779,0.8186462324393359
2007-2021,fed_overlap/student_t_ar1,nowcast M1,240,235,5.140284181377394,5.176382548432112,0.7330557882648701,2.383377607216597,0.8811313503590199,0.7428322010486161,0.7923728813559322,0.8051948051948052,236,0.8833333333333333
2007-2021,fed_overlap/student_t_ar1,nowcast M2,300,295,3.5758044538310774,3.576875096441842,0.4188970470109073,2.006888632959155,0.7470979457409673,0.8961885828420751,0.7566666666666667,0.7559322033898305,300,0.9
2007-2021,fed_overlap/student_t_ar1,nowcast M3,240,232,3.217627443302334,3.243311341028386,0.37693745611187623,2.013320604315842,0.5142917710805203,0.9096005285537949,0.7583333333333333,0.75,240,0.9083333333333333
2007-2021,fed_overlap/student_t_ar1,backcast,238,233,3.0933719000006192,3.117524872768656,0.36157112690829546,1.9838232156687965,0.35008444320240073,0.9140098137221092,0.7350427350427351,0.7292576419213974,234,0.8949579831932774
2007-2021,fed_overlap/student_t_ar1_shared,forecast,783,285,6.457933939400997,5.557845709662192,0.9294473312430321,2.897895881357494,0.943221737599207,0.03357554108163922,0.7432605905006419,0.775438596491228,779,0.8186462324393359
2007-2021,fed_overlap/student_t_ar1_shared,nowcast M1,240,235,5.29387171323642,5.328626199158617,0.7549589020348183,2.401069640248348,0.8393718991801621,0.7313947259408569,0.7966101694915254,0.8095238095238095,236,0.8916666666666667
2007-2021,fed_overlap/student_t_ar1_shared,nowcast M2,300,295,3.95530191573877,3.9630520153406716,0.46335427843779575,2.1086954318611952,0.7096480381874842,0.8787292986971533,0.75,0.7491525423728813,300,0.9
2007-2021,fed_overlap/student_t_ar1_shared,nowcast M3,240,232,3.6586377007645376,3.700395568929106,0.4286007662670249,2.109461103972702,0.531373158510796,0.8915984199477294,0.7708333333333334,0.7629310344827587,240,0.9
2007-2021,fed_overlap/student_t_ar1_shared,backcast,238,233,3.514836282203249,3.545231601910395,0.4108343117276451,2.0456268169272303,0.3801402941983005,0.8982468171932576,0.7521367521367521,0.7467248908296943,234,0.907563025210084
2007-2021,nyfed,forecast,286,286,6.575437190170091,6.575437190170091,0.9463587899021844,2.8547705791625924,0.35926912612047557,-0.24837158481956104,0.6643356643356644,0.6643356643356644,286,0.8181818181818182
2007-2021,nyfed,nowcast M1,235,235,5.0202033459626785,5.0202033459626785,0.7159310635698142,2.4797652755913147,0.4853281057079863,0.7314718402149067,0.70995670995671,0.70995670995671,231,0.8851063829787233
2007-2021,nyfed,nowcast M2,295,295,3.6274124414916487,3.6274124414916487,0.4249428008859624,2.020611028984569,0.1829442762589122,0.8252909224819773,0.7186440677966102,0.7186440677966102,295,0.8949152542372881
2007-2021,nyfed,nowcast M3,232,232,3.504634005740308,3.504634005740308,0.4105595970959029,1.9671994232997234,0.18963778663887254,0.8784382610455382,0.7974137931034483,0.7974137931034483,232,0.896551724137931
