window,metodo,target_quarter,as_of,horizon_week,nowcast_bea,realizzato_bea,gdp_release_date,errore
2007-2021,ar2,2011Q4,2012-01-27,17,1.8349970377733005,4.568438742179692,2012-01-28,-2.733441704406392
2007-2021,ar2,2012Q1,2012-04-27,17,2.541779843205161,3.396793738645587,2012-04-28,-0.8550138954404263
2007-2021,ar2,2012Q2,2012-07-27,17,3.412174145602842,1.7973274732638431,2012-07-28,1.614846672338999
2007-2021,ar2,2012Q3,2012-10-26,17,2.617308606186985,0.5773578286532466,2012-10-28,2.0399507775337384
2007-2021,ar2,2012Q4,2013-01-25,17,1.82561790132556,0.4633651980530562,2013-01-28,1.3622527032725038
2007-2021,ar2,2013Q1,2013-04-26,17,1.4683925188219815,4.005025807945661,2013-04-28,-2.53663328912368
2007-2021,ar2,2013Q2,2013-07-26,17,2.5606185330447007,1.0748507650766292,2013-07-28,1.4857677679680714
2007-2021,ar2,2013Q3,2013-10-25,17,2.528618154142026,3.4493139225505898,2013-10-28,-0.9206957684085637
2007-2021,ar2,2013Q4,2014-01-24,17,2.5146367795315427,3.532828598657445,2014-01-28,-1.018191819125902
2007-2021,ar2,2014Q1,2014-04-25,17,3.1445006068661074,-1.3732548917761769,2014-04-28,4.517755498642284
2007-2021,ar2,2014Q2,2014-07-25,17,1.66356986942775,5.268365026582655,2014-07-28,-3.6047951571549053
2007-2021,ar2,2014Q3,2014-10-24,17,2.30832500393634,4.950916534930627,2014-10-28,-2.642591530994287
2007-2021,ar2,2014Q4,2015-01-23,17,3.964219661690316,2.0383303103057804,2015-01-28,1.9258893513845354
2007-2021,ar2,2015Q1,2015-04-24,17,3.037860095512812,3.650885031119766,2015-04-28,-0.6130249356069539
2007-2021,ar2,2015Q2,2015-07-24,17,2.82140022122388,2.500735310964308,2015-07-28,0.320664910259572
2007-2021,ar2,2015Q3,2015-10-23,17,2.8768029402775896,1.61061768429811,2015-10-28,1.2661852559794797
2007-2021,ar2,2015Q4,2016-01-22,17,2.348588574603005,0.7399609712167354,2016-01-28,1.6086276033862696
2007-2021,ar2,2016Q1,2016-04-22,17,1.879010767415168,2.3383061524439253,2016-04-28,-0.45929538502875733
2007-2021,ar2,2016Q2,2016-07-22,17,2.1323881431003944,1.290696770237454,2016-07-28,0.8416913728629403
2007-2021,ar2,2016Q3,2016-10-21,17,2.2028247351614016,2.8678981414693494,2016-10-28,-0.6650734063079478
2007-2021,ar2,2016Q4,2017-01-27,17,2.4042503412813554,2.235699518586598,2017-01-28,0.1685508226947574
2007-2021,ar2,2017Q1,2017-04-21,16,2.597922605253289,1.9618307902452337,2017-04-28,0.6360918150080552
2007-2021,ar2,2017Q2,2017-07-21,16,2.3679826302139384,2.258367983115228,2017-07-28,0.10961464709871027
2007-2021,ar2,2017Q3,2017-10-27,17,2.3857473354722103,3.1915992394406345,2017-10-28,-0.8058519039684242
2007-2021,ar2,2017Q4,2018-01-26,17,2.7219950445339203,4.584974811729059,2018-01-28,-1.8629797671951387
2007-2021,ar2,2018Q1,2018-04-27,17,3.3431957850877936,3.293553047698339,2018-04-28,0.049642737389454794
2007-2021,ar2,2018Q2,2018-07-27,17,3.3034759007953607,2.140266992640893,2018-07-28,1.1632089081544676
2007-2021,ar2,2018Q3,2018-10-26,17,2.6709623088313483,2.5182268082057035,2018-10-28,0.15273550062564478
2007-2021,ar2,2018Q4,2019-01-25,17,2.512598416759926,0.5677817986818878,2019-01-28,1.944816618078038
2007-2021,ar2,2019Q1,2019-04-26,17,2.032211278785878,2.520756202743435,2019-04-28,-0.4885449239575568
2007-2021,ar2,2019Q2,2019-07-26,17,2.135412033584516,3.382664959003589,2019-07-28,-1.247252925419073
2007-2021,ar2,2019Q3,2019-10-25,17,2.840725874329819,4.762784209178728,2019-10-28,-1.9220583348489084
2007-2021,ar2,2019Q4,2020-01-24,17,3.438357578058948,2.755535957854649,2020-01-28,0.6828216202042992
2007-2021,ar2,2020Q1,2020-04-24,17,3.176729956837687,-5.16223383893778,2020-04-28,8.338963795775467
2007-2021,ar2,2020Q2,2020-07-24,17,0.3034144098293501,-27.97614656719044,2020-07-28,28.27956097701979
2007-2021,ar2,2020Q3,2020-10-23,17,-19.350866856141312,34.85500597467652,2020-10-28,-54.20587283081784
2007-2021,ar2,2020Q4,2021-01-22,17,-9.735638262251468,4.611736044615711,2021-01-28,-14.347374306867179
2007-2021,ar2,2021Q1,2021-04-23,17,0.4068421842126302,5.701255644273506,2021-04-28,-5.294413460060876
2007-2021,ar2,2021Q2,2021-07-23,17,2.1496247269456648,6.983331307653917,2021-07-28,-4.833706580708252
2007-2021,diag3/gaussian,2006Q4,2007-01-26,17,3.290534140563284,3.4823729200428755,2007-01-28,-0.19183877947959127
2007-2021,diag3/gaussian,2007Q1,2007-04-27,17,3.178417713977621,1.2087836914185912,2007-04-28,1.9696340225590299
2007-2021,diag3/gaussian,2007Q2,2007-07-27,17,3.3266837970720164,2.4695947150627617,2007-07-28,0.8570890820092547
2007-2021,diag3/gaussian,2007Q3,2007-10-26,17,3.2337422024450118,2.3240880884577653,2007-10-28,0.9096541139872465
2007-2021,diag3/gaussian,2007Q4,2008-01-25,17,3.1043065767372813,2.5367271478347497,2008-01-28,0.5675794289025315
2007-2021,diag3/gaussian,2008Q1,2008-04-25,17,2.7077346856139384,-1.6961606735480972,2008-04-28,4.403895359162036
2007-2021,diag3/gaussian,2008Q2,2008-07-25,17,2.418581900280703,2.403069701864058,2008-07-28,0.015512198416645084
2007-2021,diag3/gaussian,2008Q3,2008-10-24,17,2.2986046886239064,-2.0845363314131338,2008-10-28,4.383141020037041
2007-2021,diag3/gaussian,2008Q4,2009-01-23,17,0.2370374500733296,-8.472768957225274,2009-01-28,8.709806407298602
2007-2021,diag3/gaussian,2009Q1,2009-04-24,17,-2.342990633096376,-4.462803810727223,2009-04-28,2.119813177630847
2007-2021,diag3/gaussian,2009Q2,2009-07-24,17,-1.4229479793884892,-0.7126911125331037,2009-07-28,-0.7102568668553855
2007-2021,diag3/gaussian,2009Q3,2009-10-23,17,1.301219154701183,1.412187087697636,2009-10-28,-0.1109679329964528
2007-2021,diag3/gaussian,2009Q4,2010-01-22,17,3.20691404375344,4.394263592305325,2010-01-28,-1.1873495485518855
2007-2021,diag3/gaussian,2010Q1,2010-04-23,17,3.97673473561595,1.952133820572155,2010-04-28,2.024600915043795
2007-2021,diag3/gaussian,2010Q2,2010-07-23,17,4.618013454991399,3.926881074055233,2010-07-28,0.6911323809361658
2007-2021,diag3/gaussian,2010Q3,2010-10-22,17,4.256298020731508,3.1201978026194954,2010-10-28,1.1361002181120128
2007-2021,diag3/gaussian,2010Q4,2011-01-21,17,4.3805828359870125,2.117043484228409,2011-01-28,2.2635393517586033
2007-2021,diag3/gaussian,2011Q1,2011-04-22,16,5.0319703820646655,-0.9454489541211974,2011-04-28,5.9774193361858625
2007-2021,diag3/gaussian,2011Q2,2011-07-22,17,4.631471593139902,2.7339190839842376,2011-07-28,1.8975525091556644
2007-2021,diag3/gaussian,2011Q3,2011-10-21,17,3.2596455058317986,-0.0892210766206935,2011-10-28,3.348866582452492
2007-2021,diag3/gaussian,2011Q4,2012-01-27,17,2.851421973082036,4.568438742179692,2012-01-28,-1.7170167690976563
2007-2021,diag3/gaussian,2012Q1,2012-04-27,17,3.374478413004556,3.396793738645587,2012-04-28,-0.022315325641030892
2007-2021,diag3/gaussian,2012Q2,2012-07-27,17,3.2230124039158925,1.7973274732638431,2012-07-28,1.4256849306520494
2007-2021,diag3/gaussian,2012Q3,2012-10-26,17,2.5782180734206683,0.5773578286532466,2012-10-28,2.0008602447674217
2007-2021,diag3/gaussian,2012Q4,2013-01-25,17,2.6091846930567764,0.4633651980530562,2013-01-28,2.14581949500372
2007-2021,diag3/gaussian,2013Q1,2013-04-26,17,2.832452967142008,4.005025807945661,2013-04-28,-1.1725728408036535
2007-2021,diag3/gaussian,2013Q2,2013-07-26,17,2.520039679941166,1.0748507650766292,2013-07-28,1.445188914864537
2007-2021,diag3/gaussian,2013Q3,2013-10-25,17,3.089149747521125,3.4493139225505898,2013-10-28,-0.36016417502946485
2007-2021,diag3/gaussian,2013Q4,2014-01-24,17,3.671429146005623,3.532828598657445,2014-01-28,0.13860054734817817
2007-2021,diag3/gaussian,2014Q1,2014-04-25,17,3.2323697188330502,-1.3732548917761769,2014-04-28,4.605624610609227
2007-2021,diag3/gaussian,2014Q2,2014-07-25,17,3.396543521771034,5.268365026582655,2014-07-28,-1.8718215048116216
2007-2021,diag3/gaussian,2014Q3,2014-10-24,17,3.911779691432349,4.950916534930627,2014-10-28,-1.0391368434982784
2007-2021,diag3/gaussian,2014Q4,2015-01-23,17,3.943116472545349,2.0383303103057804,2015-01-28,1.9047861622395685
2007-2021,diag3/gaussian,2015Q1,2015-04-24,17,3.0490610165300858,3.650885031119766,2015-04-28,-0.6018240145896803
2007-2021,diag3/gaussian,2015Q2,2015-07-24,17,2.732707051525129,2.500735310964308,2015-07-28,0.23197174056082126
2007-2021,diag3/gaussian,2015Q3,2015-10-23,17,2.727533606978194,1.61061768429811,2015-10-28,1.1169159226800842
2007-2021,diag3/gaussian,2015Q4,2016-01-22,17,2.0199633698479103,0.7399609712167354,2016-01-28,1.2800023986311748
2007-2021,diag3/gaussian,2016Q1,2016-04-22,17,1.7938519659796537,2.3383061524439253,2016-04-28,-0.5444541864642716
2007-2021,diag3/gaussian,2016Q2,2016-07-22,17,2.3960905941516897,1.290696770237454,2016-07-28,1.1053938239142356
2007-2021,diag3/gaussian,2016Q3,2016-10-21,17,2.479008727151544,2.8678981414693494,2016-10-28,-0.3888894143178052
2007-2021,diag3/gaussian,2016Q4,2017-01-27,17,2.7560936751178438,2.235699518586598,2017-01-28,0.5203941565312458
2007-2021,diag3/gaussian,2017Q1,2017-04-21,16,3.611707805501752,1.9618307902452337,2017-04-28,1.6498770152565183
2007-2021,diag3/gaussian,2017Q2,2017-07-21,16,3.649642783336393,2.258367983115228,2017-07-28,1.391274800221165
2007-2021,diag3/gaussian,2017Q3,2017-10-27,17,3.9015278198377024,3.1915992394406345,2017-10-28,0.7099285803970679
2007-2021,diag3/gaussian,2017Q4,2018-01-26,17,4.343217966144386,4.584974811729059,2018-01-28,-0.24175684558467303
2007-2021,diag3/gaussian,2018Q1,2018-04-27,17,4.400069953588415,3.293553047698339,2018-04-28,1.106516905890076
2007-2021,diag3/gaussian,2018Q2,2018-07-27,17,4.218349512963382,2.140266992640893,2018-07-28,2.078082520322489
2007-2021,diag3/gaussian,2018Q3,2018-10-26,17,4.251190284705175,2.5182268082057035,2018-10-28,1.7329634764994717
2007-2021,diag3/gaussian,2018Q4,2019-01-25,17,4.026099280461315,0.5677817986818878,2019-01-28,3.458317481779427
2007-2021,diag3/gaussian,2019Q1,2019-04-26,17,3.347201875139993,2.520756202743435,2019-04-28,0.8264456723965581
2007-2021,diag3/gaussian,2019Q2,2019-07-26,17,2.941860967464449,3.382664959003589,2019-07-28,-0.44080399153913996
2007-2021,diag3/gaussian,2019Q3,2019-10-25,17,2.401230535374532,4.762784209178728,2019-10-28,-2.361553673804196
2007-2021,diag3/gaussian,2019Q4,2020-01-24,17,1.912092124707243,2.755535957854649,2020-01-28,-0.8434438331474059
2007-2021,diag3/gaussian,2020Q1,2020-04-24,17,1.8612629379594736,-5.16223383893778,2020-04-28,7.023496776897254
2007-2021,diag3/gaussian,2020Q2,2020-07-24,17,-0.7932761689494194,-27.97614656719044,2020-07-28,27.182870398241022
2007-2021,diag3/gaussian,2020Q3,2020-10-23,17,2.549494663419538,34.85500597467652,2020-10-28,-32.305511311256986
2007-2021,diag3/gaussian,2020Q4,2021-01-22,17,4.341544774343964,4.611736044615711,2021-01-28,-0.27019127027174683
2007-2021,diag3/gaussian,2021Q1,2021-04-23,17,5.17456892216448,5.701255644273506,2021-04-28,-0.5266867221090266
2007-2021,diag3/gaussian,2021Q2,2021-07-23,17,6.105759475971273,6.983331307653917,2021-07-28,-0.8775718316826442
2007-2021,diag3/gaussian_ar1,2006Q4,2007-01-26,17,3.0945283403984725,3.4823729200428755,2007-01-28,-0.387844579644403
2007-2021,diag3/gaussian_ar1,2007Q1,2007-04-27,17,3.050966171806735,1.2087836914185912,2007-04-28,1.8421824803881437
2007-2021,diag3/gaussian_ar1,2007Q2,2007-07-27,17,3.616491991674176,2.4695947150627617,2007-07-28,1.1468972766114143
2007-2021,diag3/gaussian_ar1,2007Q3,2007-10-26,17,2.854652962210058,2.3240880884577653,2007-10-28,0.5305648737522928
2007-2021,diag3/gaussian_ar1,2007Q4,2008-01-25,17,3.116052813407588,2.5367271478347497,2008-01-28,0.5793256655728385
2007-2021,diag3/gaussian_ar1,2008Q1,2008-04-25,17,2.7759201948579726,-1.6961606735480972,2008-04-28,4.47208086840607
2007-2021,diag3/gaussian_ar1,2008Q2,2008-07-25,17,2.469746655965688,2.403069701864058,2008-07-28,0.06667695410163033
2007-2021,diag3/gaussian_ar1,2008Q3,2008-10-24,17,1.0797206742989784,-2.0845363314131338,2008-10-28,3.164257005712112
2007-2021,diag3/gaussian_ar1,2008Q4,2009-01-23,17,-2.16616304515983,-8.472768957225274,2009-01-28,6.306605912065443
2007-2021,diag3/gaussian_ar1,2009Q1,2009-04-24,17,-7.148466906540973,-4.462803810727223,2009-04-28,-2.6856630958137497
2007-2021,diag3/gaussian_ar1,2009Q2,2009-07-24,17,-3.9441620318114263,-0.7126911125331037,2009-07-28,-3.2314709192783226
2007-2021,diag3/gaussian_ar1,2009Q3,2009-10-23,17,1.141665178896134,1.412187087697636,2009-10-28,-0.27052190880150184
2007-2021,diag3/gaussian_ar1,2009Q4,2010-01-22,17,3.373881440333037,4.394263592305325,2010-01-28,-1.0203821519722882
2007-2021,diag3/gaussian_ar1,2010Q1,2010-04-23,17,4.115519162069958,1.952133820572155,2010-04-28,2.1633853414978033
2007-2021,diag3/gaussian_ar1,2010Q2,2010-07-23,17,4.953236542297823,3.926881074055233,2010-07-28,1.0263554682425902
2007-2021,diag3/gaussian_ar1,2010Q3,2010-10-22,17,3.7705652028303223,3.1201978026194954,2010-10-28,0.6503674002108268
2007-2021,diag3/gaussian_ar1,2010Q4,2011-01-21,17,4.228622640470281,2.117043484228409,2011-01-28,2.1115791562418718
2007-2021,diag3/gaussian_ar1,2011Q1,2011-04-22,16,4.558574563182671,-0.9454489541211974,2011-04-28,5.504023517303869
2007-2021,diag3/gaussian_ar1,2011Q2,2011-07-22,17,4.148613771133092,2.7339190839842376,2011-07-28,1.4146946871488542
2007-2021,diag3/gaussian_ar1,2011Q3,2011-10-21,17,2.5496533519487885,-0.0892210766206935,2011-10-28,2.638874428569482
2007-2021,diag3/gaussian_ar1,2011Q4,2012-01-27,17,2.9360577632656426,4.568438742179692,2012-01-28,-1.6323809789140498
2007-2021,diag3/gaussian_ar1,2012Q1,2012-04-27,17,3.147542045905305,3.396793738645587,2012-04-28,-0.24925169274028214
2007-2021,diag3/gaussian_ar1,2012Q2,2012-07-27,17,3.3476301339918413,1.7973274732638431,2012-07-28,1.5503026607279982
2007-2021,diag3/gaussian_ar1,2012Q3,2012-10-26,17,1.988151240696001,0.5773578286532466,2012-10-28,1.4107934120427543
2007-2021,diag3/gaussian_ar1,2012Q4,2013-01-25,17,2.5293714587409037,0.4633651980530562,2013-01-28,2.0660062606878475
2007-2021,diag3/gaussian_ar1,2013Q1,2013-04-26,17,2.874650927873712,4.005025807945661,2013-04-28,-1.1303748800719493
2007-2021,diag3/gaussian_ar1,2013Q2,2013-07-26,17,2.294975100097973,1.0748507650766292,2013-07-28,1.2201243350213438
2007-2021,diag3/gaussian_ar1,2013Q3,2013-10-25,17,3.1465472681176943,3.4493139225505898,2013-10-28,-0.3027666544328955
2007-2021,diag3/gaussian_ar1,2013Q4,2014-01-24,17,3.2783308465126115,3.532828598657445,2014-01-28,-0.2544977521448333
2007-2021,diag3/gaussian_ar1,2014Q1,2014-04-25,17,3.237984438443542,-1.3732548917761769,2014-04-28,4.6112393302197185
2007-2021,diag3/gaussian_ar1,2014Q2,2014-07-25,17,3.698166805419123,5.268365026582655,2014-07-28,-1.5701982211635324
2007-2021,diag3/gaussian_ar1,2014Q3,2014-10-24,17,3.386252129863432,4.950916534930627,2014-10-28,-1.5646644050671954
2007-2021,diag3/gaussian_ar1,2014Q4,2015-01-23,17,3.8262848141360273,2.0383303103057804,2015-01-28,1.787954503830247
2007-2021,diag3/gaussian_ar1,2015Q1,2015-04-24,17,2.100865276040853,3.650885031119766,2015-04-28,-1.550019755078913
2007-2021,diag3/gaussian_ar1,2015Q2,2015-07-24,17,1.9029569896117813,2.500735310964308,2015-07-28,-0.5977783213525265
2007-2021,diag3/gaussian_ar1,2015Q3,2015-10-23,17,2.525693127784323,1.61061768429811,2015-10-28,0.9150754434862132
2007-2021,diag3/gaussian_ar1,2015Q4,2016-01-22,17,1.329068968071767,0.7399609712167354,2016-01-28,0.5891079968550317
2007-2021,diag3/gaussian_ar1,2016Q1,2016-04-22,17,1.1826877612556077,2.3383061524439253,2016-04-28,-1.1556183911883176
2007-2021,diag3/gaussian_ar1,2016Q2,2016-07-22,17,2.185586812360185,1.290696770237454,2016-07-28,0.894890042122731
2007-2021,diag3/gaussian_ar1,2016Q3,2016-10-21,17,2.521107462388006,2.8678981414693494,2016-10-28,-0.34679067908134353
2007-2021,diag3/gaussian_ar1,2016Q4,2017-01-27,17,2.500079529733412,2.235699518586598,2017-01-28,0.2643800111468142
2007-2021,diag3/gaussian_ar1,2017Q1,2017-04-21,16,3.483458776668225,1.9618307902452337,2017-04-28,1.5216279864229914
2007-2021,diag3/gaussian_ar1,2017Q2,2017-07-21,16,3.382296965067977,2.258367983115228,2017-07-28,1.1239289819527487
2007-2021,diag3/gaussian_ar1,2017Q3,2017-10-27,17,3.2314489906183352,3.1915992394406345,2017-10-28,0.03984975117770073
2007-2021,diag3/gaussian_ar1,2017Q4,2018-01-26,17,4.088153400894612,4.584974811729059,2018-01-28,-0.4968214108344471
2007-2021,diag3/gaussian_ar1,2018Q1,2018-04-27,17,4.100702265353995,3.293553047698339,2018-04-28,0.8071492176556561
2007-2021,diag3/gaussian_ar1,2018Q2,2018-07-27,17,3.865267614273749,2.140266992640893,2018-07-28,1.725000621632856
2007-2021,diag3/gaussian_ar1,2018Q3,2018-10-26,17,3.581067530194914,2.5182268082057035,2018-10-28,1.0628407219892106
2007-2021,diag3/gaussian_ar1,2018Q4,2019-01-25,17,3.1008223632255527,0.5677817986818878,2019-01-28,2.533040564543665
2007-2021,diag3/gaussian_ar1,2019Q1,2019-04-26,17,2.2771759173344286,2.520756202743435,2019-04-28,-0.24358028540900634
2007-2021,diag3/gaussian_ar1,2019Q2,2019-07-26,17,2.1014793895503647,3.382664959003589,2019-07-28,-1.2811855694532244
2007-2021,diag3/gaussian_ar1,2019Q3,2019-10-25,17,2.1725109332791703,4.762784209178728,2019-10-28,-2.5902732758995572
2007-2021,diag3/gaussian_ar1,2019Q4,2020-01-24,17,1.7085069233877537,2.755535957854649,2020-01-28,-1.0470290344668953
2007-2021,diag3/gaussian_ar1,2020Q1,2020-04-24,17,0.6560051209010487,-5.16223383893778,2020-04-28,5.818238959838829
2007-2021,diag3/gaussian_ar1,2020Q2,2020-07-24,17,-10.01626042689544,-27.97614656719044,2020-07-28,17.959886140294998
2007-2021,diag3/gaussian_ar1,2020Q3,2020-10-23,17,23.5972551711658,34.85500597467652,2020-10-28,-11.257750803510724
2007-2021,diag3/gaussian_ar1,2020Q4,2021-01-22,17,8.02504134110511,4.611736044615711,2021-01-28,3.4133052964893995
2007-2021,diag3/gaussian_ar1,2021Q1,2021-04-23,17,3.757475213352146,5.701255644273506,2021-04-28,-1.9437804309213602
2007-2021,diag3/gaussian_ar1,2021Q2,2021-07-23,17,7.14988568788606,6.983331307653917,2021-07-28,0.1665543802321432
2007-2021,diag3/student_t,2006Q4,2007-01-26,17,3.2750051572354,3.4823729200428755,2007-01-28,-0.2073677628074755
2007-2021,diag3/student_t,2007Q1,2007-04-27,17,3.2041079090442848,1.2087836914185912,2007-04-28,1.9953242176256936
2007-2021,diag3/student_t,2007Q2,2007-07-27,17,3.33236049984742,2.4695947150627617,2007-07-28,0.8627657847846582
2007-2021,diag3/student_t,2007Q3,2007-10-26,17,3.2538863811070184,2.3240880884577653,2007-10-28,0.9297982926492532
2007-2021,diag3/student_t,2007Q4,2008-01-25,17,3.119451313055865,2.5367271478347497,2008-01-28,0.5827241652211153
2007-2021,diag3/student_t,2008Q1,2008-04-25,17,2.7301769625368344,-1.6961606735480972,2008-04-28,4.426337636084932
2007-2021,diag3/student_t,2008Q2,2008-07-25,17,2.4532825239662825,2.403069701864058,2008-07-28,0.05021282210222466
2007-2021,diag3/student_t,2008Q3,2008-10-24,17,2.315155157590376,-2.0845363314131338,2008-10-28,4.39969148900351
2007-2021,diag3/student_t,2008Q4,2009-01-23,17,0.5656332197842673,-8.472768957225274,2009-01-28,9.03840217700954
2007-2021,diag3/student_t,2009Q1,2009-04-24,17,-1.1214183071626138,-4.462803810727223,2009-04-28,3.3413855035646094
2007-2021,diag3/student_t,2009Q2,2009-07-24,17,-0.6399480068328689,-0.7126911125331037,2009-07-28,0.07274310570023479
2007-2021,diag3/student_t,2009Q3,2009-10-23,17,1.5488742305733938,1.412187087697636,2009-10-28,0.1366871428757579
2007-2021,diag3/student_t,2009Q4,2010-01-22,17,3.099300783652059,4.394263592305325,2010-01-28,-1.294962808653266
2007-2021,diag3/student_t,2010Q1,2010-04-23,17,3.73618846302608,1.952133820572155,2010-04-28,1.784054642453925
2007-2021,diag3/student_t,2010Q2,2010-07-23,17,4.162079020575127,3.926881074055233,2010-07-28,0.2351979465198939
2007-2021,diag3/student_t,2010Q3,2010-10-22,17,3.9877716067031166,3.1201978026194954,2010-10-28,0.8675738040836212
2007-2021,diag3/student_t,2010Q4,2011-01-21,17,4.116627344621948,2.117043484228409,2011-01-28,1.999583860393539
2007-2021,diag3/student_t,2011Q1,2011-04-22,16,4.60835736695695,-0.9454489541211974,2011-04-28,5.553806321078147
2007-2021,diag3/student_t,2011Q2,2011-07-22,17,4.293078125974592,2.7339190839842376,2011-07-28,1.5591590419903545
2007-2021,diag3/student_t,2011Q3,2011-10-21,17,3.221635747201224,-0.0892210766206935,2011-10-28,3.3108568238219176
2007-2021,diag3/student_t,2011Q4,2012-01-27,17,2.859004741071214,4.568438742179692,2012-01-28,-1.7094340011084785
2007-2021,diag3/student_t,2012Q1,2012-04-27,17,3.296045698324268,3.396793738645587,2012-04-28,-0.10074804032131901
2007-2021,diag3/student_t,2012Q2,2012-07-27,17,3.183917939474812,1.7973274732638431,2012-07-28,1.3865904662109687
2007-2021,diag3/student_t,2012Q3,2012-10-26,17,2.6319859595883788,0.5773578286532466,2012-10-28,2.054628130935132
2007-2021,diag3/student_t,2012Q4,2013-01-25,17,2.613240630392344,0.4633651980530562,2013-01-28,2.1498754323392877
2007-2021,diag3/student_t,2013Q1,2013-04-26,17,2.796815954363852,4.005025807945661,2013-04-28,-1.2082098535818093
2007-2021,diag3/student_t,2013Q2,2013-07-26,17,2.540347738259907,1.0748507650766292,2013-07-28,1.4654969731832779
2007-2021,diag3/student_t,2013Q3,2013-10-25,17,3.024825203125548,3.4493139225505898,2013-10-28,-0.42448871942504196
2007-2021,diag3/student_t,2013Q4,2014-01-24,17,3.522114043854274,3.532828598657445,2014-01-28,-0.010714554803170628
2007-2021,diag3/student_t,2014Q1,2014-04-25,17,3.1472844293854108,-1.3732548917761769,2014-04-28,4.520539321161587
2007-2021,diag3/student_t,2014Q2,2014-07-25,17,3.297542190237301,5.268365026582655,2014-07-28,-1.9708228363453544
2007-2021,diag3/student_t,2014Q3,2014-10-24,17,3.667393146817499,4.950916534930627,2014-10-28,-1.283523388113128
2007-2021,diag3/student_t,2014Q4,2015-01-23,17,3.748023847062476,2.0383303103057804,2015-01-28,1.7096935367566957
2007-2021,diag3/student_t,2015Q1,2015-04-24,17,3.000047874219236,3.650885031119766,2015-04-28,-0.65083715690053
2007-2021,diag3/student_t,2015Q2,2015-07-24,17,2.723623300758038,2.500735310964308,2015-07-28,0.22288798979373015
2007-2021,diag3/student_t,2015Q3,2015-10-23,17,2.7144904231353184,1.61061768429811,2015-10-28,1.1038727388372085
2007-2021,diag3/student_t,2015Q4,2016-01-22,17,2.09618877872102,0.7399609712167354,2016-01-28,1.3562278075042844
2007-2021,diag3/student_t,2016Q1,2016-04-22,17,1.905303468503128,2.3383061524439253,2016-04-28,-0.4330026839407972
2007-2021,diag3/student_t,2016Q2,2016-07-22,17,2.4376372306254668,1.290696770237454,2016-07-28,1.1469404603880127
2007-2021,diag3/student_t,2016Q3,2016-10-21,17,2.484528100660488,2.8678981414693494,2016-10-28,-0.3833700408088614
2007-2021,diag3/student_t,2016Q4,2017-01-27,17,2.7340186928831667,2.235699518586598,2017-01-28,0.4983191742965687
2007-2021,diag3/student_t,2017Q1,2017-04-21,16,3.4832025877572947,1.9618307902452337,2017-04-28,1.521371797512061
2007-2021,diag3/student_t,2017Q2,2017-07-21,16,3.516668366368481,2.258367983115228,2017-07-28,1.2583003832532529
2007-2021,diag3/student_t,2017Q3,2017-10-27,17,3.7260632289030537,3.1915992394406345,2017-10-28,0.5344639894624192
2007-2021,diag3/student_t,2017Q4,2018-01-26,17,4.111487706347461,4.584974811729059,2018-01-28,-0.4734871053815981
2007-2021,diag3/student_t,2018Q1,2018-04-27,17,4.177216589446808,3.293553047698339,2018-04-28,0.8836635417484695
2007-2021,diag3/student_t,2018Q2,2018-07-27,17,4.0072143055085885,2.140266992640893,2018-07-28,1.8669473128676954
2007-2021,diag3/student_t,2018Q3,2018-10-26,17,4.025350009299555,2.5182268082057035,2018-10-28,1.5071232010938518
2007-2021,diag3/student_t,2018Q4,2019-01-25,17,3.803395237190088,0.5677817986818878,2019-01-28,3.2356134385082003
2007-2021,diag3/student_t,2019Q1,2019-04-26,17,3.2475743280562464,2.520756202743435,2019-04-28,0.7268181253128114
2007-2021,diag3/student_t,2019Q2,2019-07-26,17,2.8758566958596354,3.382664959003589,2019-07-28,-0.5068082631439537
2007-2021,diag3/student_t,2019Q3,2019-10-25,17,2.4320040050219927,4.762784209178728,2019-10-28,-2.330780204156735
2007-2021,diag3/student_t,2019Q4,2020-01-24,17,2.026339712399161,2.755535957854649,2020-01-28,-0.7291962454554879
2007-2021,diag3/student_t,2020Q1,2020-04-24,17,2.042195631283117,-5.16223383893778,2020-04-28,7.204429470220897
2007-2021,diag3/student_t,2020Q2,2020-07-24,17,0.3178568830693118,-27.97614656719044,2020-07-28,28.29400345025975
2007-2021,diag3/student_t,2020Q3,2020-10-23,17,2.7258252777497383,34.85500597467652,2020-10-28,-32.12918069692678
2007-2021,diag3/student_t,2020Q4,2021-01-22,17,3.673399187523119,4.611736044615711,2021-01-28,-0.9383368570925916
2007-2021,diag3/student_t,2021Q1,2021-04-23,17,4.170294138784825,5.701255644273506,2021-04-28,-1.5309615054886816
2007-2021,diag3/student_t,2021Q2,2021-07-23,17,4.365611961056048,6.983331307653917,2021-07-28,-2.6177193465978688
2007-2021,diag3/student_t_ar1,2006Q4,2007-01-26,17,2.84282613920106,3.4823729200428755,2007-01-28,-0.6395467808418154
2007-2021,diag3/student_t_ar1,2007Q1,2007-04-27,17,3.349428802571897,1.2087836914185912,2007-04-28,2.140645111153306
2007-2021,diag3/student_t_ar1,2007Q2,2007-07-27,17,3.140326284893691,2.4695947150627617,2007-07-28,0.6707315698309291
2007-2021,diag3/student_t_ar1,2007Q3,2007-10-26,17,2.836899379550739,2.3240880884577653,2007-10-28,0.5128112910929739
2007-2021,diag3/student_t_ar1,2007Q4,2008-01-25,17,3.115285065661721,2.5367271478347497,2008-01-28,0.5785579178269713
