window,metodo,fase,n,n_com,RMSE,RMSE_com,RMSE_rel_ar2,MAE,Bias,corr,MDA,MDA_com,n_dir,SignAcc
2007-2019,diag3/student_t_ar1,nowcast M3,184,184,2.1408955991010905,2.1408955991010905,0.8877923636355238,1.5624173041041616,0.5555731473998615,0.6090864066780982,0.7010869565217391,0.7010869565217391,184,0.9130434782608695
2007-2019,diag3/student_t_ar1,backcast,184,184,2.078987325453014,2.078987325453014,0.8621200736772009,1.5255866462293166,0.5532636571735634,0.6243413045137566,0.7336956521739131,0.7336956521739131,184,0.9130434782608695
2007-2019,diag3/student_t_ar1_shared,forecast,600,232,2.6017490588168544,2.527185634221173,0.9880055480801349,1.8053595541985343,0.7292227513260909,0.2660928242935325,0.75,0.7672413793103449,596,0.8583333333333333
2007-2019,diag3/student_t_ar1_shared,nowcast M1,184,184,2.3386913388227133,2.3386913388227133,0.9047881275262097,1.6217786790641937,0.7023078269603561,0.45756212925967416,0.7554347826086957,0.7554347826086957,184,0.8695652173913043
2007-2019,diag3/student_t_ar1_shared,nowcast M2,230,230,2.1261726239120784,2.1261726239120784,0.8816870005583666,1.4846544440812335,0.6379407670832635,0.5830620196909676,0.6869565217391305,0.6869565217391305,230,0.8913043478260869
2007-2019,diag3/student_t_ar1_shared,nowcast M3,184,184,2.0409306967745047,2.0409306967745047,0.8463386482117652,1.4356444719492427,0.6257866539884744,0.6270578132492428,0.6956521739130435,0.6956521739130435,184,0.9130434782608695
2007-2019,diag3/student_t_ar1_shared,backcast,184,184,2.022706827894425,2.022706827894425,0.8387815250926262,1.4282405405830645,0.6242800958766009,0.6360835371174424,0.7010869565217391,0.7010869565217391,184,0.9130434782608695
2007-2019,nyfed,forecast,232,232,2.7240849847809128,2.7240849847809128,1.034462208906977,1.8583322746253346,0.4156430028949369,0.04733543037989766,0.6379310344827587,0.6379310344827587,232,0.8491379310344828
2007-2019,nyfed,nowcast M1,184,184,2.344482324706462,2.344482324706462,0.9070285323146952,1.62129639441414,0.35130279875310405,0.4038629028106701,0.6902173913043478,0.6902173913043478,184,0.8967391304347826
2007-2019,nyfed,nowcast M2,230,230,2.042385603109908,2.042385603109908,0.8469419726965829,1.4440107460516372,0.3495854074487562,0.5904887017158562,0.7130434782608696,0.7130434782608696,230,0.908695652173913
2007-2019,nyfed,nowcast M3,184,184,1.812540140955074,1.812540140955074,0.7516290362773492,1.3642510681117412,0.31499845092701706,0.7110291231302631,0.8260869565217391,0.8260869565217391,184,0.9130434782608695
2007-2019,nyfed,backcast,184,184,1.7402738585317168,1.7402738585317168,0.7216614592919405,1.315561727402586,0.23119410310093008,0.7264799848667075,0.8315217391304348,0.8315217391304348,184,0.9130434782608695
2007-2019,ar2,forecast,600,232,2.6333344624152177,2.586978528760006,1.0,1.7697307216939728,0.44467875310412647,0.1030966846647871,0.7315436241610739,0.7413793103448276,596,0.835
2007-2019,ar2,nowcast M1,184,184,2.5847944592475507,2.5847944592475507,1.0,1.736953534161157,0.39440132111283194,0.17057310680894858,0.7445652173913043,0.7445652173913043,184,0.8478260869565217
2007-2019,ar2,nowcast M2,230,230,2.41148233167279,2.41148233167279,1.0,1.6899355488543675,0.3214885369831951,0.337197759916473,0.6956521739130435,0.6956521739130435,230,0.8695652173913043
2007-2019,ar2,nowcast M3,184,184,2.41148233167279,2.41148233167279,1.0,1.6899355488543673,0.32148853698319513,0.3371977599164728,0.6956521739130435,0.6956521739130435,184,0.8695652173913043
2007-2019,ar2,backcast,184,184,2.41148233167279,2.41148233167279,1.0,1.6899355488543673,0.32148853698319513,0.3371977599164728,0.6956521739130435,0.6956521739130435,184,0.8695652173913043
2007-2019,mean,forecast,600,232,2.7216168088149155,2.7181580192286137,1.0335249272964466,1.776630710241173,0.8863801436806684,-0.47357331668280966,0.7684563758389261,0.7887931034482759,596,0.8483333333333334
2007-2019,mean,nowcast M1,184,184,2.7217602178301785,2.7217602178301785,1.052989032877492,1.7769678530312953,0.888157035409836,-0.468331992510567,0.782608695652174,0.782608695652174,184,0.8478260869565217
2007-2019,mean,nowcast M2,230,230,2.7061564368345263,2.7061564368345263,1.1221962530230638,1.7692838246808218,0.8782186954806628,-0.41649470305457675,0.6956521739130435,0.6956521739130435,230,0.8478260869565217
2007-2019,mean,nowcast M3,184,184,2.7061564368345263,2.7061564368345263,1.1221962530230638,1.7692838246808218,0.8782186954806628,-0.41649470305457537,0.6956521739130435,0.6956521739130435,184,0.8478260869565217
2007-2019,mean,backcast,184,184,2.7061564368345263,2.7061564368345263,1.1221962530230638,1.7692838246808218,0.8782186954806628,-0.41649470305457537,0.6956521739130435,0.6956521739130435,184,0.8478260869565217
2007-2021,diag3/gaussian,forecast,704,264,6.9054192789499895,6.30900108485926,0.9507498204064972,3.099968545061259,0.8004790221025183,-0.08168018332777058,0.7657142857142857,0.7954545454545454,700,0.828125
2007-2021,diag3/gaussian,nowcast M1,216,215,6.498793539658257,6.5122631075126005,0.8846275409834687,2.8475193490256565,0.8903451868537284,0.2314993428273753,0.8148148148148148,0.813953488372093,216,0.8703703703703703
2007-2021,diag3/gaussian,nowcast M2,270,270,6.239805836272996,6.239805836272996,0.6964664202973607,2.6922698755960934,0.8718487741426565,0.39100272007748776,0.7074074074074074,0.7074074074074074,270,0.8888888888888888
2007-2021,diag3/gaussian,nowcast M3,216,212,6.091697246022982,6.139747758224287,0.6799350309603602,2.6476510349741593,0.8705974809685467,0.47295472936808747,0.7222222222222222,0.7169811320754716,216,0.8888888888888888
2007-2021,diag3/gaussian,backcast,216,212,6.1845169742767245,6.2329519508043,0.6902952610005422,2.6646510867348643,0.9007547667345245,0.430013724040272,0.7222222222222222,0.7169811320754716,216,0.8888888888888888
2007-2021,diag3/gaussian_ar1,forecast,704,264,8.102680353696773,8.643124017045547,1.1155907526964592,3.39399543765708,0.23896860591450322,-0.30028613601892,0.7328571428571429,0.7462121212121212,700,0.8210227272727273
2007-2021,diag3/gaussian_ar1,nowcast M1,216,215,6.0968636255422215,6.107921466618809,0.8299161134850561,2.8329919447259035,0.571581225468185,0.40131642232809783,0.7685185185185185,0.7674418604651163,216,0.8564814814814815
2007-2021,diag3/gaussian_ar1,nowcast M2,270,270,4.242955781335218,4.242955781335218,0.47358464382468385,2.34227992709656,0.8853287791885396,0.8296946844094434,0.7148148148148148,0.7148148148148148,270,0.8962962962962963
2007-2021,diag3/gaussian_ar1,nowcast M3,216,212,3.0060729429642903,3.016128451481823,0.33552788607114814,1.9425714018764457,0.4817938981747246,0.9062252723804444,0.75,0.7452830188679245,216,0.9074074074074074
2007-2021,diag3/gaussian_ar1,backcast,216,212,3.5592566917774167,3.5776511051095863,0.3972724203422136,2.0878836209067066,0.6310905175140975,0.906787457016084,0.7731481481481481,0.7688679245283019,216,0.9074074074074074
2007-2021,diag3/student_t,forecast,704,264,6.736852295719162,6.123805457729865,0.9275412326931175,2.983914025541377,0.7971696401131273,-0.007728800112191096,0.7914285714285715,0.8143939393939394,700,0.8366477272727273
2007-2021,diag3/student_t,nowcast M1,216,215,6.44019077718515,6.452923250856495,0.8766504268706624,2.8033132429354737,0.8494191302593651,0.29902855373671766,0.8611111111111112,0.8604651162790697,216,0.8703703703703703
2007-2021,diag3/student_t,nowcast M2,270,270,6.286819973592673,6.286819973592673,0.7017139822859179,2.716395930719233,0.8122401643922146,0.4130759781585787,0.6888888888888889,0.6888888888888889,270,0.8777777777777778
2007-2021,diag3/student_t,nowcast M3,216,212,6.266626567314,6.324183903334522,0.6994600612900495,2.705252996114913,0.8205270578992429,0.4308921845550317,0.6712962962962963,0.6650943396226415,216,0.8796296296296297
2007-2021,diag3/student_t,backcast,216,212,6.278840546645357,6.336371099067703,0.7008233451302366,2.70351029831921,0.8257159352195038,0.42190533050825607,0.6851851851851852,0.6792452830188679,216,0.8703703703703703
2007-2021,diag3/student_t_ar1,forecast,704,264,7.134433011767772,6.643668480786641,0.9822808189674183,3.2167401329939485,0.6314749035195866,-0.0719479621025655,0.74,0.75,700,0.8252840909090909
2007-2021,diag3/student_t_ar1,nowcast M1,216,215,6.552757200158138,6.567141222455545,0.8919731721377995,2.9450362928506357,0.727822332058125,0.21468856541169062,0.7546296296296297,0.7534883720930232,216,0.8518518518518519
2007-2021,diag3/student_t_ar1,nowcast M2,270,270,5.712287682289065,5.712287682289065,0.6375865945484067,2.720779930445099,0.6881642018760976,0.5403555897193321,0.6814814814814815,0.6814814814814815,270,0.9037037037037037
2007-2021,diag3/student_t_ar1,nowcast M3,216,212,5.5256827388962195,5.561073255174308,0.6167583700259215,2.665283633766358,0.6580940777311507,0.5914455385968276,0.7268518518518519,0.7216981132075472,216,0.9074074074074074
2007-2021,diag3/student_t_ar1,backcast,216,212,5.51579061718004,5.550243144914953,0.6156542442275251,2.6241067205999316,0.7089768378097122,0.6025609382612985,0.7546296296296297,0.75,216,0.9074074074074074
2007-2021,diag3/student_t_ar1_shared,forecast,704,264,6.95903689681104,6.38511484369311,0.9581319848331254,3.061049399208997,0.680860219092694,-0.0648877419564732,0.77,0.7954545454545454,700,0.8323863636363636
2007-2021,diag3/student_t_ar1_shared,nowcast M1,216,215,6.398444341808538,6.412119554395403,0.8709678265162004,2.777148877820982,0.7340077627551546,0.27859339832809465,0.7916666666666666,0.7906976744186046,216,0.8518518518518519
2007-2021,diag3/student_t_ar1_shared,nowcast M2,270,270,5.5325143464250255,5.5325143464250255,0.6175208913872122,2.5368725997119697,0.6393412081133709,0.6695403964272718,0.6962962962962963,0.6962962962962963,270,0.8888888888888888
2007-2021,diag3/student_t_ar1_shared,nowcast M3,216,212,5.2245676357071975,5.267187813379634,0.5831489014754079,2.4530963596033954,0.6566360676879063,0.7466232594100843,0.7037037037037037,0.6981132075471698,216,0.9074074074074074
2007-2021,diag3/student_t_ar1_shared,backcast,216,212,5.301681559190401,5.345014447279069,0.5917561017077008,2.471189931777216,0.6717450364313299,0.7272121035419811,0.7083333333333334,0.7028301886792453,216,0.9074074074074074
2007-2021,nyfed,forecast,265,265,6.785179781405341,6.785179781405341,0.9341950427632597,2.9155143262680236,0.22758062502812204,-0.25011433330779964,0.660377358490566,0.660377358490566,265,0.8264150943396227
2007-2021,nyfed,nowcast M1,215,215,5.1717371807292905,5.1717371807292905,0.7039862271177663,2.52000548004682,0.34345076846486094,0.757452783371002,0.7162790697674418,0.7162790697674418,215,0.8930232558139535
2007-2021,nyfed,nowcast M2,270,270,3.672197504955205,3.672197504955205,0.4098784991086629,2.000965083921247,0.0006512017392206342,0.8380469963671643,0.737037037037037,0.737037037037037,270,0.9037037037037037
2007-2021,nyfed,nowcast M3,212,212,3.5693146582188073,3.5693146582188073,0.39839505717847296,1.9742600599961433,0.03969706074899441,0.8906137478170386,0.8301886792452831,0.8301886792452831,212,0.9056603773584906
2007-2021,nyfed,backcast,212,212,3.9076234132022796,3.9076234132022796,0.4361559577130529,2.0527089340976317,0.0328574381074849,0.9154289582468507,0.8349056603773585,0.8349056603773585,212,0.9150943396226415
2007-2021,ar2,forecast,704,264,7.2631297221781725,6.736553846780853,1.0,3.384570230509014,0.08325177589756262,-0.08663785229802438,0.74,0.7424242424242424,700,0.7982954545454546
2007-2021,ar2,nowcast M1,216,215,7.3463613086625585,7.355501793872043,1.0,3.380925471326328,0.08264763901885096,-0.07630949982433617,0.7453703703703703,0.7441860465116279,216,0.8148148148148148
2007-2021,ar2,nowcast M2,270,270,8.959234292457161,8.959234292457161,1.0,3.6115950899315488,-0.5166284096625307,-0.5107409967102718,0.6666666666666666,0.6666666666666666,270,0.8148148148148148
2007-2021,ar2,nowcast M3,216,212,8.959234292457163,9.041579870407185,1.0,3.611595089931549,-0.5166284096625307,-0.5107409967102718,0.6666666666666666,0.660377358490566,216,0.8148148148148148
2007-2021,ar2,backcast,216,212,8.959234292457163,9.041579870407185,1.0,3.611595089931549,-0.5166284096625307,-0.5107409967102718,0.6666666666666666,0.660377358490566,216,0.8148148148148148
2007-2021,mean,forecast,704,264,6.679145148051438,6.159043119688139,0.9195960148772339,3.015985161151995,0.6751347977320227,-0.21362309688582518,0.7842857142857143,0.7992424242424242,700,0.8338068181818182
2007-2021,mean,nowcast M1,216,215,6.688675346810453,6.700794401192614,0.9104745963043519,3.020320723197395,0.6757059060178686,-0.22172938161501943,0.7962962962962963,0.7953488372093023,216,0.8333333333333334
2007-2021,mean,nowcast M2,270,270,6.699659788747667,6.699659788747667,0.7477937924213183,3.0123132083469684,0.6665804499779056,-0.313397098109573,0.6851851851851852,0.6851851851851852,270,0.8333333333333334
2007-2021,mean,nowcast M3,216,212,6.699659788747665,6.76185777690881,0.7477937924213179,3.0123132083469697,0.6665804499779056,-0.31339709810957334,0.6851851851851852,0.6792452830188679,216,0.8333333333333334
2007-2021,mean,backcast,216,212,6.699659788747665,6.76185777690881,0.7477937924213179,3.0123132083469697,0.6665804499779056,-0.31339709810957334,0.6851851851851852,0.6792452830188679,216,0.8333333333333334
2007-2025,diag3/gaussian,forecast,861,309,6.304118159180493,5.8943637174287575,0.9523847497386358,2.8513647658290124,0.44382717281895867,-0.06378826894079087,0.7456242707117853,0.7734627831715211,857,0.8443670150987224
2007-2025,diag3/gaussian,nowcast M1,264,251,5.942880675520805,6.088825362174394,0.8874937193939997,2.6465403471085973,0.4900866200816966,0.20658222349684913,0.7803030303030303,0.7848605577689243,264,0.8787878787878788
2007-2025,diag3/gaussian,nowcast M2,330,315,5.71621462591535,5.846843877116246,0.7016437130943121,2.530333273477584,0.47656480352770125,0.3501295398331779,0.7151515151515152,0.7015873015873015,330,0.8939393939393939
2007-2025,diag3/gaussian,nowcast M3,264,248,5.579726717524289,5.746214038094787,0.6848903388592351,2.479715073844764,0.48933245477629206,0.4276976842916101,0.7272727272727273,0.7096774193548387,264,0.8939393939393939
2007-2025,diag3/gaussian,backcast,264,248,5.6617755234087195,5.830265507128659,0.6949615192790024,2.4937296522424224,0.5160159956297488,0.3860669588011822,0.7272727272727273,0.7096774193548387,264,0.8939393939393939
2007-2025,diag3/gaussian_ar1,forecast,861,309,7.371723921035228,8.016408941320968,1.113671613444205,3.0571637689877114,0.09571520729342546,-0.28936357981227023,0.7234539089848308,0.7508090614886731,857,0.8385598141695703
2007-2025,diag3/gaussian_ar1,nowcast M1,264,251,5.630792790303368,5.744186082105551,0.8408873590862256,2.6708621089447213,0.29938875871635007,0.36940550826663643,0.7537878787878788,0.7569721115537849,264,0.8446969696969697
2007-2025,diag3/gaussian_ar1,nowcast M2,330,315,4.031317261757065,4.079211340601128,0.4948289379087967,2.2908651185396898,0.547233589503084,0.7849241824123457,0.7151515151515152,0.7142857142857143,330,0.8757575757575757
2007-2025,diag3/gaussian_ar1,nowcast M3,264,248,2.8475567315104167,2.9147870556718587,0.34952681260174556,1.8807138224865565,0.2593990225473894,0.8935767826825157,0.7575757575757576,0.7419354838709677,264,0.9015151515151515
2007-2025,diag3/gaussian_ar1,backcast,264,248,3.340897924937509,3.4214413111127864,0.4100825771122733,2.0088463411858046,0.3890882343370031,0.8884334620973166,0.7689393939393939,0.7540322580645161,264,0.9090909090909091
2007-2025,diag3/student_t,forecast,861,309,6.142019210361079,5.7052674163354125,0.9278959056360783,2.721729526849065,0.4936336478766874,-0.003420445478477108,0.7689614935822637,0.7896440129449838,857,0.851335656213705
2007-2025,diag3/student_t,nowcast M1,264,251,5.879073609679683,6.015589218031708,0.8779649448351882,2.575919637885015,0.5239342563933771,0.27403333200926705,0.8257575757575758,0.8326693227091634,264,0.8787878787878788
2007-2025,diag3/student_t,nowcast M2,330,315,5.744145696119156,5.868368382347664,0.7050721462604929,2.5168000801609107,0.49011804756003896,0.38161505871280665,0.7,0.6857142857142857,330,0.8848484848484849
2007-2025,diag3/student_t,nowcast M3,264,248,5.724107302845031,5.894862107176936,0.702612509318668,2.503742620901922,0.5016678507889758,0.3993178024636792,0.6856060606060606,0.6653225806451613,264,0.8863636363636364
2007-2025,diag3/student_t,backcast,264,248,5.734870459226932,5.905609661277293,0.7039336460328449,2.504234142542967,0.506023304184601,0.3911466852808307,0.696969696969697,0.6774193548387096,264,0.8787878787878788
2007-2025,diag3/student_t_ar1,forecast,861,309,6.500589764045084,6.186156905681854,0.9820663888680071,2.9176217994963105,0.3678941184266058,-0.053419127075819625,0.7316219369894983,0.7346278317152104,857,0.8420441347270615
2007-2025,diag3/student_t_ar1,nowcast M1,264,251,5.980007792695097,6.1296236963747655,0.893038182611495,2.679025989501079,0.4112684721840348,0.2144746158111927,0.7386363636363636,0.7410358565737052,264,0.8636363636363636
2007-2025,diag3/student_t_ar1,nowcast M2,330,315,5.234300557157859,5.352198147315177,0.6424905848925787,2.5333670294857766,0.3716703745832377,0.5247254160273239,0.693939393939394,0.6793650793650794,330,0.906060606060606
2007-2025,diag3/student_t_ar1,nowcast M3,264,248,5.058834692526908,5.201304495127458,0.6209528140358294,2.464963358318772,0.36806890959585664,0.5780822291410614,0.7310606060606061,0.7137096774193549,264,0.9090909090909091
2007-2025,diag3/student_t_ar1,backcast,264,248,5.0547641810679895,5.194653218937592,0.6204531741585441,2.445666685529879,0.4152041927482118,0.5852815542562743,0.7537878787878788,0.7379032258064516,264,0.9090909090909091
2007-2025,diag3/student_t_ar1_shared,forecast,861,309,6.337097657646826,5.942661361672914,0.9573670756722994,2.782139427199609,0.4404598632657894,-0.048477678756430984,0.751458576429405,0.7734627831715211,857,0.8478513356562137
2007-2025,diag3/student_t_ar1_shared,nowcast M1,264,251,5.834516909406696,5.9775145567576695,0.8713109677812519,2.5301233992952485,0.45888651167578415,0.27623273623136846,0.7689393939393939,0.7729083665338645,264,0.8636363636363636
2007-2025,diag3/student_t_ar1_shared,nowcast M2,330,315,5.0648539265163,5.178482762540451,0.6216916522290549,2.3592393740036077,0.37146190544440016,0.651574653415779,0.706060606060606,0.692063492063492,330,0.8939393939393939
2007-2025,diag3/student_t_ar1_shared,nowcast M3,264,248,4.7847877933089835,4.927831795350828,0.5873145942500465,2.2786288836290134,0.39962183318205646,0.7285886143305046,0.7121212121212122,0.6935483870967742,264,0.9090909090909091
2007-2025,diag3/student_t_ar1_shared,backcast,264,248,4.855631134318392,5.000903412878116,0.5960103462619626,2.3024819245189723,0.41862898107552043,0.707886382588271,0.7159090909090909,0.6975806451612904,264,0.9090909090909091
2007-2025,ar2,forecast,861,309,6.61929767450659,6.258325941067041,1.0,3.0432822193090563,-0.0299905475919392,-0.07999456335074678,0.733955659276546,0.7443365695792881,857,0.8199767711962834
2007-2025,ar2,nowcast M1,264,251,6.696250965673014,6.837612136734988,1.0,3.04352336430359,-0.030777942832822845,-0.07023843111478234,0.75,0.7529880478087649,264,0.8333333333333334
2007-2025,ar2,nowcast M2,330,315,8.146890678612836,8.318910014130248,1.0,3.2246218933356348,-0.5177164010202039,-0.49188820605360656,0.6818181818181818,0.6825396825396826,330,0.8333333333333334
2007-2025,ar2,nowcast M3,264,248,8.146890678612836,8.384088209396415,1.0,3.2246218933356356,-0.5177164010202038,-0.49188820605360656,0.6818181818181818,0.6774193548387096,264,0.8333333333333334
2007-2025,ar2,backcast,264,248,8.146890678612836,8.384088209396415,1.0,3.2246218933356356,-0.5177164010202038,-0.49188820605360656,0.6818181818181818,0.6774193548387096,264,0.8333333333333334
2007-2025,mean,forecast,861,309,6.095712694786205,5.7272153964300685,0.9209002215239681,2.7408408275939387,0.4545136382370579,-0.22411223925499663,0.7701283547257877,0.7928802588996764,857,0.8490127758420442
2007-2025,mean,nowcast M1,264,251,6.106351150875711,6.234360920897918,0.911905957852938,2.7470406216723413,0.45511716684360554,-0.23168220136403533,0.7916666666666666,0.796812749003984,264,0.8484848484848485
2007-2025,mean,nowcast M2,330,315,6.116165146669719,6.235249515388303,0.7507361259585618,2.740757001648662,0.4475160871559586,-0.31824022874475066,0.696969696969697,0.6984126984126984,330,0.8484848484848485
2007-2025,mean,nowcast M3,264,248,6.116165146669718,6.284678710782147,0.7507361259585617,2.740757001648662,0.44751608715595864,-0.3182402287447513,0.696969696969697,0.6935483870967742,264,0.8484848484848485
2007-2025,mean,backcast,264,248,6.116165146669718,6.284678710782147,0.7507361259585617,2.740757001648662,0.44751608715595864,-0.3182402287447513,0.696969696969697,0.6935483870967742,264,0.8484848484848485
2007-2010,diag3/gaussian,forecast,182,71,3.864505795040759,3.677756671387155,0.953312806339322,2.6450795993645113,1.658386496363247,0.2541329204344166,0.7640449438202247,0.7605633802816901,178,0.6648351648351648
2007-2010,diag3/gaussian,nowcast M1,56,56,3.428934511760434,3.428934511760434,0.8737245420627533,2.28671632861436,1.7078259275850702,0.5206749929295288,0.7142857142857143,0.7142857142857143,56,0.7857142857142857
2007-2010,diag3/gaussian,nowcast M2,70,70,3.1607783018963205,3.1607783018963205,0.9061050738705925,2.091032041123675,1.6662675342140127,0.639866877888775,0.6857142857142857,0.6857142857142857,70,0.7857142857142857
2007-2010,diag3/gaussian,nowcast M3,56,56,3.0668800400035297,3.0668800400035297,0.8791871177843834,2.0078150823824155,1.7029683155076771,0.6899263701594482,0.6428571428571429,0.6428571428571429,56,0.7857142857142857
2007-2010,diag3/gaussian,backcast,56,56,3.035482568477943,3.035482568477943,0.8701863573580754,1.9920748535409918,1.7069869003280438,0.7051109957843003,0.7142857142857143,0.7142857142857143,56,0.7857142857142857
2007-2010,diag3/gaussian_ar1,forecast,182,71,4.247616262381144,3.993334816996232,1.047820133829144,3.0165232529032946,0.9229278512425331,0.22468740791986144,0.7191011235955056,0.8028169014084507,178,0.6648351648351648
2007-2010,diag3/gaussian_ar1,nowcast M1,56,56,3.482317267378348,3.482317267378348,0.8873269668236635,2.3392151348276817,0.8911040941032126,0.4921760142705138,0.7857142857142857,0.7857142857142857,56,0.7142857142857143
2007-2010,diag3/gaussian_ar1,nowcast M2,70,70,3.12059416526749,3.12059416526749,0.8945854269321635,2.283800168493425,0.9409617529200757,0.6244976214596787,0.7,0.7,70,0.8142857142857143
2007-2010,diag3/gaussian_ar1,nowcast M3,56,56,2.8860102187827703,2.8860102187827703,0.8273368938633092,2.1367594705665645,0.9305907163676922,0.6896376850195505,0.7857142857142857,0.7857142857142857,56,0.8571428571428571
2007-2010,diag3/gaussian_ar1,backcast,56,56,2.6570075332435867,2.6570075332435867,0.7616883492714422,1.9772532636108238,0.9156322240770545,0.735487585224345,0.8571428571428571,0.8571428571428571,56,0.8571428571428571
2007-2010,diag3/student_t,forecast,182,71,3.825170324396138,3.665911361457186,0.9436093643217106,2.514785059695372,1.8145020768661713,0.2806250423690835,0.7471910112359551,0.7605633802816901,178,0.6648351648351648
2007-2010,diag3/student_t,nowcast M1,56,56,3.4823855922305555,3.4823855922305555,0.8873443766342043,2.1740028021792046,1.8380830022169181,0.5425713627941281,0.7857142857142857,0.7857142857142857,56,0.7857142857142857
2007-2010,diag3/student_t,nowcast M2,70,70,3.2852030244367914,3.2852030244367914,0.941774096383567,2.0744352481100026,1.7972104475386488,0.6399439148232687,0.7142857142857143,0.7142857142857143,70,0.7857142857142857
2007-2010,diag3/student_t,nowcast M3,56,56,3.1974498213218463,3.1974498213218463,0.9166177535476446,2.026411481900554,1.831171469475317,0.7026624603902735,0.6607142857142857,0.6607142857142857,56,0.7857142857142857
2007-2010,diag3/student_t,backcast,56,56,3.1568752878246413,3.1568752878246413,0.9049861909512763,2.012292922745672,1.8259078709082495,0.7222656955208157,0.7142857142857143,0.7142857142857143,56,0.7857142857142857
2007-2010,diag3/student_t_ar1,forecast,182,71,4.099944313865708,3.905220160145869,1.011391786422471,2.9359425811130553,1.1465780928062161,0.23893524531951457,0.7247191011235955,0.7887323943661971,178,0.6593406593406593
2007-2010,diag3/student_t_ar1,nowcast M1,56,56,3.5526772590434588,3.5526772590434588,0.9052553499077651,2.434426548156204,1.12629065233333,0.4675860903179973,0.7321428571428571,0.7321428571428571,56,0.7142857142857143
