as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2007-11-02,2007Q4,5,cbvar,authors,-2.0110112468853862,2.5367271478347497,1000,True
2007-11-02,2008Q1,-8,cbvar,authors,-2.737208349708604,-1.6961606735480972,1000,True
2007-11-09,2007Q4,6,cbvar,authors,-2.0735129024358945,2.5367271478347497,1000,False
2007-11-09,2008Q1,-7,cbvar,authors,-2.8687221378105585,-1.6961606735480972,1000,False
2007-11-16,2007Q4,7,cbvar,authors,-2.0896012695715926,2.5367271478347497,1000,False
2007-11-16,2008Q1,-6,cbvar,authors,-2.761691410032342,-1.6961606735480972,1000,False
2007-11-23,2007Q4,8,cbvar,authors,-1.9860007511441742,2.5367271478347497,1000,False
2007-11-23,2008Q1,-5,cbvar,authors,-2.784366991595623,-1.6961606735480972,1000,False
2007-11-30,2007Q4,9,cbvar,authors,-2.1662181276158625,2.5367271478347497,1000,False
2007-11-30,2008Q1,-4,cbvar,authors,-2.5922588204975834,-1.6961606735480972,1000,False
2007-12-07,2007Q4,10,cbvar,authors,-2.042219489566291,2.5367271478347497,1000,False
2007-12-07,2008Q1,-3,cbvar,authors,-2.6512724796157148,-1.6961606735480972,1000,False
2007-12-14,2007Q4,11,cbvar,authors,-2.0270798836268087,2.5367271478347497,1000,False
2007-12-14,2008Q1,-2,cbvar,authors,-2.6079915292410574,-1.6961606735480972,1000,False
2007-12-21,2007Q4,12,cbvar,authors,-2.268231986497786,2.5367271478347497,1000,False
2007-12-21,2008Q1,-1,cbvar,authors,-2.593165159466113,-1.6961606735480972,1000,False
2007-12-28,2007Q4,13,cbvar,authors,-2.28231735888451,2.5367271478347497,1000,False
2007-12-28,2008Q1,0,cbvar,authors,-2.5855352442990567,-1.6961606735480972,1000,False
2008-01-04,2007Q4,14,cbvar,authors,-2.2354707364961097,2.5367271478347497,1000,False
2008-01-04,2008Q1,1,cbvar,authors,-2.388172894736597,-1.6961606735480972,1000,False
2008-01-04,2008Q2,-12,cbvar,authors,-2.01100713628336,2.403069701864058,1000,False
2008-01-11,2007Q4,15,cbvar,authors,-2.48400663395745,2.5367271478347497,1000,False
2008-01-11,2008Q1,2,cbvar,authors,-2.632750340156329,-1.6961606735480972,1000,False
2008-01-11,2008Q2,-11,cbvar,authors,-2.0203708537935947,2.403069701864058,1000,False
2008-01-18,2007Q4,16,cbvar,authors,-2.4587188070742587,2.5367271478347497,1000,False
2008-01-18,2008Q1,3,cbvar,authors,-2.4975356920490652,-1.6961606735480972,1000,False
2008-01-18,2008Q2,-10,cbvar,authors,-2.107081872049044,2.403069701864058,1000,False
2008-01-25,2007Q4,17,cbvar,authors,-2.7233939950074992,2.5367271478347497,1000,False
2008-01-25,2008Q1,4,cbvar,authors,-2.403877833198316,-1.6961606735480972,1000,False
2008-01-25,2008Q2,-9,cbvar,authors,-2.099968884230969,2.403069701864058,1000,False
