as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2017-04-28,2017Q2,4,lbvar,-,-1.583180869925835,2.258367983115228,200,True
2017-04-28,2017Q3,-9,lbvar,-,-1.7410772749024845,3.1915992394406345,200,True
2017-05-05,2017Q2,5,lbvar,-,-1.3884158255778423,2.258367983115228,200,False
2017-05-05,2017Q3,-8,lbvar,-,-1.8301964348919988,3.1915992394406345,200,False
2017-05-12,2017Q2,6,lbvar,-,-1.5016417406170928,2.258367983115228,200,False
2017-05-12,2017Q3,-7,lbvar,-,-1.8149897294728123,3.1915992394406345,200,False
2017-05-19,2017Q2,7,lbvar,-,-1.847457790902003,2.258367983115228,200,False
2017-05-19,2017Q3,-6,lbvar,-,-1.7055370119248159,3.1915992394406345,200,False
2017-05-26,2017Q2,8,lbvar,-,-1.8646840509114344,2.258367983115228,200,False
2017-05-26,2017Q3,-5,lbvar,-,-1.727627190988472,3.1915992394406345,200,False
2017-06-02,2017Q2,9,lbvar,-,-2.000508105290675,2.258367983115228,200,False
2017-06-02,2017Q3,-4,lbvar,-,-1.5984841263448197,3.1915992394406345,200,False
2017-06-09,2017Q2,10,lbvar,-,-1.6918620669277527,2.258367983115228,200,False
2017-06-09,2017Q3,-3,lbvar,-,-1.712889018708584,3.1915992394406345,200,False
2017-06-16,2017Q2,11,lbvar,-,-1.9624326818633642,2.258367983115228,200,False
2017-06-16,2017Q3,-2,lbvar,-,-1.7636881621467797,3.1915992394406345,200,False
2017-06-23,2017Q2,12,lbvar,-,-2.2544345108779384,2.258367983115228,200,False
2017-06-23,2017Q3,-1,lbvar,-,-1.5283577256566059,3.1915992394406345,200,False
2017-06-30,2017Q2,13,lbvar,-,-2.3243638162465654,2.258367983115228,200,False
2017-06-30,2017Q3,0,lbvar,-,-1.6289952561411545,3.1915992394406345,200,False
2017-07-07,2017Q2,14,lbvar,-,-2.647023079765006,2.258367983115228,200,False
2017-07-07,2017Q3,1,lbvar,-,-1.6779799821496133,3.1915992394406345,200,False
2017-07-07,2017Q4,-12,lbvar,-,-2.2396953246865046,4.584974811729059,200,False
2017-07-14,2017Q2,15,lbvar,-,-2.6852255318826543,2.258367983115228,200,False
2017-07-14,2017Q3,2,lbvar,-,-1.6134561064065518,3.1915992394406345,200,False
2017-07-14,2017Q4,-11,lbvar,-,-2.233725572681721,4.584974811729059,200,False
2017-07-21,2017Q2,16,lbvar,-,-2.9301914545191745,2.258367983115228,200,False
2017-07-21,2017Q3,3,lbvar,-,-1.6238270752432613,3.1915992394406345,200,False
2017-07-21,2017Q4,-10,lbvar,-,-2.092991211209233,4.584974811729059,200,False
