as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2010-01-29,2010Q1,5,cbvar,authors,-2.2952274762126734,1.952133820572155,1000,True
2010-01-29,2010Q2,-8,cbvar,authors,-2.8006011895410885,3.926881074055233,1000,True
2010-02-05,2010Q1,6,cbvar,authors,-2.34453734353626,1.952133820572155,1000,False
2010-02-05,2010Q2,-7,cbvar,authors,-2.6405432713846326,3.926881074055233,1000,False
2010-02-12,2010Q1,7,cbvar,authors,-2.305560243552379,1.952133820572155,1000,False
2010-02-12,2010Q2,-6,cbvar,authors,-2.6017456795729927,3.926881074055233,1000,False
2010-02-19,2010Q1,8,cbvar,authors,-2.2304062102876454,1.952133820572155,1000,False
2010-02-19,2010Q2,-5,cbvar,authors,-2.706138955566235,3.926881074055233,1000,False
2010-02-26,2010Q1,9,cbvar,authors,-2.1947661473814684,1.952133820572155,1000,False
2010-02-26,2010Q2,-4,cbvar,authors,-2.7908526403448377,3.926881074055233,1000,False
2010-03-05,2010Q1,10,cbvar,authors,-2.1383725026010474,1.952133820572155,1000,False
2010-03-05,2010Q2,-3,cbvar,authors,-2.6724533867718208,3.926881074055233,1000,False
2010-03-12,2010Q1,11,cbvar,authors,-2.099211494872473,1.952133820572155,1000,False
2010-03-12,2010Q2,-2,cbvar,authors,-2.7162026731951876,3.926881074055233,1000,False
2010-03-19,2010Q1,12,cbvar,authors,-2.0954267547337446,1.952133820572155,1000,False
2010-03-19,2010Q2,-1,cbvar,authors,-2.7502634016554866,3.926881074055233,1000,False
2010-03-26,2010Q1,13,cbvar,authors,-1.9353791237017275,1.952133820572155,1000,False
2010-03-26,2010Q2,0,cbvar,authors,-2.6499780616778055,3.926881074055233,1000,False
2010-04-02,2010Q1,14,cbvar,authors,-1.973588049016646,1.952133820572155,1000,False
2010-04-02,2010Q2,1,cbvar,authors,-2.6342763695092417,3.926881074055233,1000,False
2010-04-02,2010Q3,-12,cbvar,authors,-2.3110046093222207,3.1201978026194954,1000,False
2010-04-09,2010Q1,15,cbvar,authors,-1.9845935566693196,1.952133820572155,1000,False
2010-04-09,2010Q2,2,cbvar,authors,-2.6028632212544975,3.926881074055233,1000,False
2010-04-09,2010Q3,-11,cbvar,authors,-2.4115853324552665,3.1201978026194954,1000,False
2010-04-16,2010Q1,16,cbvar,authors,-2.016356897824524,1.952133820572155,1000,False
2010-04-16,2010Q2,3,cbvar,authors,-2.6073718093368767,3.926881074055233,1000,False
2010-04-16,2010Q3,-10,cbvar,authors,-2.441008455794475,3.1201978026194954,1000,False
2010-04-23,2010Q1,17,cbvar,authors,-1.9480366900342376,1.952133820572155,1000,False
2010-04-23,2010Q2,4,cbvar,authors,-2.6055605388754906,3.926881074055233,1000,False
2010-04-23,2010Q3,-9,cbvar,authors,-2.384713489964451,3.1201978026194954,1000,False
