as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2024-05-03,2024Q2,5,lbvar,-,-2.558131995520142,3.5892686664036777,200,True
2024-05-03,2024Q3,-8,lbvar,-,-2.300417076878988,3.340152501559479,200,True
2024-05-10,2024Q2,6,lbvar,-,-2.3921996367760148,3.5892686664036777,200,False
2024-05-10,2024Q3,-7,lbvar,-,-2.508920780384681,3.340152501559479,200,False
2024-05-17,2024Q2,7,lbvar,-,-2.3252556896723204,3.5892686664036777,200,False
2024-05-17,2024Q3,-6,lbvar,-,-2.3765063288994166,3.340152501559479,200,False
2024-05-24,2024Q2,8,lbvar,-,-2.090337623185067,3.5892686664036777,200,False
2024-05-24,2024Q3,-5,lbvar,-,-2.608343108652494,3.340152501559479,200,False
2024-05-31,2024Q2,9,lbvar,-,-1.8530567836401537,3.5892686664036777,200,False
2024-05-31,2024Q3,-4,lbvar,-,-2.3073567082230566,3.340152501559479,200,False
2024-06-07,2024Q2,10,lbvar,-,-1.9874811812289517,3.5892686664036777,200,False
2024-06-07,2024Q3,-3,lbvar,-,-2.3958297516829212,3.340152501559479,200,False
2024-06-14,2024Q2,11,lbvar,-,-1.9736367261925514,3.5892686664036777,200,False
2024-06-14,2024Q3,-2,lbvar,-,-2.606226214597224,3.340152501559479,200,False
2024-06-21,2024Q2,12,lbvar,-,-1.6435580315900213,3.5892686664036777,200,False
2024-06-21,2024Q3,-1,lbvar,-,-2.3845989362964346,3.340152501559479,200,False
2024-06-28,2024Q2,13,lbvar,-,-1.574968125485848,3.5892686664036777,200,False
2024-06-28,2024Q3,0,lbvar,-,-2.3235556193981917,3.340152501559479,200,False
2024-07-05,2024Q2,14,lbvar,-,-1.9124239395375222,3.5892686664036777,200,False
2024-07-05,2024Q3,1,lbvar,-,-2.431099223865557,3.340152501559479,200,False
2024-07-05,2024Q4,-12,lbvar,-,-2.266258518756598,1.8522267738050768,200,False
2024-07-12,2024Q2,15,lbvar,-,-1.652947524572487,3.5892686664036777,200,False
2024-07-12,2024Q3,2,lbvar,-,-2.4242864452968735,3.340152501559479,200,False
2024-07-12,2024Q4,-11,lbvar,-,-2.175329108824518,1.8522267738050768,200,False
2024-07-19,2024Q2,16,lbvar,-,-2.2828532866307043,3.5892686664036777,200,False
2024-07-19,2024Q3,3,lbvar,-,-2.35466420534927,3.340152501559479,200,False
2024-07-19,2024Q4,-10,lbvar,-,-2.4731844591746945,1.8522267738050768,200,False
2024-07-26,2024Q2,17,lbvar,-,-1.9777782636014658,3.5892686664036777,200,False
2024-07-26,2024Q3,4,lbvar,-,-2.229927977791344,3.340152501559479,200,False
2024-07-26,2024Q4,-9,lbvar,-,-2.4672065635602904,1.8522267738050768,200,False
