window,metodo,horizon_week,n_trimestri,RMSE,sett_al_rilascio,pieno
2024-2025,ar2,-5,6,1.7082021538369894,22.452380952380953,True
2024-2025,ar2,-4,6,1.7082021538369894,21.452380952380953,True
2024-2025,ar2,-3,6,1.7082021538369894,20.452380952380953,True
2024-2025,ar2,-2,6,1.7082021538369894,19.452380952380953,True
2024-2025,ar2,-1,6,1.7082021538369894,18.452380952380953,True
2024-2025,ar2,0,6,1.7082021538369894,17.452380952380953,True
2024-2025,ar2,1,6,1.7082021538369894,16.452380952380953,True
2024-2025,ar2,2,6,1.7082021538369894,15.452380952380953,True
2024-2025,ar2,3,6,1.7082021538369894,14.452380952380953,True
2024-2025,ar2,4,6,1.7082021538369894,13.452380952380953,True
2024-2025,ar2,5,6,1.6945399874609879,12.452380952380953,True
2024-2025,ar2,6,6,1.6945399874609879,11.452380952380953,True
2024-2025,ar2,7,6,1.6945399874609879,10.452380952380953,True
2024-2025,ar2,8,6,1.6945399874609879,9.452380952380953,True
2024-2025,ar2,9,6,1.6945399874609879,8.452380952380953,True
2024-2025,ar2,10,6,1.6945399874609879,7.452380952380952,True
2024-2025,ar2,11,6,1.6945399874609879,6.452380952380952,True
2024-2025,ar2,12,6,1.6945399874609879,5.452380952380952,True
2024-2025,ar2,13,6,1.6945399874609879,4.4523809523809526,True
2024-2025,ar2,14,6,1.6945399874609879,3.4523809523809526,True
2024-2025,ar2,15,6,1.6945399874609879,2.4523809523809526,True
2024-2025,ar2,16,6,1.6945399874609879,1.4523809523809523,True
2024-2025,ar2,17,6,1.6945399874609879,0.4523809523809524,True
2024-2025,diag4/gaussian,-12,6,1.792369137224019,29.452380952380953,True
2024-2025,diag4/gaussian,-11,6,1.7893158482785478,28.452380952380953,True
2024-2025,diag4/gaussian,-10,6,1.880523349377104,27.452380952380953,True
2024-2025,diag4/gaussian,-9,6,1.9150588806544713,26.452380952380953,True
2024-2025,diag4/gaussian,-8,6,1.7362442005563101,25.452380952380953,True
2024-2025,diag4/gaussian,-7,6,1.764734653433036,24.452380952380953,True
2024-2025,diag4/gaussian,-6,6,1.8184966413496455,23.452380952380953,True
2024-2025,diag4/gaussian,-5,6,1.9238815317491822,22.452380952380953,True
2024-2025,diag4/gaussian,-4,6,1.8553674772901267,21.452380952380953,True
2024-2025,diag4/gaussian,-3,6,1.8579926646782579,20.452380952380953,True
2024-2025,diag4/gaussian,-2,6,1.9130868573805446,19.452380952380953,True
2024-2025,diag4/gaussian,-1,6,1.6928384372824246,18.452380952380953,True
2024-2025,diag4/gaussian,0,6,1.689573618304995,17.452380952380953,True
2024-2025,diag4/gaussian,1,6,1.6925327643417705,16.452380952380953,True
2024-2025,diag4/gaussian,2,6,1.7874898871339855,15.452380952380953,True
2024-2025,diag4/gaussian,3,6,2.2423644564941845,14.452380952380953,True
2024-2025,diag4/gaussian,4,6,2.606989112889162,13.452380952380953,True
2024-2025,diag4/gaussian,5,6,2.7766452493723297,12.452380952380953,True
2024-2025,diag4/gaussian,6,6,2.2217369487267593,11.452380952380953,True
2024-2025,diag4/gaussian,7,6,2.0691906135467915,10.452380952380953,True
2024-2025,diag4/gaussian,8,6,2.2140061776637463,9.452380952380953,True
2024-2025,diag4/gaussian,9,6,2.1920915287863787,8.452380952380953,True
2024-2025,diag4/gaussian,10,6,2.097780704404248,7.452380952380952,True
2024-2025,diag4/gaussian,11,6,2.084465707789317,6.452380952380952,True
2024-2025,diag4/gaussian,12,6,2.4432819052913635,5.452380952380952,True
2024-2025,diag4/gaussian,13,6,2.4409900371226754,4.4523809523809526,True
2024-2025,diag4/gaussian,14,6,2.391246077880063,3.4523809523809526,True
2024-2025,diag4/gaussian,15,6,2.3557590725355255,2.4523809523809526,True
2024-2025,diag4/gaussian,16,6,2.3640419750944157,1.4523809523809523,True
2024-2025,diag4/gaussian,17,6,2.363242051970265,0.4523809523809524,True
2024-2025,diag4/gaussian_ar1,-12,6,1.8544369551768154,29.452380952380953,True
2024-2025,diag4/gaussian_ar1,-11,6,1.8488555344866209,28.452380952380953,True
2024-2025,diag4/gaussian_ar1,-10,6,1.9139154859306837,27.452380952380953,True
2024-2025,diag4/gaussian_ar1,-9,6,1.955979887739054,26.452380952380953,True
2024-2025,diag4/gaussian_ar1,-8,6,1.8016316594447306,25.452380952380953,True
2024-2025,diag4/gaussian_ar1,-7,6,1.8155610213812714,24.452380952380953,True
2024-2025,diag4/gaussian_ar1,-6,6,1.7609710234365796,23.452380952380953,True
2024-2025,diag4/gaussian_ar1,-5,6,1.8607014304328044,22.452380952380953,True
2024-2025,diag4/gaussian_ar1,-4,6,1.879986486689554,21.452380952380953,True
2024-2025,diag4/gaussian_ar1,-3,6,1.915167965640071,20.452380952380953,True
2024-2025,diag4/gaussian_ar1,-2,6,1.9855239828757643,19.452380952380953,True
2024-2025,diag4/gaussian_ar1,-1,6,1.7125649587527296,18.452380952380953,True
2024-2025,diag4/gaussian_ar1,0,6,1.7117220917660394,17.452380952380953,True
2024-2025,diag4/gaussian_ar1,1,6,1.7937387532348812,16.452380952380953,True
2024-2025,diag4/gaussian_ar1,2,6,1.863186537407103,15.452380952380953,True
2024-2025,diag4/gaussian_ar1,3,6,2.1459353939793764,14.452380952380953,True
2024-2025,diag4/gaussian_ar1,4,6,2.7198108193513852,13.452380952380953,True
2024-2025,diag4/gaussian_ar1,5,6,2.933824850744143,12.452380952380953,True
2024-2025,diag4/gaussian_ar1,6,6,2.363349864017683,11.452380952380953,True
2024-2025,diag4/gaussian_ar1,7,6,2.25206010231832,10.452380952380953,True
2024-2025,diag4/gaussian_ar1,8,6,2.169495489527761,9.452380952380953,True
2024-2025,diag4/gaussian_ar1,9,6,2.1562993578216143,8.452380952380953,True
2024-2025,diag4/gaussian_ar1,10,6,2.107865788838929,7.452380952380952,True
2024-2025,diag4/gaussian_ar1,11,6,2.0933437774280033,6.452380952380952,True
2024-2025,diag4/gaussian_ar1,12,6,2.4508317389752823,5.452380952380952,True
2024-2025,diag4/gaussian_ar1,13,6,2.4482684293480466,4.4523809523809526,True
2024-2025,diag4/gaussian_ar1,14,6,2.4243744514691925,3.4523809523809526,True
2024-2025,diag4/gaussian_ar1,15,6,2.3988907231926753,2.4523809523809526,True
2024-2025,diag4/gaussian_ar1,16,6,2.392657548857955,1.4523809523809523,True
2024-2025,diag4/gaussian_ar1,17,6,2.392015560728977,0.4523809523809524,True
2024-2025,diag4/student_t,-12,6,1.7452055656192333,29.452380952380953,True
2024-2025,diag4/student_t,-11,6,1.748285528367305,28.452380952380953,True
2024-2025,diag4/student_t,-10,6,1.7600889880824164,27.452380952380953,True
2024-2025,diag4/student_t,-9,6,1.7950587218412029,26.452380952380953,True
2024-2025,diag4/student_t,-8,6,1.7004452084970567,25.452380952380953,True
2024-2025,diag4/student_t,-7,6,1.6965253258587458,24.452380952380953,True
2024-2025,diag4/student_t,-6,6,1.7199032773910137,23.452380952380953,True
2024-2025,diag4/student_t,-5,6,1.7544433730199722,22.452380952380953,True
2024-2025,diag4/student_t,-4,6,1.7606339052150846,21.452380952380953,True
2024-2025,diag4/student_t,-3,6,1.8488105338797927,20.452380952380953,True
2024-2025,diag4/student_t,-2,6,1.8512582402048243,19.452380952380953,True
2024-2025,diag4/student_t,-1,6,1.68118172703851,18.452380952380953,True
2024-2025,diag4/student_t,0,6,1.679171338019039,17.452380952380953,True
2024-2025,diag4/student_t,1,6,1.6855577857879387,16.452380952380953,True
2024-2025,diag4/student_t,2,6,1.7615424127840935,15.452380952380953,True
2024-2025,diag4/student_t,3,6,1.90629413651919,14.452380952380953,True
2024-2025,diag4/student_t,4,6,1.949348305172418,13.452380952380953,True
2024-2025,diag4/student_t,5,6,2.026738292436766,12.452380952380953,True
2024-2025,diag4/student_t,6,6,1.9127000856431675,11.452380952380953,True
2024-2025,diag4/student_t,7,6,1.8701408960238566,10.452380952380953,True
2024-2025,diag4/student_t,8,6,1.9352601734968171,9.452380952380953,True
2024-2025,diag4/student_t,9,6,1.9274897920293141,8.452380952380953,True
2024-2025,diag4/student_t,10,6,1.9573207153053738,7.452380952380952,True
2024-2025,diag4/student_t,11,6,1.9495139243050605,6.452380952380952,True
2024-2025,diag4/student_t,12,6,2.143436000797894,5.452380952380952,True
2024-2025,diag4/student_t,13,6,2.142934625864568,4.4523809523809526,True
2024-2025,diag4/student_t,14,6,2.122391380436287,3.4523809523809526,True
2024-2025,diag4/student_t,15,6,2.115580977177048,2.4523809523809526,True
2024-2025,diag4/student_t,16,6,2.111301294562277,1.4523809523809523,True
2024-2025,diag4/student_t,17,6,2.1110264741851483,0.4523809523809524,True
2024-2025,diag4/student_t_ar1,-12,6,1.9165718338204745,29.452380952380953,True
2024-2025,diag4/student_t_ar1,-11,6,1.9020903427743914,28.452380952380953,True
2024-2025,diag4/student_t_ar1,-10,6,1.9029611149463475,27.452380952380953,True
2024-2025,diag4/student_t_ar1,-9,6,1.9865065777417432,26.452380952380953,True
2024-2025,diag4/student_t_ar1,-8,6,1.944761882729767,25.452380952380953,True
2024-2025,diag4/student_t_ar1,-7,6,1.8989162586279618,24.452380952380953,True
2024-2025,diag4/student_t_ar1,-6,6,1.8553628612914075,23.452380952380953,True
2024-2025,diag4/student_t_ar1,-5,6,1.8610193690957428,22.452380952380953,True
2024-2025,diag4/student_t_ar1,-4,6,1.914159942512377,21.452380952380953,True
2024-2025,diag4/student_t_ar1,-3,6,2.038635407816008,20.452380952380953,True
2024-2025,diag4/student_t_ar1,-2,6,2.041753606514932,19.452380952380953,True
2024-2025,diag4/student_t_ar1,-1,6,1.7586175984930852,18.452380952380953,True
2024-2025,diag4/student_t_ar1,0,6,1.7588272480949214,17.452380952380953,True
2024-2025,diag4/student_t_ar1,1,6,1.8219257692046986,16.452380952380953,True
2024-2025,diag4/student_t_ar1,2,6,1.9416568160232235,15.452380952380953,True
2024-2025,diag4/student_t_ar1,3,6,2.0732713745750795,14.452380952380953,True
2024-2025,diag4/student_t_ar1,4,6,2.0896023420716694,13.452380952380953,True
2024-2025,diag4/student_t_ar1,5,6,2.219356320564806,12.452380952380953,True
2024-2025,diag4/student_t_ar1,6,6,2.1191917404080076,11.452380952380953,True
2024-2025,diag4/student_t_ar1,7,6,1.9925136280988172,10.452380952380953,True
2024-2025,diag4/student_t_ar1,8,6,2.1375041888970183,9.452380952380953,True
2024-2025,diag4/student_t_ar1,9,6,2.1314882315516925,8.452380952380953,True
2024-2025,diag4/student_t_ar1,10,6,2.1670864084493,7.452380952380952,True
2024-2025,diag4/student_t_ar1,11,6,2.1497834947123593,6.452380952380952,True
2024-2025,diag4/student_t_ar1,12,6,2.4949042759742355,5.452380952380952,True
2024-2025,diag4/student_t_ar1,13,6,2.491972805218577,4.4523809523809526,True
2024-2025,diag4/student_t_ar1,14,6,2.4714450565848294,3.4523809523809526,True
2024-2025,diag4/student_t_ar1,15,6,2.460325283802871,2.4523809523809526,True
2024-2025,diag4/student_t_ar1,16,6,2.4759642632668606,1.4523809523809523,True
2024-2025,diag4/student_t_ar1,17,6,2.4751639299623123,0.4523809523809524,True
2024-2025,diag4/student_t_ar1_shared,-12,6,1.7916817559002813,29.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,-11,6,1.7904301134998004,28.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,-10,6,1.787553184232849,27.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,-9,6,1.8309748135791144,26.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,-8,6,1.8598950504719682,25.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,-7,6,1.8440812177389303,24.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,-6,6,1.81479249818694,23.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,-5,6,1.836242841128917,22.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,-4,6,1.8653296406632998,21.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,-3,6,1.9740582073978157,20.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,-2,6,1.9883329140416108,19.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,-1,6,1.8004786630524734,18.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,0,6,1.7985551933362824,17.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,1,6,1.8345818143012116,16.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,2,6,1.9455220653655758,15.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,3,6,2.0393663264782247,14.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,4,6,2.0949292552966696,13.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,5,6,2.1627081993409,12.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,6,6,2.04134660486916,11.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,7,6,2.0217716519712963,10.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,8,6,2.032104504626987,9.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,9,6,2.026427119214245,8.452380952380953,True
2024-2025,diag4/student_t_ar1_shared,10,6,2.0591404921737175,7.452380952380952,True
2024-2025,diag4/student_t_ar1_shared,11,6,2.0496766442572,6.452380952380952,True
2024-2025,diag4/student_t_ar1_shared,12,6,2.3052990371188473,5.452380952380952,True
2024-2025,diag4/student_t_ar1_shared,13,6,2.299739416989757,4.4523809523809526,True
2024-2025,diag4/student_t_ar1_shared,14,6,2.2925787943207334,3.4523809523809526,True
2024-2025,diag4/student_t_ar1_shared,15,6,2.2847574184685504,2.4523809523809526,True
2024-2025,diag4/student_t_ar1_shared,16,6,2.298859701724574,1.4523809523809523,True
2024-2025,diag4/student_t_ar1_shared,17,6,2.298285472211596,0.4523809523809524,True
2024-2025,mean,-12,6,1.6954008474417777,29.452380952380953,True
2024-2025,mean,-11,6,1.6954008474417777,28.452380952380953,True
2024-2025,mean,-10,6,1.6954008474417777,27.452380952380953,True
2024-2025,mean,-9,6,1.6954008474417777,26.452380952380953,True
2024-2025,mean,-8,6,1.7017560138425991,25.452380952380953,True
2024-2025,mean,-7,6,1.7017560138425991,24.452380952380953,True
2024-2025,mean,-6,6,1.7017560138425991,23.452380952380953,True
2024-2025,mean,-5,6,1.7017560138425991,22.452380952380953,True
2024-2025,mean,-4,6,1.7017560138425991,21.452380952380953,True
2024-2025,mean,-3,6,1.7017560138425991,20.452380952380953,True
2024-2025,mean,-2,6,1.7017560138425991,19.452380952380953,True
2024-2025,mean,-1,6,1.7017560138425991,18.452380952380953,True
2024-2025,mean,0,6,1.7017560138425991,17.452380952380953,True
2024-2025,mean,1,6,1.7017560138425991,16.452380952380953,True
2024-2025,mean,2,6,1.7017560138425991,15.452380952380953,True
2024-2025,mean,3,6,1.7017560138425991,14.452380952380953,True
2024-2025,mean,4,6,1.7017560138425991,13.452380952380953,True
2024-2025,mean,5,6,1.7023300454824393,12.452380952380953,True
2024-2025,mean,6,6,1.7023300454824393,11.452380952380953,True
2024-2025,mean,7,6,1.7023300454824393,10.452380952380953,True
2024-2025,mean,8,6,1.7023300454824393,9.452380952380953,True
2024-2025,mean,9,6,1.7023300454824393,8.452380952380953,True
2024-2025,mean,10,6,1.7023300454824393,7.452380952380952,True
2024-2025,mean,11,6,1.7023300454824393,6.452380952380952,True
2024-2025,mean,12,6,1.7023300454824393,5.452380952380952,True
2024-2025,mean,13,6,1.7023300454824393,4.4523809523809526,True
2024-2025,mean,14,6,1.7023300454824393,3.4523809523809526,True
2024-2025,mean,15,6,1.7023300454824393,2.4523809523809526,True
2024-2025,mean,16,6,1.7023300454824393,1.4523809523809523,True
2024-2025,mean,17,6,1.7023300454824393,0.4523809523809524,True
2024-2025,nyfed,-4,5,1.2224519990716605,21.457142857142856,False
2024-2025,nyfed,-3,6,1.7127705647863238,20.452380952380953,True
2024-2025,nyfed,-2,6,1.7000957571188164,19.452380952380953,True
2024-2025,nyfed,-1,6,1.761059029710631,18.452380952380953,True
2024-2025,nyfed,0,6,1.78064627306307,17.452380952380953,True
2024-2025,nyfed,1,6,1.8322390698345736,16.452380952380953,True
2024-2025,nyfed,2,6,1.9535919867372296,15.452380952380953,True
2024-2025,nyfed,3,6,1.8424108758758948,14.452380952380953,True
2024-2025,nyfed,4,6,1.8302668475748987,13.452380952380953,True
2024-2025,nyfed,5,6,1.9758761152461515,12.452380952380953,True
2024-2025,nyfed,6,6,2.0351544757201268,11.452380952380953,True
2024-2025,nyfed,7,6,2.090663085668017,10.452380952380953,True
2024-2025,nyfed,8,6,2.0355942560791176,9.452380952380953,True
2024-2025,nyfed,9,6,1.9824474403843477,8.452380952380953,True
2024-2025,nyfed,10,6,1.9090449418358262,7.452380952380952,True
2024-2025,nyfed,11,6,1.9194565436638165,6.452380952380952,True
2024-2025,nyfed,12,6,1.9684756770264933,5.452380952380952,True
2024-2025,nyfed,13,6,1.9597872707025945,4.4523809523809526,True
2024-2025,nyfed,14,6,1.9665167802598593,3.4523809523809526,True
2024-2025,nyfed,15,6,1.9726085317117998,2.4523809523809526,True
2024-2025,nyfed,16,6,1.9233110541775642,1.4523809523809523,True
2024-2025,nyfed,17,6,1.9442727336278778,0.4523809523809524,True
