as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2019-02-01,2019Q1,5,lbvar,-,-1.295660686917547,2.520756202743435,200,True
2019-02-01,2019Q2,-8,lbvar,-,-1.8246993260911977,3.3826649590035895,200,True
2019-02-08,2019Q1,6,lbvar,-,-1.459988174122563,2.520756202743435,200,False
2019-02-08,2019Q2,-7,lbvar,-,-1.9110552241910512,3.3826649590035895,200,False
2019-02-15,2019Q1,7,lbvar,-,-1.4483799653634168,2.520756202743435,200,False
2019-02-15,2019Q2,-6,lbvar,-,-1.863318414886013,3.3826649590035895,200,False
2019-02-22,2019Q1,8,lbvar,-,-1.3910518024641436,2.520756202743435,200,False
2019-02-22,2019Q2,-5,lbvar,-,-2.066206825630767,3.3826649590035895,200,False
2019-03-01,2019Q1,9,lbvar,-,-1.4662493952609412,2.520756202743435,200,False
2019-03-01,2019Q2,-4,lbvar,-,-1.8110987988253722,3.3826649590035895,200,False
2019-03-08,2019Q1,10,lbvar,-,-1.244153664873753,2.520756202743435,200,False
2019-03-08,2019Q2,-3,lbvar,-,-2.120339685772237,3.3826649590035895,200,False
2019-03-15,2019Q1,11,lbvar,-,-1.198479216488252,2.520756202743435,200,False
2019-03-15,2019Q2,-2,lbvar,-,-2.3122936137591967,3.3826649590035895,200,False
2019-03-22,2019Q1,12,lbvar,-,-1.218499469567818,2.520756202743435,200,False
2019-03-22,2019Q2,-1,lbvar,-,-2.3554380509662463,3.3826649590035895,200,False
2019-03-29,2019Q1,13,lbvar,-,-1.3817793381685655,2.520756202743435,200,False
2019-03-29,2019Q2,0,lbvar,-,-1.9387890193392536,3.3826649590035895,200,False
2019-04-05,2019Q1,14,lbvar,-,-1.2906699941245081,2.520756202743435,200,False
2019-04-05,2019Q2,1,lbvar,-,-1.741762793860702,3.3826649590035895,200,False
2019-04-05,2019Q3,-12,lbvar,-,-2.161883184432403,4.762784209178728,200,False
2019-04-12,2019Q1,15,lbvar,-,-1.3872323536769524,2.520756202743435,200,False
2019-04-12,2019Q2,2,lbvar,-,-1.6040364544036214,3.3826649590035895,200,False
2019-04-12,2019Q3,-11,lbvar,-,-2.3924710742533852,4.762784209178728,200,False
2019-04-19,2019Q1,16,lbvar,-,-1.3515804841134846,2.520756202743435,200,False
2019-04-19,2019Q2,3,lbvar,-,-1.6915886894989507,3.3826649590035895,200,False
2019-04-19,2019Q3,-10,lbvar,-,-2.2763671484590637,4.762784209178728,200,False
2019-04-26,2019Q1,17,lbvar,-,-1.207837401251222,2.520756202743435,200,False
2019-04-26,2019Q2,4,lbvar,-,-1.8354355126440036,3.3826649590035895,200,False
2019-04-26,2019Q3,-9,lbvar,-,-1.9483334262757226,4.762784209178728,200,False
