as_of,target_quarter,horizon_week,spec,variant,nowcast_bea,nowcast_livello,nowcast_z,sd_z,realizzato_bea,realizzato_livello,errore_bea,gdp_release_date,n_releases,n_iter,converged,reestimated
2007-01-05,2006Q4,14,fed_overlap,student_t_ar1,1.7684384245155282,1.7529834934869113,-0.6813281308387147,0.7857870522952963,3.4823729200428755,3.423110226166918,-1.7139344955273472,2007-01-28,,29,True,True
2007-01-05,2007Q1,1,fed_overlap,student_t_ar1,2.798513960573379,2.7600711292043956,-0.1815066582543437,0.8947129357125997,1.2087836914185912,1.2015362468522506,1.5897302691547877,2007-04-28,,0,True,False
2007-01-05,2007Q2,-12,fed_overlap,student_t_ar1,2.793815766038543,2.755500730550017,-0.18377496471021784,0.9454595991013501,2.4695947150627617,2.439593165871891,0.32422105097578147,2007-07-28,,0,True,False
2007-01-12,2006Q4,15,fed_overlap,student_t_ar1,1.7619300914610392,1.746588051760793,-0.6845022132005725,0.7857216332274141,3.4823729200428755,3.423110226166918,-1.7204428285818363,2007-01-28,4.0,0,True,False
2007-01-12,2007Q1,2,fed_overlap,student_t_ar1,2.765721855003611,2.72816664375942,-0.19734097726650526,0.8942271755229428,1.2087836914185912,1.2015362468522506,1.55693816358502,2007-04-28,4.0,0,True,False
2007-01-12,2007Q2,-11,fed_overlap,student_t_ar1,2.7602200952934863,2.722812808949822,-0.1999981061037591,0.9452671552647053,2.4695947150627617,2.439593165871891,0.2906253802307246,2007-07-28,4.0,0,True,False
2007-01-19,2006Q4,16,fed_overlap,student_t_ar1,2.1167721244580218,2.0946797233630345,-0.511742975847176,0.7810139069137082,3.4823729200428755,3.423110226166918,-1.3656007955848537,2007-01-28,10.0,0,True,False
2007-01-19,2007Q1,3,fed_overlap,student_t_ar1,3.2299865064222333,3.17891917756744,0.026369241416253603,0.8799400186415134,1.2087836914185912,1.2015362468522506,2.021202815003642,2007-04-28,10.0,0,True,False
2007-01-19,2007Q2,-10,fed_overlap,student_t_ar1,2.6265260544111158,2.5926251875266955,-0.26461072405691805,0.9431883767458218,2.4695947150627617,2.439593165871891,0.15693133934835402,2007-07-28,10.0,0,True,False
2007-01-26,2006Q4,17,fed_overlap,student_t_ar1,2.1308176547172764,2.1084331588836873,-0.5049170928244644,0.7810084817215062,3.4823729200428755,3.423110226166918,-1.351555265325599,2007-01-28,4.0,0,True,False
2007-01-26,2007Q1,4,fed_overlap,student_t_ar1,3.320152396452869,3.266225723316515,0.06969981634826386,0.8775672406094195,1.2087836914185912,1.2015362468522506,2.1113687050342778,2007-04-28,4.0,0,True,False
2007-01-26,2007Q2,-9,fed_overlap,student_t_ar1,2.7265664401129985,2.690057753455697,-0.21625456630743614,0.9402524099888346,2.4695947150627617,2.439593165871891,0.2569717250502368,2007-07-28,4.0,0,True,False
2007-02-02,2007Q1,5,fed_overlap,student_t_ar1,3.3953157103901788,3.3389472452598277,0.10470541067399121,0.8613020341600939,1.2087836914185912,1.2015362468522506,2.1865320189715876,2007-04-28,10.0,11,True,True
2007-02-02,2007Q2,-8,fed_overlap,student_t_ar1,2.4246237333557685,2.3956963856018807,-0.36608857637111925,0.9349174368355988,2.4695947150627617,2.439593165871891,-0.04497098170699321,2007-07-28,10.0,0,True,False
2007-02-09,2007Q1,6,fed_overlap,student_t_ar1,3.698192452269078,3.6314498548408847,0.2506988846006437,0.8534525984254266,1.2087836914185912,1.2015362468522506,2.4894087608504867,2007-04-28,8.0,0,True,False
2007-02-09,2007Q2,-7,fed_overlap,student_t_ar1,2.5565547700272306,2.524421428410535,-0.30183952160914923,0.9342613200633897,2.4695947150627617,2.439593165871891,0.0869600549644689,2007-07-28,8.0,0,True,False
2007-02-16,2007Q1,7,fed_overlap,student_t_ar1,3.824120365276462,3.7528131210403473,0.3112735402077235,0.8503225721375676,1.2087836914185912,1.2015362468522506,2.615336673857871,2007-04-28,7.0,0,True,False
2007-02-16,2007Q2,-6,fed_overlap,student_t_ar1,2.857539557408084,2.8174733767392985,-0.1555718625316186,0.9318502739592109,2.4695947150627617,2.439593165871891,0.38794484234532245,2007-07-28,7.0,0,True,False
2007-02-23,2007Q1,8,fed_overlap,student_t_ar1,3.1725287642471844,3.123243747852935,-0.002956202908414331,0.8121623873220499,1.2087836914185912,1.2015362468522506,1.9637450728285932,2007-04-28,4.0,0,True,False
2007-02-23,2007Q2,-5,fed_overlap,student_t_ar1,2.8096639956614267,2.770917035441974,-0.17880899538676231,0.9284763711519786,2.4695947150627617,2.439593165871891,0.3400692805986649,2007-07-28,4.0,0,True,False
2007-03-02,2007Q1,9,fed_overlap,student_t_ar1,3.239179342556553,3.187823980473581,0.029276988175874735,0.8080207008355471,1.2087836914185912,1.2015362468522506,2.0303956511379617,2007-04-28,11.0,11,False,True
2007-03-02,2007Q2,-4,fed_overlap,student_t_ar1,2.910236470997707,2.8686931700021905,-0.13000711436419288,0.9173557427933976,2.4695947150627617,2.439593165871891,0.44064175593494515,2007-07-28,11.0,0,True,False
2007-03-09,2007Q1,10,fed_overlap,student_t_ar1,3.117831879816624,3.070214720668568,-0.029423973259882812,0.8046650758552217,1.2087836914185912,1.2015362468522506,1.9090481883980326,2007-04-28,8.0,0,True,False
2007-03-09,2007Q2,-3,fed_overlap,student_t_ar1,2.8146028102298493,2.775720762790011,-0.17641136603111032,0.9147968046702256,2.4695947150627617,2.439593165871891,0.3450080951670875,2007-07-28,8.0,0,True,False
2007-03-16,2007Q1,11,fed_overlap,student_t_ar1,3.0869933519728665,3.040304142156147,-0.04435289738277708,0.8036212472675223,1.2087836914185912,1.2015362468522506,1.8782096605542753,2007-04-28,7.0,0,True,False
2007-03-16,2007Q2,-2,fed_overlap,student_t_ar1,2.8107645672606374,2.771987524018343,-0.17827469469697788,0.9143400380289668,2.4695947150627617,2.439593165871891,0.34116985219787566,2007-07-28,7.0,0,True,False
