as_of,target_quarter,horizon_week,spec,variant,nowcast_bea,nowcast_livello,nowcast_z,sd_z,realizzato_bea,realizzato_livello,errore_bea,gdp_release_date,n_releases,n_iter,converged,reestimated
2007-01-05,2006Q4,14,diag4,student_t_ar1_shared,1.8631594948717023,1.8460153000981465,-0.6351560868889503,0.8515870109938886,3.4823729200428755,3.423110226166918,-1.6192134251711732,2007-01-28,,42,True,True
2007-01-05,2007Q1,1,diag4,student_t_ar1_shared,3.007202037094703,2.962872248730692,-0.08085568150873303,0.848105434754923,1.2087836914185912,1.2015362468522506,1.7984183456761116,2007-04-28,,0,True,False
2007-01-05,2007Q2,-12,diag4,student_t_ar1_shared,3.0899720381402096,3.0431935882801833,-0.04099189131834467,0.8832685088668929,2.4695947150627617,2.439593165871891,0.6203773230774479,2007-07-28,,0,True,False
2007-01-12,2006Q4,15,diag4,student_t_ar1_shared,1.8632962565421796,1.8461495601970401,-0.6350894530847426,0.8478441784065942,3.4823729200428755,3.423110226166918,-1.619076663500696,2007-01-28,4.0,0,True,False
2007-01-12,2007Q1,2,diag4,student_t_ar1_shared,3.0016377428713215,2.9574702531360564,-0.08353671272910079,0.8433673202175472,1.2087836914185912,1.2015362468522506,1.7928540514527302,2007-04-28,4.0,0,True,False
2007-01-12,2007Q2,-11,diag4,student_t_ar1_shared,3.0885310807744037,3.0417958117476767,-0.041685613195213383,0.8831816789138375,2.4695947150627617,2.439593165871891,0.618936365711642,2007-07-28,4.0,0,True,False
2007-01-19,2006Q4,16,diag4,student_t_ar1_shared,2.1941159819480527,2.170391656193951,-0.47416685196516906,0.844436872178275,3.4823729200428755,3.423110226166918,-1.2882569380948228,2007-01-28,10.0,0,True,False
2007-01-19,2007Q1,3,diag4,student_t_ar1_shared,3.5207803683876993,3.4602183070588555,0.16597908285664922,0.8362371329426382,1.2087836914185912,1.2015362468522506,2.311996676969108,2007-04-28,10.0,0,True,False
2007-01-19,2007Q2,-10,diag4,student_t_ar1_shared,3.025768121065764,2.9808946885441405,-0.07191107521267467,0.8817844241377535,2.4695947150627617,2.439593165871891,0.5561734060030021,2007-07-28,10.0,0,True,False
2007-01-26,2006Q4,17,diag4,student_t_ar1_shared,2.212277615627012,2.1881617791407955,-0.4653474715018499,0.843426658568466,3.4823729200428755,3.423110226166918,-1.2700953044158636,2007-01-28,4.0,0,True,False
