as_of,target_quarter,horizon_week,spec,variant,nowcast_bea,nowcast_livello,nowcast_z,sd_z,realizzato_bea,realizzato_livello,errore_bea,gdp_release_date,n_releases,n_iter,converged,reestimated
2007-01-05,2006Q4,14,fed_overlap,gaussian,2.1998979151093945,2.176049290732891,-0.4713589461521041,0.7805519196624937,3.4823729200428755,3.423110226166918,-1.282475004933481,2007-01-28,,137,True,True
2007-01-05,2007Q1,1,fed_overlap,gaussian,3.514484333394252,3.4541362176095496,0.16296051843670564,0.8978490176009019,1.2087836914185912,1.2015362468522506,2.305700641975661,2007-04-28,,0,True,False
2007-01-05,2007Q2,-12,fed_overlap,gaussian,3.6280084034651106,3.563745868373942,0.2173602102922077,0.9507579697138148,2.4695947150627617,2.439593165871891,1.1584136884023488,2007-07-28,,0,True,False
2007-01-12,2006Q4,15,fed_overlap,gaussian,2.1980514822088404,2.1742425867947577,-0.4722556202754422,0.7805469815921444,3.4823729200428755,3.423110226166918,-1.284321437834035,2007-01-28,4.0,0,True,False
2007-01-12,2007Q1,2,fed_overlap,gaussian,3.5089170713378026,3.4487578284805678,0.16029120319616638,0.8978226492534226,1.2087836914185912,1.2015362468522506,2.3001333799192114,2007-04-28,4.0,0,True,False
2007-01-12,2007Q2,-11,fed_overlap,gaussian,3.624763586398272,3.5606146030731614,0.21580615126280317,0.9507497738662847,2.4695947150627617,2.439593165871891,1.1551688713355102,2007-07-28,4.0,0,True,False
2007-01-19,2006Q4,16,fed_overlap,gaussian,2.5334941924242793,2.501933182084803,-0.3096215156741757,0.7734694090388695,3.4823729200428755,3.423110226166918,-0.9488787276185962,2007-01-28,10.0,0,True,False
2007-01-19,2007Q1,3,fed_overlap,gaussian,3.85028164639285,3.7780076380355645,0.3236991518427204,0.8761072247027406,1.2087836914185912,1.2015362468522506,2.641497954974259,2007-04-28,10.0,0,True,False
2007-01-19,2007Q2,-10,fed_overlap,gaussian,3.4652979082512303,3.406608458582818,0.1393723085700917,0.9474625416897297,2.4695947150627617,2.439593165871891,0.9957031931884686,2007-07-28,10.0,0,True,False
2007-01-26,2006Q4,17,fed_overlap,gaussian,2.5347578434665063,2.5031656020519986,-0.30900986089757115,0.7734691043037321,3.4823729200428755,3.423110226166918,-0.9476150765763691,2007-01-28,4.0,0,True,False
2007-01-26,2007Q1,4,fed_overlap,gaussian,3.837249247642016,3.76545763206089,0.31747053553890137,0.8743240953380934,1.2087836914185912,1.2015362468522506,2.628465556223425,2007-04-28,4.0,0,True,False
2007-01-26,2007Q2,-9,fed_overlap,gaussian,3.4519575485992604,3.3937140678844706,0.13297277280145456,0.9462791396990544,2.4695947150627617,2.439593165871891,0.9823628335364987,2007-07-28,4.0,0,True,False
2007-02-02,2007Q1,5,fed_overlap,gaussian,3.6381863256925495,3.573566980059731,0.22180846894840245,0.869826725596531,1.2087836914185912,1.2015362468522506,2.4294026342739583,2007-04-28,10.0,3,True,True
2007-02-02,2007Q2,-8,fed_overlap,gaussian,3.231035020980433,3.179934879757088,0.025339391785170157,0.9415249918118419,2.4695947150627617,2.439593165871891,0.7614403059176711,2007-07-28,10.0,0,True,False
2007-02-09,2007Q1,6,fed_overlap,gaussian,3.8140103661763014,3.7430750261417596,0.30641307654995154,0.8636080279675507,1.2087836914185912,1.2015362468522506,2.60522667475771,2007-04-28,8.0,0,True,False
2007-02-09,2007Q2,-7,fed_overlap,gaussian,3.3025853374596847,3.249221729246764,0.05992174258511329,0.9405661255482161,2.4695947150627617,2.439593165871891,0.832990622396923,2007-07-28,8.0,0,True,False
2007-02-16,2007Q1,7,fed_overlap,gaussian,3.955031703070011,3.8788232176383364,0.37416751499489737,0.8590184162032952,1.2087836914185912,1.2015362468522506,2.74624801165142,2007-04-28,7.0,0,True,False
2007-02-16,2007Q2,-6,fed_overlap,gaussian,3.5818935292257548,3.5192355678809766,0.19469065410675696,0.9356432693405552,2.4695947150627617,2.439593165871891,1.112298814162993,2007-07-28,7.0,0,True,False
2007-02-23,2007Q1,8,fed_overlap,gaussian,3.287654523892747,3.234767209417598,0.052707223826377894,0.8117731267119118,1.2087836914185912,1.2015362468522506,2.0788708324741556,2007-04-28,4.0,0,True,False
2007-02-23,2007Q2,-5,fed_overlap,gaussian,3.516267282280938,3.455858617661518,0.16305804357152942,0.9337371766108477,2.4695947150627617,2.439593165871891,1.0466725672181765,2007-07-28,4.0,0,True,False
2007-03-02,2007Q1,9,fed_overlap,gaussian,3.191363104766931,3.141497271181513,0.006154468910743585,0.8096014503515352,1.2087836914185912,1.2015362468522506,1.9825794133483399,2007-04-28,11.0,3,True,True
2007-03-02,2007Q2,-4,fed_overlap,gaussian,3.219029529110795,3.168304472269113,0.0195344398403519,0.9248128801443407,2.4695947150627617,2.439593165871891,0.7494348140480334,2007-07-28,11.0,0,True,False
2007-03-09,2007Q1,10,fed_overlap,gaussian,3.0518926959947734,3.00624879530699,-0.06135055220509338,0.8070680006636984,1.2087836914185912,1.2015362468522506,1.8431090045761822,2007-04-28,8.0,0,True,False
2007-03-09,2007Q2,-3,fed_overlap,gaussian,3.073774825178588,3.0274806288085125,-0.050753350576160296,0.9224937089324103,2.4695947150627617,2.439593165871891,0.6041801101158262,2007-07-28,8.0,0,True,False
2007-03-16,2007Q1,11,fed_overlap,gaussian,3.0372799741684275,2.992067825330233,-0.06842853716229276,0.8065125772609734,1.2087836914185912,1.2015362468522506,1.8284962827498363,2007-04-28,7.0,0,True,False
2007-03-16,2007Q2,-2,fed_overlap,gaussian,3.0654687626246346,3.019421937591948,-0.0547755927287808,0.922390246475532,2.4695947150627617,2.439593165871891,0.5958740475618729,2007-07-28,7.0,0,True,False
2007-03-23,2007Q1,12,fed_overlap,gaussian,3.6756373153197908,3.6096967367511996,0.23984150017184006,0.7831081266883881,1.2087836914185912,1.2015362468522506,2.4668536239011996,2007-04-28,4.0,0,True,False
2007-03-23,2007Q2,-1,fed_overlap,gaussian,3.236781898044505,3.185501729982292,0.028117909913165536,0.910595015663122,2.4695947150627617,2.439593165871891,0.7671871829817434,2007-07-28,4.0,0,True,False
2007-03-30,2007Q1,13,fed_overlap,gaussian,3.6751029879084296,3.609181351649996,0.23958426191525672,0.7831071125759419,1.2087836914185912,1.2015362468522506,2.4663192964898384,2007-04-28,8.0,0,True,False
2007-03-30,2007Q2,0,fed_overlap,gaussian,3.235430786654514,3.184192971411395,0.027464684252819303,0.9105946889990569,2.4695947150627617,2.439593165871891,0.7658360715917523,2007-07-28,8.0,0,True,False
2007-04-06,2007Q1,14,fed_overlap,gaussian,3.682626596272298,3.6164379978162677,0.24320618851751113,0.7822549960098582,1.2087836914185912,1.2015362468522506,2.473842904853707,2007-04-28,10.0,3,True,True
2007-04-06,2007Q2,1,fed_overlap,gaussian,3.0038062060190107,2.959575501527742,-0.08464605821165888,0.8980074305980807,2.4695947150627617,2.439593165871891,0.534211490956249,2007-07-28,10.0,0,True,False
2007-04-06,2007Q3,-12,fed_overlap,gaussian,2.729442880495725,2.6928578082143226,-0.21776980251021713,0.9505797518899146,2.3240880884577653,2.297492443722903,0.40535479203795965,2007-10-28,10.0,0,True,False
