as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2009-01-30,2009Q1,5,bbvar,-,-3.8107183562706877,-4.462803810727223,1000,True
2009-01-30,2009Q2,-8,bbvar,-,-2.2203776747527675,-0.7126911125331037,1000,True
2009-02-06,2009Q1,6,bbvar,-,-3.4499237198151023,-4.462803810727223,1000,False
2009-02-06,2009Q2,-7,bbvar,-,-2.2265844508415538,-0.7126911125331037,1000,False
2009-02-13,2009Q1,7,bbvar,-,-3.710006821180387,-4.462803810727223,1000,False
2009-02-13,2009Q2,-6,bbvar,-,-2.2815064735798023,-0.7126911125331037,1000,False
2009-02-20,2009Q1,8,bbvar,-,-2.5869702766875435,-4.462803810727223,1000,False
2009-02-20,2009Q2,-5,bbvar,-,-2.4081148646437893,-0.7126911125331037,1000,False
2009-02-27,2009Q1,9,bbvar,-,-2.397951097888177,-4.462803810727223,1000,False
2009-02-27,2009Q2,-4,bbvar,-,-2.431144674078051,-0.7126911125331037,1000,False
2009-03-06,2009Q1,10,bbvar,-,-2.4106187219652435,-4.462803810727223,1000,False
2009-03-06,2009Q2,-3,bbvar,-,-2.427061638891281,-0.7126911125331037,1000,False
2009-03-13,2009Q1,11,bbvar,-,-2.065266051209359,-4.462803810727223,1000,False
2009-03-13,2009Q2,-2,bbvar,-,-2.4226766597681597,-0.7126911125331037,1000,False
2009-03-20,2009Q1,12,bbvar,-,-2.0826185604405962,-4.462803810727223,1000,False
2009-03-20,2009Q2,-1,bbvar,-,-2.4577912882215074,-0.7126911125331037,1000,False
2009-03-27,2009Q1,13,bbvar,-,-2.0940214192787696,-4.462803810727223,1000,False
2009-03-27,2009Q2,0,bbvar,-,-2.430025808544305,-0.7126911125331037,1000,False
2009-04-03,2009Q1,14,bbvar,-,-2.089515037103392,-4.462803810727223,1000,False
2009-04-03,2009Q2,1,bbvar,-,-2.3693412954030437,-0.7126911125331037,1000,False
2009-04-03,2009Q3,-12,bbvar,-,-2.312212704670843,1.4121870876976361,1000,False
2009-04-10,2009Q1,15,bbvar,-,-2.052507290776966,-4.462803810727223,1000,False
2009-04-10,2009Q2,2,bbvar,-,-2.3272079190382016,-0.7126911125331037,1000,False
2009-04-10,2009Q3,-11,bbvar,-,-2.1985650435345545,1.4121870876976361,1000,False
2009-04-17,2009Q1,16,bbvar,-,-2.036116739213775,-4.462803810727223,1000,False
2009-04-17,2009Q2,3,bbvar,-,-2.307593600072397,-0.7126911125331037,1000,False
2009-04-17,2009Q3,-10,bbvar,-,-2.190767224455607,1.4121870876976361,1000,False
2009-04-24,2009Q1,17,bbvar,-,-2.030039535277922,-4.462803810727223,1000,False
2009-04-24,2009Q2,4,bbvar,-,-2.296922026104113,-0.7126911125331037,1000,False
2009-04-24,2009Q3,-9,bbvar,-,-2.1296342279768785,1.4121870876976361,1000,False
