as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2019-05-03,2019Q2,5,lbvar,-,-1.9407989337517828,3.3826649590035895,200,True
2019-05-03,2019Q3,-8,lbvar,-,-2.5876085923463514,4.762784209178728,200,True
2019-05-10,2019Q2,6,lbvar,-,-1.4079642215074426,3.3826649590035895,200,False
2019-05-10,2019Q3,-7,lbvar,-,-2.1746928881202385,4.762784209178728,200,False
2019-05-17,2019Q2,7,lbvar,-,-1.1314172001296254,3.3826649590035895,200,False
2019-05-17,2019Q3,-6,lbvar,-,-2.2197469054709513,4.762784209178728,200,False
2019-05-24,2019Q2,8,lbvar,-,-1.378081764217173,3.3826649590035895,200,False
2019-05-24,2019Q3,-5,lbvar,-,-2.1599096589012534,4.762784209178728,200,False
2019-05-31,2019Q2,9,lbvar,-,-1.4131021236680756,3.3826649590035895,200,False
2019-05-31,2019Q3,-4,lbvar,-,-2.2206930871765835,4.762784209178728,200,False
2019-06-07,2019Q2,10,lbvar,-,-1.2691080932123708,3.3826649590035895,200,False
2019-06-07,2019Q3,-3,lbvar,-,-2.633231011969446,4.762784209178728,200,False
2019-06-14,2019Q2,11,lbvar,-,-1.350071766099211,3.3826649590035895,200,False
2019-06-14,2019Q3,-2,lbvar,-,-2.505129446773981,4.762784209178728,200,False
2019-06-21,2019Q2,12,lbvar,-,-1.514006859576498,3.3826649590035895,200,False
2019-06-21,2019Q3,-1,lbvar,-,-2.9607896919180474,4.762784209178728,200,False
2019-06-28,2019Q2,13,lbvar,-,-1.541682819090373,3.3826649590035895,200,False
2019-06-28,2019Q3,0,lbvar,-,-3.2098608845488115,4.762784209178728,200,False
2019-07-05,2019Q2,14,lbvar,-,-1.4055035594676406,3.3826649590035895,200,False
2019-07-05,2019Q3,1,lbvar,-,-2.7739943080844025,4.762784209178728,200,False
2019-07-05,2019Q4,-12,lbvar,-,-1.6587671782456042,2.755535957854649,200,False
2019-07-12,2019Q2,15,lbvar,-,-1.5233182426975913,3.3826649590035895,200,False
2019-07-12,2019Q3,2,lbvar,-,-2.7947799138591436,4.762784209178728,200,False
2019-07-12,2019Q4,-11,lbvar,-,-1.6109068502607293,2.755535957854649,200,False
2019-07-19,2019Q2,16,lbvar,-,-1.4816398990072006,3.3826649590035895,200,False
2019-07-19,2019Q3,3,lbvar,-,-3.2825054248713856,4.762784209178728,200,False
2019-07-19,2019Q4,-10,lbvar,-,-1.6707116098876438,2.755535957854649,200,False
2019-07-26,2019Q2,17,lbvar,-,-2.0136035635441036,3.3826649590035895,200,False
2019-07-26,2019Q3,4,lbvar,-,-2.1026433116354974,4.762784209178728,200,False
2019-07-26,2019Q4,-9,lbvar,-,-1.6268732872359406,2.755535957854649,200,False
