as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2025-01-31,2025Q1,5,cbvar,authors,-2.9201004763686798,-0.6484826392524012,1000,True
2025-01-31,2025Q2,-8,cbvar,authors,-2.682651899580221,3.8380332333819878,1000,True
2025-02-07,2025Q1,6,cbvar,authors,-2.788811196334024,-0.6484826392524012,1000,False
2025-02-07,2025Q2,-7,cbvar,authors,-2.7779324608649967,3.8380332333819878,1000,False
2025-02-14,2025Q1,7,cbvar,authors,-2.696842576613142,-0.6484826392524012,1000,False
2025-02-14,2025Q2,-6,cbvar,authors,-2.772655186893682,3.8380332333819878,1000,False
2025-02-21,2025Q1,8,cbvar,authors,-2.8763629271773965,-0.6484826392524012,1000,False
2025-02-21,2025Q2,-5,cbvar,authors,-2.7809761411343654,3.8380332333819878,1000,False
2025-02-28,2025Q1,9,cbvar,authors,-2.829290657952564,-0.6484826392524012,1000,False
2025-02-28,2025Q2,-4,cbvar,authors,-2.6935401712936855,3.8380332333819878,1000,False
2025-03-07,2025Q1,10,cbvar,authors,-2.591696275908305,-0.6484826392524012,1000,False
2025-03-07,2025Q2,-3,cbvar,authors,-2.7136994650392374,3.8380332333819878,1000,False
2025-03-14,2025Q1,11,cbvar,authors,-2.686150375065288,-0.6484826392524012,1000,False
2025-03-14,2025Q2,-2,cbvar,authors,-2.733435205958691,3.8380332333819878,1000,False
2025-03-21,2025Q1,12,cbvar,authors,-3.0870873498142437,-0.6484826392524012,1000,False
2025-03-21,2025Q2,-1,cbvar,authors,-2.7457284210607895,3.8380332333819878,1000,False
2025-03-28,2025Q1,13,cbvar,authors,-2.9544956752374776,-0.6484826392524012,1000,False
2025-03-28,2025Q2,0,cbvar,authors,-2.7072196937734607,3.8380332333819878,1000,False
2025-04-04,2025Q1,14,cbvar,authors,-2.6506063354242055,-0.6484826392524012,1000,False
2025-04-04,2025Q2,1,cbvar,authors,-2.7130337267055875,3.8380332333819878,1000,False
2025-04-04,2025Q3,-12,cbvar,authors,-2.857406121445213,4.3753962528715995,1000,False
2025-04-11,2025Q1,15,cbvar,authors,-2.3129820787341058,-0.6484826392524012,1000,False
2025-04-11,2025Q2,2,cbvar,authors,-2.6302222696915587,3.8380332333819878,1000,False
2025-04-11,2025Q3,-11,cbvar,authors,-2.8151693095366257,4.3753962528715995,1000,False
2025-04-18,2025Q1,16,cbvar,authors,-2.383014108923378,-0.6484826392524012,1000,False
2025-04-18,2025Q2,3,cbvar,authors,-2.6206741227937442,3.8380332333819878,1000,False
2025-04-18,2025Q3,-10,cbvar,authors,-2.7492354478093413,4.3753962528715995,1000,False
2025-04-25,2025Q1,17,cbvar,authors,-2.2384773907843787,-0.6484826392524012,1000,False
2025-04-25,2025Q2,4,cbvar,authors,-2.832592387555428,3.8380332333819878,1000,False
2025-04-25,2025Q3,-9,cbvar,authors,-2.810706412576347,4.3753962528715995,1000,False
