as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2016-04-29,2016Q2,5,bbvar,-,-1.9485445906637733,1.290696770237454,1000,True
2016-04-29,2016Q2,5,cbvar,authors,-2.0528949253818656,1.290696770237454,1000,True
2016-04-29,2016Q2,5,lbvar,-,-1.757751132202675,1.290696770237454,200,True
2016-04-29,2016Q2,5,qbvar,-,-1.7824206002237148,1.290696770237454,1000,True
2016-04-29,2016Q3,-8,bbvar,-,-1.541416495041576,2.8678981414693494,1000,True
2016-04-29,2016Q3,-8,cbvar,authors,-2.031998917578877,2.8678981414693494,1000,True
2016-04-29,2016Q3,-8,lbvar,-,-1.6012362726381366,2.8678981414693494,200,True
2016-04-29,2016Q3,-8,qbvar,-,-1.715525809821144,2.8678981414693494,1000,True
2016-05-06,2016Q2,6,bbvar,-,-1.7916717932023682,1.290696770237454,1000,False
2016-05-06,2016Q2,6,cbvar,authors,-2.002822792191344,1.290696770237454,1000,False
2016-05-06,2016Q2,6,lbvar,-,-1.4914214631913012,1.290696770237454,200,False
2016-05-06,2016Q2,6,qbvar,-,-1.7395557999875768,1.290696770237454,1000,False
2016-05-06,2016Q3,-7,bbvar,-,-1.700452455590456,2.8678981414693494,1000,False
2016-05-06,2016Q3,-7,cbvar,authors,-2.046547497251561,2.8678981414693494,1000,False
2016-05-06,2016Q3,-7,lbvar,-,-1.7291722215121328,2.8678981414693494,200,False
2016-05-06,2016Q3,-7,qbvar,-,-1.7330933146306464,2.8678981414693494,1000,False
2016-05-13,2016Q2,7,bbvar,-,-1.8409407054008289,1.290696770237454,1000,False
2016-05-13,2016Q2,7,cbvar,authors,-2.049485666827179,1.290696770237454,1000,False
2016-05-13,2016Q2,7,lbvar,-,-1.4384065586495849,1.290696770237454,200,False
2016-05-13,2016Q2,7,qbvar,-,-1.6978649095704874,1.290696770237454,1000,False
2016-05-13,2016Q3,-6,bbvar,-,-1.5676278785748612,2.8678981414693494,1000,False
2016-05-13,2016Q3,-6,cbvar,authors,-2.065608609741468,2.8678981414693494,1000,False
2016-05-13,2016Q3,-6,lbvar,-,-1.6374928600171557,2.8678981414693494,200,False
