as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2012-08-03,2012Q3,5,bbvar,-,-2.1829861143798643,0.5773578286532466,1000,True
2012-08-03,2012Q3,5,cbvar,authors,-2.220341975781446,0.5773578286532466,1000,True
2012-08-03,2012Q3,5,lbvar,-,-1.7658859286453314,0.5773578286532466,200,True
2012-08-03,2012Q3,5,qbvar,-,-2.4359273653026667,0.5773578286532466,1000,True
2012-08-03,2012Q4,-8,bbvar,-,-2.708900110972472,0.4633651980530562,1000,True
2012-08-03,2012Q4,-8,cbvar,authors,-2.5649296890647006,0.4633651980530562,1000,True
2012-08-03,2012Q4,-8,lbvar,-,-1.9469095354303256,0.4633651980530562,200,True
2012-08-03,2012Q4,-8,qbvar,-,-2.6238601717693406,0.4633651980530562,1000,True
2012-08-10,2012Q3,6,bbvar,-,-1.9395214129892888,0.5773578286532466,1000,False
2012-08-10,2012Q3,6,cbvar,authors,-2.22955446115191,0.5773578286532466,1000,False
2012-08-10,2012Q3,6,lbvar,-,-1.90696779116728,0.5773578286532466,200,False
2012-08-10,2012Q3,6,qbvar,-,-2.675452575675685,0.5773578286532466,1000,False
2012-08-10,2012Q4,-7,bbvar,-,-2.532837616918217,0.4633651980530562,1000,False
2012-08-10,2012Q4,-7,cbvar,authors,-2.4390099913270764,0.4633651980530562,1000,False
2012-08-10,2012Q4,-7,lbvar,-,-1.8989577430665996,0.4633651980530562,200,False
2012-08-10,2012Q4,-7,qbvar,-,-2.8164752173411287,0.4633651980530562,1000,False
2012-08-17,2012Q3,7,bbvar,-,-1.893511236253797,0.5773578286532466,1000,False
2012-08-17,2012Q3,7,cbvar,authors,-2.3084436387905187,0.5773578286532466,1000,False
2012-08-17,2012Q3,7,lbvar,-,-2.0453318321622973,0.5773578286532466,200,False
2012-08-17,2012Q3,7,qbvar,-,-3.135150689502286,0.5773578286532466,1000,False
2012-08-17,2012Q4,-6,bbvar,-,-2.997641993741249,0.4633651980530562,1000,False
2012-08-17,2012Q4,-6,cbvar,authors,-2.647349590095101,0.4633651980530562,1000,False
2012-08-17,2012Q4,-6,lbvar,-,-1.8762014688525104,0.4633651980530562,200,False
2012-08-17,2012Q4,-6,qbvar,-,-2.935286482857926,0.4633651980530562,1000,False
2012-08-24,2012Q3,8,bbvar,-,-2.0498223605394124,0.5773578286532466,1000,False
2012-08-24,2012Q3,8,cbvar,authors,-2.179439885347845,0.5773578286532466,1000,False
2012-08-24,2012Q3,8,lbvar,-,-2.010693819457093,0.5773578286532466,200,False
2012-08-24,2012Q3,8,qbvar,-,-2.971728967642549,0.5773578286532466,1000,False
2012-08-24,2012Q4,-5,bbvar,-,-2.960572006620596,0.4633651980530562,1000,False
2012-08-24,2012Q4,-5,cbvar,authors,-2.565772644720698,0.4633651980530562,1000,False
2012-08-24,2012Q4,-5,lbvar,-,-2.027125724845387,0.4633651980530562,200,False
2012-08-24,2012Q4,-5,qbvar,-,-3.0052741974382524,0.4633651980530562,1000,False
2012-08-31,2012Q3,9,bbvar,-,-2.392663128753287,0.5773578286532466,1000,False
2012-08-31,2012Q3,9,cbvar,authors,-2.1616785113818637,0.5773578286532466,1000,False
2012-08-31,2012Q3,9,lbvar,-,-2.16467869769326,0.5773578286532466,200,False
2012-08-31,2012Q3,9,qbvar,-,-3.006388801760469,0.5773578286532466,1000,False
2012-08-31,2012Q4,-4,bbvar,-,-3.2458646255625445,0.4633651980530562,1000,False
2012-08-31,2012Q4,-4,cbvar,authors,-2.749937413354001,0.4633651980530562,1000,False
2012-08-31,2012Q4,-4,lbvar,-,-1.9859535420937269,0.4633651980530562,200,False
2012-08-31,2012Q4,-4,qbvar,-,-2.877202923575984,0.4633651980530562,1000,False
2012-09-07,2012Q3,10,bbvar,-,-2.267523073853837,0.5773578286532466,1000,False
2012-09-07,2012Q3,10,cbvar,authors,-2.1284919155976563,0.5773578286532466,1000,False
2012-09-07,2012Q3,10,lbvar,-,-1.8140267832433925,0.5773578286532466,200,False
2012-09-07,2012Q3,10,qbvar,-,-2.976756807682487,0.5773578286532466,1000,False
2012-09-07,2012Q4,-3,bbvar,-,-3.059518231120688,0.4633651980530562,1000,False
2012-09-07,2012Q4,-3,cbvar,authors,-2.6069120759614712,0.4633651980530562,1000,False
2012-09-07,2012Q4,-3,lbvar,-,-2.0335615029016454,0.4633651980530562,200,False
2012-09-07,2012Q4,-3,qbvar,-,-3.032363290063048,0.4633651980530562,1000,False
2012-09-14,2012Q3,11,bbvar,-,-2.2023986704717986,0.5773578286532466,1000,False
2012-09-14,2012Q3,11,cbvar,authors,-2.0371487611459345,0.5773578286532466,1000,False
2012-09-14,2012Q3,11,lbvar,-,-1.888834627469809,0.5773578286532466,200,False
2012-09-14,2012Q3,11,qbvar,-,-2.909281420685202,0.5773578286532466,1000,False
2012-09-14,2012Q4,-2,bbvar,-,-3.233191174753327,0.4633651980530562,1000,False
2012-09-14,2012Q4,-2,cbvar,authors,-2.593988505062959,0.4633651980530562,1000,False
2012-09-14,2012Q4,-2,lbvar,-,-2.025622911128056,0.4633651980530562,200,False
2012-09-14,2012Q4,-2,qbvar,-,-3.128983934695635,0.4633651980530562,1000,False
2012-09-21,2012Q3,12,bbvar,-,-1.935285844474182,0.5773578286532466,1000,False
2012-09-21,2012Q3,12,cbvar,authors,-1.8465233792367848,0.5773578286532466,1000,False
2012-09-21,2012Q3,12,lbvar,-,-1.7337784047220386,0.5773578286532466,200,False
2012-09-21,2012Q3,12,qbvar,-,-2.1430936434100483,0.5773578286532466,1000,False
2012-09-21,2012Q4,-1,bbvar,-,-2.8326475871214214,0.4633651980530562,1000,False
2012-09-21,2012Q4,-1,cbvar,authors,-2.712091830251698,0.4633651980530562,1000,False
2012-09-21,2012Q4,-1,lbvar,-,-1.7865317076390448,0.4633651980530562,200,False
2012-09-21,2012Q4,-1,qbvar,-,-2.8651224866478198,0.4633651980530562,1000,False
2012-09-28,2012Q3,13,bbvar,-,-1.8977092367278297,0.5773578286532466,1000,False
2012-09-28,2012Q3,13,cbvar,authors,-1.9652867183331664,0.5773578286532466,1000,False
2012-09-28,2012Q3,13,lbvar,-,-1.7305878795655056,0.5773578286532466,200,False
2012-09-28,2012Q3,13,qbvar,-,-2.0570812314000597,0.5773578286532466,1000,False
2012-09-28,2012Q4,0,bbvar,-,-2.7161306466596544,0.4633651980530562,1000,False
2012-09-28,2012Q4,0,cbvar,authors,-2.6104580630283207,0.4633651980530562,1000,False
2012-09-28,2012Q4,0,lbvar,-,-1.7458746468160735,0.4633651980530562,200,False
2012-09-28,2012Q4,0,qbvar,-,-2.991615350118115,0.4633651980530562,1000,False
2012-10-05,2012Q3,14,bbvar,-,-1.7509208018090172,0.5773578286532466,1000,False
2012-10-05,2012Q3,14,cbvar,authors,-1.8857118772986896,0.5773578286532466,1000,False
2012-10-05,2012Q3,14,lbvar,-,-1.6066103423880351,0.5773578286532466,200,False
2012-10-05,2012Q3,14,qbvar,-,-1.716816656981096,0.5773578286532466,1000,False
2012-10-05,2012Q4,1,bbvar,-,-3.0779779474973488,0.4633651980530562,1000,False
2012-10-05,2012Q4,1,cbvar,authors,-2.641802121532171,0.4633651980530562,1000,False
2012-10-05,2012Q4,1,lbvar,-,-1.8471448453817867,0.4633651980530562,200,False
2012-10-05,2012Q4,1,qbvar,-,-2.472420415899831,0.4633651980530562,1000,False
2012-10-05,2013Q1,-12,bbvar,-,-1.6588125707319143,4.005025807945661,1000,False
2012-10-05,2013Q1,-12,cbvar,authors,-2.1296653873132527,4.005025807945661,1000,False
2012-10-05,2013Q1,-12,lbvar,-,-2.2761830518414907,4.005025807945661,200,False
2012-10-05,2013Q1,-12,qbvar,-,-1.757253797909513,4.005025807945661,1000,False
2012-10-12,2012Q3,15,bbvar,-,-1.8705256201208929,0.5773578286532466,1000,False
2012-10-12,2012Q3,15,cbvar,authors,-1.8498096937025847,0.5773578286532466,1000,False
2012-10-12,2012Q3,15,lbvar,-,-1.616913053880102,0.5773578286532466,200,False
2012-10-12,2012Q3,15,qbvar,-,-1.739224881330436,0.5773578286532466,1000,False
2012-10-12,2012Q4,2,bbvar,-,-2.852607291567866,0.4633651980530562,1000,False
2012-10-12,2012Q4,2,cbvar,authors,-2.561993261729598,0.4633651980530562,1000,False
2012-10-12,2012Q4,2,lbvar,-,-1.748629610663008,0.4633651980530562,200,False
2012-10-12,2012Q4,2,qbvar,-,-2.625591897067064,0.4633651980530562,1000,False
