as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2014-10-31,2014Q4,5,bbvar,-,-1.592159813523757,2.0383303103057804,1000,True
2014-10-31,2014Q4,5,cbvar,authors,-1.9442314544535115,2.0383303103057804,1000,True
2014-10-31,2014Q4,5,lbvar,-,-1.6872846868776834,2.0383303103057804,200,True
2014-10-31,2014Q4,5,qbvar,-,-1.628347183368914,2.0383303103057804,1000,True
2014-10-31,2015Q1,-8,bbvar,-,-1.6518297958334958,3.650885031119766,1000,True
2014-10-31,2015Q1,-8,cbvar,authors,-2.2207307798975253,3.650885031119766,1000,True
2014-10-31,2015Q1,-8,lbvar,-,-2.3443823358763574,3.650885031119766,200,True
2014-10-31,2015Q1,-8,qbvar,-,-1.837229264248656,3.650885031119766,1000,True
2014-11-07,2014Q4,6,bbvar,-,-1.8613298690646145,2.0383303103057804,1000,False
2014-11-07,2014Q4,6,cbvar,authors,-1.9580747739091493,2.0383303103057804,1000,False
2014-11-07,2014Q4,6,lbvar,-,-1.3473303892206576,2.0383303103057804,200,False
2014-11-07,2014Q4,6,qbvar,-,-1.693146891070496,2.0383303103057804,1000,False
2014-11-07,2015Q1,-7,bbvar,-,-1.6428863157526077,3.650885031119766,1000,False
2014-11-07,2015Q1,-7,cbvar,authors,-2.104831928184573,3.650885031119766,1000,False
2014-11-07,2015Q1,-7,lbvar,-,-2.399503273117575,3.650885031119766,200,False
2014-11-07,2015Q1,-7,qbvar,-,-1.7600577620582878,3.650885031119766,1000,False
2014-11-14,2014Q4,7,bbvar,-,-1.7591939979097768,2.0383303103057804,1000,False
2014-11-14,2014Q4,7,cbvar,authors,-2.0095290764405367,2.0383303103057804,1000,False
2014-11-14,2014Q4,7,lbvar,-,-1.5146726752271693,2.0383303103057804,200,False
2014-11-14,2014Q4,7,qbvar,-,-1.7299396624150565,2.0383303103057804,1000,False
2014-11-14,2015Q1,-6,bbvar,-,-1.6640695335298967,3.650885031119766,1000,False
2014-11-14,2015Q1,-6,cbvar,authors,-2.152071548605813,3.650885031119766,1000,False
2014-11-14,2015Q1,-6,lbvar,-,-2.314998969898184,3.650885031119766,200,False
2014-11-14,2015Q1,-6,qbvar,-,-1.777984119520767,3.650885031119766,1000,False
2014-11-21,2014Q4,8,bbvar,-,-1.9070475353016836,2.0383303103057804,1000,False
2014-11-21,2014Q4,8,cbvar,authors,-1.9563769255053525,2.0383303103057804,1000,False
2014-11-21,2014Q4,8,lbvar,-,-1.3153149473258057,2.0383303103057804,200,False
2014-11-21,2014Q4,8,qbvar,-,-1.801943826118329,2.0383303103057804,1000,False
2014-11-21,2015Q1,-5,bbvar,-,-1.6220145179667225,3.650885031119766,1000,False
2014-11-21,2015Q1,-5,cbvar,authors,-2.1448440656695453,3.650885031119766,1000,False
2014-11-21,2015Q1,-5,lbvar,-,-2.2448739619906206,3.650885031119766,200,False
2014-11-21,2015Q1,-5,qbvar,-,-1.7890803459481974,3.650885031119766,1000,False
2014-11-28,2014Q4,9,bbvar,-,-1.9289985498656583,2.0383303103057804,1000,False
2014-11-28,2014Q4,9,cbvar,authors,-1.9084089825670072,2.0383303103057804,1000,False
2014-11-28,2014Q4,9,lbvar,-,-1.3930692428748883,2.0383303103057804,200,False
2014-11-28,2014Q4,9,qbvar,-,-1.7571862701893035,2.0383303103057804,1000,False
2014-11-28,2015Q1,-4,bbvar,-,-1.6145690381552384,3.650885031119766,1000,False
2014-11-28,2015Q1,-4,cbvar,authors,-2.070324506284689,3.650885031119766,1000,False
2014-11-28,2015Q1,-4,lbvar,-,-2.1713909371353988,3.650885031119766,200,False
2014-11-28,2015Q1,-4,qbvar,-,-1.8374979171586256,3.650885031119766,1000,False
2014-12-05,2014Q4,10,bbvar,-,-2.010132182887749,2.0383303103057804,1000,False
2014-12-05,2014Q4,10,cbvar,authors,-1.908803336065352,2.0383303103057804,1000,False
2014-12-05,2014Q4,10,lbvar,-,-1.5416121195733727,2.0383303103057804,200,False
2014-12-05,2014Q4,10,qbvar,-,-1.696296517781692,2.0383303103057804,1000,False
2014-12-05,2015Q1,-3,bbvar,-,-1.575134777750386,3.650885031119766,1000,False
2014-12-05,2015Q1,-3,cbvar,authors,-2.144176446132329,3.650885031119766,1000,False
2014-12-05,2015Q1,-3,lbvar,-,-1.9253897587103472,3.650885031119766,200,False
2014-12-05,2015Q1,-3,qbvar,-,-1.8388673156006816,3.650885031119766,1000,False
2014-12-12,2014Q4,11,bbvar,-,-2.066600257269747,2.0383303103057804,1000,False
2014-12-12,2014Q4,11,cbvar,authors,-1.8611162392837264,2.0383303103057804,1000,False
2014-12-12,2014Q4,11,lbvar,-,-1.716150383840295,2.0383303103057804,200,False
2014-12-12,2014Q4,11,qbvar,-,-1.752172666754807,2.0383303103057804,1000,False
2014-12-12,2015Q1,-2,bbvar,-,-1.5467113235402827,3.650885031119766,1000,False
2014-12-12,2015Q1,-2,cbvar,authors,-2.106336294573317,3.650885031119766,1000,False
2014-12-12,2015Q1,-2,lbvar,-,-1.9727492853140625,3.650885031119766,200,False
2014-12-12,2015Q1,-2,qbvar,-,-1.8726283346734705,3.650885031119766,1000,False
2014-12-19,2014Q4,12,bbvar,-,-2.112377046201793,2.0383303103057804,1000,False
2014-12-19,2014Q4,12,cbvar,authors,-1.805947827176665,2.0383303103057804,1000,False
2014-12-19,2014Q4,12,lbvar,-,-1.4316311496447494,2.0383303103057804,200,False
2014-12-19,2014Q4,12,qbvar,-,-1.8131815371139075,2.0383303103057804,1000,False
2014-12-19,2015Q1,-1,bbvar,-,-1.504777722890151,3.650885031119766,1000,False
2014-12-19,2015Q1,-1,cbvar,authors,-2.1619218844607637,3.650885031119766,1000,False
2014-12-19,2015Q1,-1,lbvar,-,-2.332990584273223,3.650885031119766,200,False
2014-12-19,2015Q1,-1,qbvar,-,-1.8485175537611709,3.650885031119766,1000,False
2014-12-26,2014Q4,13,bbvar,-,-1.9802806095441492,2.0383303103057804,1000,False
2014-12-26,2014Q4,13,cbvar,authors,-1.794377903586441,2.0383303103057804,1000,False
2014-12-26,2014Q4,13,lbvar,-,-1.4041240282973464,2.0383303103057804,200,False
2014-12-26,2014Q4,13,qbvar,-,-2.140274582417529,2.0383303103057804,1000,False
2014-12-26,2015Q1,0,bbvar,-,-1.6010595388035531,3.650885031119766,1000,False
2014-12-26,2015Q1,0,cbvar,authors,-2.1376788736291568,3.650885031119766,1000,False
2014-12-26,2015Q1,0,lbvar,-,-2.574952896039481,3.650885031119766,200,False
2014-12-26,2015Q1,0,qbvar,-,-1.8365714368821984,3.650885031119766,1000,False
2015-01-02,2014Q4,14,bbvar,-,-2.0701683925894327,2.0383303103057804,1000,False
2015-01-02,2014Q4,14,cbvar,authors,-1.9528568842862744,2.0383303103057804,1000,False
2015-01-02,2014Q4,14,lbvar,-,-1.5307871750358022,2.0383303103057804,200,False
2015-01-02,2014Q4,14,qbvar,-,-2.1898316174608827,2.0383303103057804,1000,False
2015-01-02,2015Q1,1,bbvar,-,-1.5626713381861603,3.650885031119766,1000,False
2015-01-02,2015Q1,1,cbvar,authors,-2.0381483850385425,3.650885031119766,1000,False
2015-01-02,2015Q1,1,lbvar,-,-2.410687263054122,3.650885031119766,200,False
2015-01-02,2015Q1,1,qbvar,-,-1.88016838837082,3.650885031119766,1000,False
2015-01-02,2015Q2,-12,bbvar,-,-1.941557143527632,2.500735310964308,1000,False
2015-01-02,2015Q2,-12,cbvar,authors,-2.036508216890745,2.500735310964308,1000,False
2015-01-02,2015Q2,-12,lbvar,-,-1.862745175584112,2.500735310964308,200,False
2015-01-02,2015Q2,-12,qbvar,-,-1.7329838468920895,2.500735310964308,1000,False
2015-01-09,2014Q4,15,bbvar,-,-2.174985905734314,2.0383303103057804,1000,False
2015-01-09,2014Q4,15,cbvar,authors,-1.8430927042105267,2.0383303103057804,1000,False
2015-01-09,2014Q4,15,lbvar,-,-1.7165340052724594,2.0383303103057804,200,False
2015-01-09,2014Q4,15,qbvar,-,-2.298747983658852,2.0383303103057804,1000,False
2015-01-09,2015Q1,2,bbvar,-,-1.6108521975980872,3.650885031119766,1000,False
2015-01-09,2015Q1,2,cbvar,authors,-2.051321924064014,3.650885031119766,1000,False
2015-01-09,2015Q1,2,lbvar,-,-2.320453466905142,3.650885031119766,200,False
2015-01-09,2015Q1,2,qbvar,-,-1.7350739231835957,3.650885031119766,1000,False
2015-01-09,2015Q2,-11,bbvar,-,-1.9091466810901416,2.500735310964308,1000,False
2015-01-09,2015Q2,-11,cbvar,authors,-2.111457964702235,2.500735310964308,1000,False
2015-01-09,2015Q2,-11,lbvar,-,-1.7631140433276782,2.500735310964308,200,False
2015-01-09,2015Q2,-11,qbvar,-,-1.7135832951978551,2.500735310964308,1000,False
2015-01-16,2014Q4,16,bbvar,-,-2.241227735698321,2.0383303103057804,1000,False
2015-01-16,2014Q4,16,cbvar,authors,-1.7524071793311895,2.0383303103057804,1000,False
2015-01-16,2014Q4,16,lbvar,-,-1.455897260573781,2.0383303103057804,200,False
2015-01-16,2014Q4,16,qbvar,-,-2.0622468101028844,2.0383303103057804,1000,False
2015-01-16,2015Q1,3,bbvar,-,-1.5702028033432636,3.650885031119766,1000,False
2015-01-16,2015Q1,3,cbvar,authors,-2.0767842364868065,3.650885031119766,1000,False
2015-01-16,2015Q1,3,lbvar,-,-2.193951112523046,3.650885031119766,200,False
2015-01-16,2015Q1,3,qbvar,-,-1.76070516168366,3.650885031119766,1000,False
2015-01-16,2015Q2,-10,bbvar,-,-1.9037378352102756,2.500735310964308,1000,False
2015-01-16,2015Q2,-10,cbvar,authors,-1.995999329349268,2.500735310964308,1000,False
2015-01-16,2015Q2,-10,lbvar,-,-1.8509391408503704,2.500735310964308,200,False
2015-01-16,2015Q2,-10,qbvar,-,-1.674109813191017,2.500735310964308,1000,False
2015-01-23,2014Q4,17,bbvar,-,-2.0988746301992687,2.0383303103057804,1000,False
2015-01-23,2014Q4,17,cbvar,authors,-1.8422328658491152,2.0383303103057804,1000,False
2015-01-23,2014Q4,17,lbvar,-,-1.3316878790060946,2.0383303103057804,200,False
2015-01-23,2014Q4,17,qbvar,-,-1.8863442189850712,2.0383303103057804,1000,False
2015-01-23,2015Q1,4,bbvar,-,-1.7047481179329662,3.650885031119766,1000,False
2015-01-23,2015Q1,4,cbvar,authors,-2.066974685871595,3.650885031119766,1000,False
2015-01-23,2015Q1,4,lbvar,-,-2.258371101831887,3.650885031119766,200,False
2015-01-23,2015Q1,4,qbvar,-,-1.7969762189613028,3.650885031119766,1000,False
2015-01-23,2015Q2,-9,bbvar,-,-1.7983374590494627,2.500735310964308,1000,False
2015-01-23,2015Q2,-9,cbvar,authors,-2.0592888189491627,2.500735310964308,1000,False
2015-01-23,2015Q2,-9,lbvar,-,-1.7382226707379218,2.500735310964308,200,False
2015-01-23,2015Q2,-9,qbvar,-,-1.640644442209784,2.500735310964308,1000,False
