as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2015-05-01,2015Q2,5,bbvar,-,-1.4497202694455362,2.5007353109643082,1000,True
2015-05-01,2015Q3,-8,bbvar,-,-2.8106715035330314,1.6106176842981101,1000,True
2015-05-08,2015Q2,6,bbvar,-,-1.5838691931516151,2.5007353109643082,1000,False
2015-05-08,2015Q3,-7,bbvar,-,-3.051888707176366,1.6106176842981101,1000,False
2015-05-15,2015Q2,7,bbvar,-,-1.6045074566799458,2.5007353109643082,1000,False
2015-05-15,2015Q3,-6,bbvar,-,-3.013130742192223,1.6106176842981101,1000,False
2015-05-22,2015Q2,8,bbvar,-,-1.537918452443498,2.5007353109643082,1000,False
2015-05-22,2015Q3,-5,bbvar,-,-3.0457792245158526,1.6106176842981101,1000,False
2015-05-29,2015Q2,9,bbvar,-,-1.5507683897797349,2.5007353109643082,1000,False
2015-05-29,2015Q3,-4,bbvar,-,-3.1794555019933792,1.6106176842981101,1000,False
2015-06-05,2015Q2,10,bbvar,-,-1.6055860086148064,2.5007353109643082,1000,False
2015-06-05,2015Q3,-3,bbvar,-,-2.8885336203740803,1.6106176842981101,1000,False
2015-06-12,2015Q2,11,bbvar,-,-1.4404624422640637,2.5007353109643082,1000,False
2015-06-12,2015Q3,-2,bbvar,-,-2.790611977075712,1.6106176842981101,1000,False
2015-06-19,2015Q2,12,bbvar,-,-1.3705469098730867,2.5007353109643082,1000,False
2015-06-19,2015Q3,-1,bbvar,-,-2.4803782900763185,1.6106176842981101,1000,False
2015-06-26,2015Q2,13,bbvar,-,-1.333203877975073,2.5007353109643082,1000,False
2015-06-26,2015Q3,0,bbvar,-,-2.3399834111886832,1.6106176842981101,1000,False
2015-07-03,2015Q2,14,bbvar,-,-1.3249140648080602,2.5007353109643082,1000,False
2015-07-03,2015Q3,1,bbvar,-,-2.449279361593314,1.6106176842981101,1000,False
2015-07-03,2015Q4,-12,bbvar,-,-3.330417119927978,0.7399609712167354,1000,False
2015-07-10,2015Q2,15,bbvar,-,-1.2689239989169345,2.5007353109643082,1000,False
2015-07-10,2015Q3,2,bbvar,-,-2.637731963796306,1.6106176842981101,1000,False
2015-07-10,2015Q4,-11,bbvar,-,-3.220198089137678,0.7399609712167354,1000,False
2015-07-17,2015Q2,16,bbvar,-,-1.3160883326075847,2.5007353109643082,1000,False
2015-07-17,2015Q3,3,bbvar,-,-2.3397112226536034,1.6106176842981101,1000,False
2015-07-17,2015Q4,-10,bbvar,-,-3.2969615583904694,0.7399609712167354,1000,False
2015-07-24,2015Q2,17,bbvar,-,-1.2943100812641588,2.5007353109643082,1000,False
2015-07-24,2015Q3,4,bbvar,-,-2.105991408019719,1.6106176842981101,1000,False
2015-07-24,2015Q4,-9,bbvar,-,-3.2611964944248366,0.7399609712167354,1000,False
