as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2023-02-03,2023Q1,5,qbvar,-,-2.713207257722684,2.9269931752128775,1000,True
2023-02-03,2023Q2,-8,qbvar,-,-2.79064844687849,2.5352403907615395,1000,True
2023-02-10,2023Q1,6,qbvar,-,-2.7060796924853174,2.9269931752128775,1000,False
2023-02-10,2023Q2,-7,qbvar,-,-2.70113458648755,2.5352403907615395,1000,False
2023-02-17,2023Q1,7,qbvar,-,-2.822410443000031,2.9269931752128775,1000,False
2023-02-17,2023Q2,-6,qbvar,-,-2.6832087488158547,2.5352403907615395,1000,False
2023-02-24,2023Q1,8,qbvar,-,-2.873428274810573,2.9269931752128775,1000,False
2023-02-24,2023Q2,-5,qbvar,-,-2.7921625200830142,2.5352403907615395,1000,False
2023-03-03,2023Q1,9,qbvar,-,-2.757417793130754,2.9269931752128775,1000,False
2023-03-03,2023Q2,-4,qbvar,-,-2.791775872626078,2.5352403907615395,1000,False
2023-03-10,2023Q1,10,qbvar,-,-2.848937036861352,2.9269931752128775,1000,False
2023-03-10,2023Q2,-3,qbvar,-,-2.7535522193447455,2.5352403907615395,1000,False
2023-03-17,2023Q1,11,qbvar,-,-2.8114799661368504,2.9269931752128775,1000,False
2023-03-17,2023Q2,-2,qbvar,-,-2.7276070626310696,2.5352403907615395,1000,False
2023-03-24,2023Q1,12,qbvar,-,-3.1174992237784824,2.9269931752128775,1000,False
2023-03-24,2023Q2,-1,qbvar,-,-2.684343203669253,2.5352403907615395,1000,False
2023-03-31,2023Q1,13,qbvar,-,-3.269401010870433,2.9269931752128775,1000,False
2023-03-31,2023Q2,0,qbvar,-,-2.6437668823287317,2.5352403907615395,1000,False
2023-04-07,2023Q1,14,qbvar,-,-2.854809122129797,2.9269931752128775,1000,False
2023-04-07,2023Q2,1,qbvar,-,-2.7602621916278816,2.5352403907615395,1000,False
2023-04-07,2023Q3,-12,qbvar,-,-3.014683791571821,4.694888429547928,1000,False
2023-04-14,2023Q1,15,qbvar,-,-2.0368690654749564,2.9269931752128775,1000,False
2023-04-14,2023Q2,2,qbvar,-,-2.6678655019746333,2.5352403907615395,1000,False
2023-04-14,2023Q3,-11,qbvar,-,-3.2271124582965873,4.694888429547928,1000,False
2023-04-21,2023Q1,16,qbvar,-,-1.6253031645876055,2.9269931752128775,1000,False
2023-04-21,2023Q2,3,qbvar,-,-2.4799473389619364,2.5352403907615395,1000,False
2023-04-21,2023Q3,-10,qbvar,-,-3.1250521500986825,4.694888429547928,1000,False
