as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2011-07-29,2011Q3,5,cbvar,authors,-1.9447819653107254,-0.08922107662069356,1000,True
2011-07-29,2011Q4,-9,cbvar,authors,-3.1674430439909362,4.568438742179692,1000,True
2011-08-05,2011Q3,6,cbvar,authors,-1.942047944491382,-0.08922107662069356,1000,False
2011-08-05,2011Q4,-8,cbvar,authors,-3.065289499111142,4.568438742179692,1000,False
2011-08-12,2011Q3,7,cbvar,authors,-2.0867166798032892,-0.08922107662069356,1000,False
2011-08-12,2011Q4,-7,cbvar,authors,-3.1440316126123675,4.568438742179692,1000,False
2011-08-19,2011Q3,8,cbvar,authors,-2.033627977126115,-0.08922107662069356,1000,False
2011-08-19,2011Q4,-6,cbvar,authors,-3.354172609371728,4.568438742179692,1000,False
2011-08-26,2011Q3,9,cbvar,authors,-2.053474491128369,-0.08922107662069356,1000,False
2011-08-26,2011Q4,-5,cbvar,authors,-3.4504350459351754,4.568438742179692,1000,False
2011-09-02,2011Q3,10,cbvar,authors,-1.97618612079225,-0.08922107662069356,1000,False
2011-09-02,2011Q4,-4,cbvar,authors,-3.2047817390517297,4.568438742179692,1000,False
2011-09-09,2011Q3,11,cbvar,authors,-1.9438370801898122,-0.08922107662069356,1000,False
2011-09-09,2011Q4,-3,cbvar,authors,-3.364231905471327,4.568438742179692,1000,False
2011-09-16,2011Q3,12,cbvar,authors,-1.987653760134326,-0.08922107662069356,1000,False
2011-09-16,2011Q4,-2,cbvar,authors,-3.283127484301613,4.568438742179692,1000,False
2011-09-23,2011Q3,13,cbvar,authors,-1.9154495973195989,-0.08922107662069356,1000,False
2011-09-23,2011Q4,-1,cbvar,authors,-3.1006875438141233,4.568438742179692,1000,False
2011-09-30,2011Q3,14,cbvar,authors,-1.8778180349837177,-0.08922107662069356,1000,False
2011-09-30,2011Q4,0,cbvar,authors,-3.0863428803884867,4.568438742179692,1000,False
2011-10-07,2011Q3,15,cbvar,authors,-1.9386100423639336,-0.08922107662069356,1000,False
2011-10-07,2011Q4,1,cbvar,authors,-3.090087952821873,4.568438742179692,1000,False
2011-10-07,2012Q1,-12,cbvar,authors,-2.8998829244488693,3.396793738645587,1000,False
2011-10-14,2011Q3,16,cbvar,authors,-1.7870504788578678,-0.08922107662069356,1000,False
2011-10-14,2011Q4,2,cbvar,authors,-3.0951660491366795,4.568438742179692,1000,False
2011-10-14,2012Q1,-11,cbvar,authors,-2.78349267186849,3.396793738645587,1000,False
2011-10-21,2011Q3,17,cbvar,authors,-2.0556895519905947,-0.08922107662069356,1000,False
2011-10-21,2011Q4,3,cbvar,authors,-3.1646821908961136,4.568438742179692,1000,False
2011-10-21,2012Q1,-10,cbvar,authors,-2.7848150129983886,3.396793738645587,1000,False
