as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2023-11-03,2023Q4,5,lbvar,-,-2.9043645843406187,3.4192155752948095,200,True
2023-11-03,2024Q1,-8,lbvar,-,-2.2896266824926528,0.8420915771010673,200,True
2023-11-10,2023Q4,6,lbvar,-,-2.5806759050615016,3.4192155752948095,200,False
2023-11-10,2024Q1,-7,lbvar,-,-2.4300614693707256,0.8420915771010673,200,False
2023-11-17,2023Q4,7,lbvar,-,-2.751519790862053,3.4192155752948095,200,False
2023-11-17,2024Q1,-6,lbvar,-,-2.2342607588532806,0.8420915771010673,200,False
2023-11-24,2023Q4,8,lbvar,-,-2.7720770519864812,3.4192155752948095,200,False
2023-11-24,2024Q1,-5,lbvar,-,-2.38656945708252,0.8420915771010673,200,False
2023-12-01,2023Q4,9,lbvar,-,-2.4900121985571464,3.4192155752948095,200,False
2023-12-01,2024Q1,-4,lbvar,-,-2.2254553005764386,0.8420915771010673,200,False
2023-12-08,2023Q4,10,lbvar,-,-2.167473040924653,3.4192155752948095,200,False
2023-12-08,2024Q1,-3,lbvar,-,-2.5507688613195323,0.8420915771010673,200,False
2023-12-15,2023Q4,11,lbvar,-,-2.5357676964855718,3.4192155752948095,200,False
2023-12-15,2024Q1,-2,lbvar,-,-2.375681670168092,0.8420915771010673,200,False
2023-12-22,2023Q4,12,lbvar,-,-2.5416444596245884,3.4192155752948095,200,False
2023-12-22,2024Q1,-1,lbvar,-,-2.214507514457943,0.8420915771010673,200,False
2023-12-29,2023Q4,13,lbvar,-,-2.4097925324155574,3.4192155752948095,200,False
2023-12-29,2024Q1,0,lbvar,-,-2.3548756249901817,0.8420915771010673,200,False
2024-01-05,2023Q4,14,lbvar,-,-2.558771037899831,3.4192155752948095,200,False
2024-01-05,2024Q1,1,lbvar,-,-2.3450931840294444,0.8420915771010673,200,False
2024-01-05,2024Q2,-12,lbvar,-,-2.6568821237514175,3.5892686664036777,200,False
2024-01-12,2023Q4,15,lbvar,-,-2.3877185908113128,3.4192155752948095,200,False
2024-01-12,2024Q1,2,lbvar,-,-2.3590145265919205,0.8420915771010673,200,False
2024-01-12,2024Q2,-11,lbvar,-,-2.481400643778232,3.5892686664036777,200,False
2024-01-19,2023Q4,16,lbvar,-,-2.6433410299647564,3.4192155752948095,200,False
2024-01-19,2024Q1,3,lbvar,-,-2.6363924637622373,0.8420915771010673,200,False
2024-01-19,2024Q2,-10,lbvar,-,-2.430472880696056,3.5892686664036777,200,False
2024-01-26,2023Q4,17,lbvar,-,-2.3940850064480625,3.4192155752948095,200,False
2024-01-26,2024Q1,4,lbvar,-,-3.299326065709775,0.8420915771010673,200,False
2024-01-26,2024Q2,-9,lbvar,-,-2.389569288612107,3.5892686664036777,200,False
