as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2009-01-30,2009Q1,5,lbvar,-,-4.732977951127008,-4.462803810727223,200,True
2009-01-30,2009Q2,-8,lbvar,-,-2.3637936817717495,-0.7126911125331037,200,True
2009-02-06,2009Q1,6,lbvar,-,-4.274888499440119,-4.462803810727223,200,False
2009-02-06,2009Q2,-7,lbvar,-,-2.4707695391419198,-0.7126911125331037,200,False
2009-02-13,2009Q1,7,lbvar,-,-3.7227376779519314,-4.462803810727223,200,False
2009-02-13,2009Q2,-6,lbvar,-,-2.703542321098022,-0.7126911125331037,200,False
2009-02-20,2009Q1,8,lbvar,-,-2.9060127780146074,-4.462803810727223,200,False
2009-02-20,2009Q2,-5,lbvar,-,-2.6771750902585754,-0.7126911125331037,200,False
2009-02-27,2009Q1,9,lbvar,-,-2.883032018260695,-4.462803810727223,200,False
2009-02-27,2009Q2,-4,lbvar,-,-2.481554694559976,-0.7126911125331037,200,False
2009-03-06,2009Q1,10,lbvar,-,-2.869657827757454,-4.462803810727223,200,False
2009-03-06,2009Q2,-3,lbvar,-,-2.458371751514889,-0.7126911125331037,200,False
2009-03-13,2009Q1,11,lbvar,-,-2.8299886744452847,-4.462803810727223,200,False
2009-03-13,2009Q2,-2,lbvar,-,-2.431769055233167,-0.7126911125331037,200,False
2009-03-20,2009Q1,12,lbvar,-,-2.782348980776031,-4.462803810727223,200,False
2009-03-20,2009Q2,-1,lbvar,-,-2.4388008257461617,-0.7126911125331037,200,False
2009-03-27,2009Q1,13,lbvar,-,-2.5955316910113115,-4.462803810727223,200,False
2009-03-27,2009Q2,0,lbvar,-,-2.399037289414048,-0.7126911125331037,200,False
2009-04-03,2009Q1,14,lbvar,-,-2.4702125070462118,-4.462803810727223,200,False
2009-04-03,2009Q2,1,lbvar,-,-2.5310381042088483,-0.7126911125331037,200,False
2009-04-03,2009Q3,-12,lbvar,-,-2.318113187232245,1.4121870876976361,200,False
2009-04-10,2009Q1,15,lbvar,-,-2.413400275209688,-4.462803810727223,200,False
2009-04-10,2009Q2,2,lbvar,-,-2.3818498403012027,-0.7126911125331037,200,False
2009-04-10,2009Q3,-11,lbvar,-,-2.454156563149474,1.4121870876976361,200,False
2009-04-17,2009Q1,16,lbvar,-,-2.2323887788220316,-4.462803810727223,200,False
2009-04-17,2009Q2,3,lbvar,-,-2.336472069277961,-0.7126911125331037,200,False
2009-04-17,2009Q3,-10,lbvar,-,-2.5245206284106794,1.4121870876976361,200,False
2009-04-24,2009Q1,17,lbvar,-,-2.210685258184471,-4.462803810727223,200,False
2009-04-24,2009Q2,4,lbvar,-,-2.2350246902083653,-0.7126911125331037,200,False
2009-04-24,2009Q3,-9,lbvar,-,-2.55140981596519,1.4121870876976361,200,False
