as_of,target_quarter,horizon_week,spec,variant,nowcast_bea,nowcast_livello,nowcast_z,sd_z,realizzato_bea,realizzato_livello,errore_bea,gdp_release_date,n_releases,n_iter,converged,reestimated
2007-01-05,2006Q4,14,diag3,student_t_ar1_shared,2.70850717791582,2.672476274377536,-0.22498032209213215,0.9604307171841436,3.4823729200428755,3.423110226166918,-0.7738657421270556,2007-01-28,,42,True,True
2007-01-05,2007Q1,1,diag3,student_t_ar1_shared,3.182474131334745,3.1328828328818434,0.003521226231593579,0.8489613824311305,1.2087836914185912,1.2015362468522506,1.9736904399161537,2007-04-28,,0,True,False
2007-01-05,2007Q2,-12,diag3,student_t_ar1_shared,3.2095036747465056,3.1590752690933814,0.016520633208222855,0.867370187543111,2.4695947150627617,2.439593165871891,0.7399089596837438,2007-07-28,,0,True,False
2007-01-12,2006Q4,15,diag3,student_t_ar1_shared,2.7341775034337212,2.697466529631744,-0.21257756215504006,0.9577514902234215,3.4823729200428755,3.423110226166918,-0.7481954166091542,2007-01-28,4.0,0,True,False
2007-01-12,2007Q1,2,diag3,student_t_ar1_shared,3.2077066238868523,3.15733408592644,0.015656477295992063,0.8435678968522943,1.2087836914185912,1.2015362468522506,1.9989229324682611,2007-04-28,4.0,0,True,False
2007-01-12,2007Q2,-11,diag3,student_t_ar1_shared,3.229248828483766,3.178204578448372,0.026014583121054133,0.8672188920258502,2.4695947150627617,2.439593165871891,0.7596541134210044,2007-07-28,4.0,0,True,False
2007-01-19,2006Q4,16,diag3,student_t_ar1_shared,2.7573247717969984,2.719995216419166,-0.2013964881291842,0.9643267295096847,3.4823729200428755,3.423110226166918,-0.725048148245877,2007-01-28,10.0,0,True,False
2007-01-19,2007Q1,3,diag3,student_t_ar1_shared,3.161160262821361,3.1122242177985364,-0.006731724004595147,0.8681679545005109,1.2087836914185912,1.2015362468522506,1.9523765714027697,2007-04-28,10.0,0,True,False
2007-01-19,2007Q2,-10,diag3,student_t_ar1_shared,3.1370618006046014,3.0888614742078966,-0.01832674363440665,0.8663803430337599,2.4695947150627617,2.439593165871891,0.6674670855418396,2007-07-28,10.0,0,True,False
2007-01-26,2006Q4,17,diag3,student_t_ar1_shared,2.7741513986677235,2.736368987699201,-0.19327012237640037,0.9646783115624707,3.4823729200428755,3.423110226166918,-0.7082215213751519,2007-01-28,4.0,0,True,False
2007-01-26,2007Q1,4,diag3,student_t_ar1_shared,3.219626981625945,3.16888329071839,0.02138839211806066,0.8628273341284006,1.2087836914185912,1.2015362468522506,2.0108432902073536,2007-04-28,4.0,0,True,False
2007-01-26,2007Q2,-9,diag3,student_t_ar1_shared,3.201471812574974,3.151292870743064,0.01265819893166413,0.8655734336879629,2.4695947150627617,2.439593165871891,0.7318770975122124,2007-07-28,4.0,0,True,False
2007-02-02,2007Q1,5,diag3,student_t_ar1_shared,3.3157995691878828,3.2620126836937002,0.06630594502768439,0.8694694575112417,1.2087836914185912,1.2015362468522506,2.1070158777692916,2007-04-28,10.0,10,True,True
