as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2017-11-03,2017Q4,5,bbvar,-,-1.5858524151569418,4.584974811729059,1000,True
2017-11-03,2017Q4,5,cbvar,authors,-2.25818860778582,4.584974811729059,1000,True
2017-11-03,2017Q4,5,lbvar,-,-1.6470660943148605,4.584974811729059,200,True
2017-11-03,2017Q4,5,qbvar,-,-2.3597169873596378,4.584974811729059,1000,True
2017-11-03,2018Q1,-8,bbvar,-,-1.5939232717675271,3.293553047698339,1000,True
2017-11-03,2018Q1,-8,cbvar,authors,-2.113069895088719,3.293553047698339,1000,True
2017-11-03,2018Q1,-8,lbvar,-,-1.5239724477882968,3.293553047698339,200,True
2017-11-03,2018Q1,-8,qbvar,-,-1.9173435840296704,3.293553047698339,1000,True
2017-11-10,2017Q4,6,bbvar,-,-1.7968283159888945,4.584974811729059,1000,False
2017-11-10,2017Q4,6,cbvar,authors,-2.390463736803346,4.584974811729059,1000,False
2017-11-10,2017Q4,6,lbvar,-,-1.598078985753919,4.584974811729059,200,False
2017-11-10,2017Q4,6,qbvar,-,-2.330921013431082,4.584974811729059,1000,False
2017-11-10,2018Q1,-7,bbvar,-,-1.6324168299329305,3.293553047698339,1000,False
2017-11-10,2018Q1,-7,cbvar,authors,-2.157302539073351,3.293553047698339,1000,False
2017-11-10,2018Q1,-7,lbvar,-,-1.741557300901703,3.293553047698339,200,False
2017-11-10,2018Q1,-7,qbvar,-,-1.9495778649360636,3.293553047698339,1000,False
2017-11-17,2017Q4,7,bbvar,-,-1.4328731650225557,4.584974811729059,1000,False
2017-11-17,2017Q4,7,cbvar,authors,-2.1196648377033784,4.584974811729059,1000,False
2017-11-17,2017Q4,7,lbvar,-,-1.2206620607815468,4.584974811729059,200,False
2017-11-17,2017Q4,7,qbvar,-,-2.049039032267375,4.584974811729059,1000,False
2017-11-17,2018Q1,-6,bbvar,-,-1.6299968617517089,3.293553047698339,1000,False
2017-11-17,2018Q1,-6,cbvar,authors,-2.074676664003931,3.293553047698339,1000,False
2017-11-17,2018Q1,-6,lbvar,-,-1.6548344707889011,3.293553047698339,200,False
2017-11-17,2018Q1,-6,qbvar,-,-1.7224621163077003,3.293553047698339,1000,False
2017-11-24,2017Q4,8,bbvar,-,-1.6179403486131043,4.584974811729059,1000,False
2017-11-24,2017Q4,8,cbvar,authors,-2.0945941136689683,4.584974811729059,1000,False
2017-11-24,2017Q4,8,lbvar,-,-1.4376268561460457,4.584974811729059,200,False
2017-11-24,2017Q4,8,qbvar,-,-1.9720946943726936,4.584974811729059,1000,False
2017-11-24,2018Q1,-5,bbvar,-,-1.538054360398864,3.293553047698339,1000,False
2017-11-24,2018Q1,-5,cbvar,authors,-2.159230140968806,3.293553047698339,1000,False
2017-11-24,2018Q1,-5,lbvar,-,-1.630462828236202,3.293553047698339,200,False
2017-11-24,2018Q1,-5,qbvar,-,-1.8363936677490813,3.293553047698339,1000,False
2017-12-01,2017Q4,9,bbvar,-,-1.5871408325219063,4.584974811729059,1000,False
2017-12-01,2017Q4,9,cbvar,authors,-1.9431676015974229,4.584974811729059,1000,False
2017-12-01,2017Q4,9,lbvar,-,-1.2942616823876367,4.584974811729059,200,False
2017-12-01,2017Q4,9,qbvar,-,-2.069928130049792,4.584974811729059,1000,False
2017-12-01,2018Q1,-4,bbvar,-,-1.6878196365085203,3.293553047698339,1000,False
2017-12-01,2018Q1,-4,cbvar,authors,-2.052774552842697,3.293553047698339,1000,False
2017-12-01,2018Q1,-4,lbvar,-,-1.4672622382416352,3.293553047698339,200,False
2017-12-01,2018Q1,-4,qbvar,-,-1.897286904387028,3.293553047698339,1000,False
2017-12-08,2017Q4,10,bbvar,-,-1.7876306808111664,4.584974811729059,1000,False
2017-12-08,2017Q4,10,cbvar,authors,-2.0682196732913027,4.584974811729059,1000,False
2017-12-08,2017Q4,10,lbvar,-,-1.5275652498957872,4.584974811729059,200,False
2017-12-08,2017Q4,10,qbvar,-,-1.9610203474238408,4.584974811729059,1000,False
2017-12-08,2018Q1,-3,bbvar,-,-1.6248517133171805,3.293553047698339,1000,False
2017-12-08,2018Q1,-3,cbvar,authors,-1.9947457076668835,3.293553047698339,1000,False
2017-12-08,2018Q1,-3,lbvar,-,-1.7558653620622575,3.293553047698339,200,False
2017-12-08,2018Q1,-3,qbvar,-,-1.7573601990957268,3.293553047698339,1000,False
2017-12-15,2017Q4,11,bbvar,-,-1.60337402357464,4.584974811729059,1000,False
2017-12-15,2017Q4,11,cbvar,authors,-1.923339008931972,4.584974811729059,1000,False
2017-12-15,2017Q4,11,lbvar,-,-1.2081634186891037,4.584974811729059,200,False
2017-12-15,2017Q4,11,qbvar,-,-2.187486630275917,4.584974811729059,1000,False
2017-12-15,2018Q1,-2,bbvar,-,-1.5149294501722257,3.293553047698339,1000,False
2017-12-15,2018Q1,-2,cbvar,authors,-2.163709503669896,3.293553047698339,1000,False
2017-12-15,2018Q1,-2,lbvar,-,-1.692778401537766,3.293553047698339,200,False
2017-12-15,2018Q1,-2,qbvar,-,-1.7002916808520891,3.293553047698339,1000,False
2017-12-22,2017Q4,12,bbvar,-,-1.471334041280407,4.584974811729059,1000,False
2017-12-22,2017Q4,12,cbvar,authors,-1.824062014754646,4.584974811729059,1000,False
2017-12-22,2017Q4,12,lbvar,-,-1.35651536071012,4.584974811729059,200,False
2017-12-22,2017Q4,12,qbvar,-,-1.7081322960566363,4.584974811729059,1000,False
