as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2015-10-30,2015Q4,5,bbvar,-,-2.4081193278978947,0.7399609712167354,1000,True
2015-10-30,2015Q4,5,cbvar,authors,-2.2502481779490413,0.7399609712167354,1000,True
2015-10-30,2015Q4,5,lbvar,-,-1.8853409622149184,0.7399609712167354,200,True
2015-10-30,2015Q4,5,qbvar,-,-2.37139442130883,0.7399609712167354,1000,True
2015-10-30,2016Q1,-8,bbvar,-,-1.7394754231524856,2.3383061524439253,1000,True
2015-10-30,2016Q1,-8,cbvar,authors,-2.058095556731611,2.3383061524439253,1000,True
2015-10-30,2016Q1,-8,lbvar,-,-1.7229726065257314,2.3383061524439253,200,True
2015-10-30,2016Q1,-8,qbvar,-,-1.7800836357157366,2.3383061524439253,1000,True
2015-11-06,2015Q4,6,bbvar,-,-2.454151939978215,0.7399609712167354,1000,False
2015-11-06,2015Q4,6,cbvar,authors,-2.300214220049464,0.7399609712167354,1000,False
2015-11-06,2015Q4,6,lbvar,-,-2.3337799063612907,0.7399609712167354,200,False
2015-11-06,2015Q4,6,qbvar,-,-2.345458406963812,0.7399609712167354,1000,False
2015-11-06,2016Q1,-7,bbvar,-,-1.733850035776326,2.3383061524439253,1000,False
2015-11-06,2016Q1,-7,cbvar,authors,-2.191781224463351,2.3383061524439253,1000,False
2015-11-06,2016Q1,-7,lbvar,-,-1.701732448424553,2.3383061524439253,200,False
2015-11-06,2016Q1,-7,qbvar,-,-1.8860050776660748,2.3383061524439253,1000,False
2015-11-13,2015Q4,7,bbvar,-,-2.336422541280664,0.7399609712167354,1000,False
2015-11-13,2015Q4,7,cbvar,authors,-2.2473480219897706,0.7399609712167354,1000,False
2015-11-13,2015Q4,7,lbvar,-,-2.4843980629168763,0.7399609712167354,200,False
2015-11-13,2015Q4,7,qbvar,-,-2.4721217062969663,0.7399609712167354,1000,False
2015-11-13,2016Q1,-6,bbvar,-,-1.7550221147234497,2.3383061524439253,1000,False
2015-11-13,2016Q1,-6,cbvar,authors,-2.260121049957875,2.3383061524439253,1000,False
2015-11-13,2016Q1,-6,lbvar,-,-1.807951922724688,2.3383061524439253,200,False
2015-11-13,2016Q1,-6,qbvar,-,-1.857482671828972,2.3383061524439253,1000,False
2015-11-20,2015Q4,8,bbvar,-,-1.7658369201049449,0.7399609712167354,1000,False
2015-11-20,2015Q4,8,cbvar,authors,-2.0300673900996653,0.7399609712167354,1000,False
2015-11-20,2015Q4,8,lbvar,-,-1.6892293246240908,0.7399609712167354,200,False
2015-11-20,2015Q4,8,qbvar,-,-2.2651506296871973,0.7399609712167354,1000,False
