as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2015-07-31,2015Q3,5,bbvar,-,-2.069875550383665,1.61061768429811,1000,True
2015-07-31,2015Q3,5,cbvar,authors,-2.0941381187421504,1.61061768429811,1000,True
2015-07-31,2015Q3,5,lbvar,-,-2.107868513175741,1.61061768429811,200,True
2015-07-31,2015Q3,5,qbvar,-,-1.982927661898872,1.61061768429811,1000,True
2015-07-31,2015Q4,-8,bbvar,-,-3.263836679591892,0.7399609712167354,1000,True
2015-07-31,2015Q4,-8,cbvar,authors,-2.517108393139396,0.7399609712167354,1000,True
2015-07-31,2015Q4,-8,lbvar,-,-2.4320752644389225,0.7399609712167354,200,True
2015-07-31,2015Q4,-8,qbvar,-,-2.662404877513503,0.7399609712167354,1000,True
2015-08-07,2015Q3,6,bbvar,-,-2.3313350624949982,1.61061768429811,1000,False
2015-08-07,2015Q3,6,cbvar,authors,-2.16619855631069,1.61061768429811,1000,False
2015-08-07,2015Q3,6,lbvar,-,-2.164768873807549,1.61061768429811,200,False
2015-08-07,2015Q3,6,qbvar,-,-2.0426373044931707,1.61061768429811,1000,False
2015-08-07,2015Q4,-7,bbvar,-,-3.321940726004078,0.7399609712167354,1000,False
2015-08-07,2015Q4,-7,cbvar,authors,-2.6780223481204204,0.7399609712167354,1000,False
2015-08-07,2015Q4,-7,lbvar,-,-2.6310912873622083,0.7399609712167354,200,False
2015-08-07,2015Q4,-7,qbvar,-,-2.5350469362065464,0.7399609712167354,1000,False
2015-08-14,2015Q3,7,bbvar,-,-2.437885899012869,1.61061768429811,1000,False
2015-08-14,2015Q3,7,cbvar,authors,-2.233168797155999,1.61061768429811,1000,False
2015-08-14,2015Q3,7,lbvar,-,-2.273853938123645,1.61061768429811,200,False
2015-08-14,2015Q3,7,qbvar,-,-2.194882263013401,1.61061768429811,1000,False
2015-08-14,2015Q4,-6,bbvar,-,-3.241102283191832,0.7399609712167354,1000,False
2015-08-14,2015Q4,-6,cbvar,authors,-2.724540364055964,0.7399609712167354,1000,False
2015-08-14,2015Q4,-6,lbvar,-,-2.6226521833137357,0.7399609712167354,200,False
2015-08-14,2015Q4,-6,qbvar,-,-2.759147064805816,0.7399609712167354,1000,False
2015-08-21,2015Q3,8,bbvar,-,-1.685774146809273,1.61061768429811,1000,False
2015-08-21,2015Q3,8,cbvar,authors,-2.0679114781782664,1.61061768429811,1000,False
2015-08-21,2015Q3,8,lbvar,-,-1.496114611961708,1.61061768429811,200,False
2015-08-21,2015Q3,8,qbvar,-,-2.2405263582479717,1.61061768429811,1000,False
2015-08-21,2015Q4,-5,bbvar,-,-2.91530387715976,0.7399609712167354,1000,False
2015-08-21,2015Q4,-5,cbvar,authors,-2.692660535697921,0.7399609712167354,1000,False
2015-08-21,2015Q4,-5,lbvar,-,-2.42474299880939,0.7399609712167354,200,False
2015-08-21,2015Q4,-5,qbvar,-,-2.6757621432861645,0.7399609712167354,1000,False
2015-08-28,2015Q3,9,bbvar,-,-1.767498235720857,1.61061768429811,1000,False
2015-08-28,2015Q3,9,cbvar,authors,-2.081669372934324,1.61061768429811,1000,False
2015-08-28,2015Q3,9,lbvar,-,-1.7082412375410696,1.61061768429811,200,False
2015-08-28,2015Q3,9,qbvar,-,-2.423628067393515,1.61061768429811,1000,False
2015-08-28,2015Q4,-4,bbvar,-,-2.994766210399965,0.7399609712167354,1000,False
2015-08-28,2015Q4,-4,cbvar,authors,-2.577996688207197,0.7399609712167354,1000,False
2015-08-28,2015Q4,-4,lbvar,-,-2.188661925314415,0.7399609712167354,200,False
2015-08-28,2015Q4,-4,qbvar,-,-2.8676872895160326,0.7399609712167354,1000,False
2015-09-04,2015Q3,10,bbvar,-,-1.5704243650417509,1.61061768429811,1000,False
2015-09-04,2015Q3,10,cbvar,authors,-2.040152529586443,1.61061768429811,1000,False
2015-09-04,2015Q3,10,lbvar,-,-1.7892282860534956,1.61061768429811,200,False
2015-09-04,2015Q3,10,qbvar,-,-2.318485015408829,1.61061768429811,1000,False
2015-09-04,2015Q4,-3,bbvar,-,-2.9405642298539667,0.7399609712167354,1000,False
2015-09-04,2015Q4,-3,cbvar,authors,-2.6868002231906294,0.7399609712167354,1000,False
2015-09-04,2015Q4,-3,lbvar,-,-2.355250905331971,0.7399609712167354,200,False
2015-09-04,2015Q4,-3,qbvar,-,-2.9327972680827314,0.7399609712167354,1000,False
2015-09-11,2015Q3,11,bbvar,-,-1.402567185031751,1.61061768429811,1000,False
2015-09-11,2015Q3,11,cbvar,authors,-2.0149190297675306,1.61061768429811,1000,False
2015-09-11,2015Q3,11,lbvar,-,-1.62940620281145,1.61061768429811,200,False
2015-09-11,2015Q3,11,qbvar,-,-2.2629512942266263,1.61061768429811,1000,False
2015-09-11,2015Q4,-2,bbvar,-,-2.9202122770222307,0.7399609712167354,1000,False
2015-09-11,2015Q4,-2,cbvar,authors,-2.584223466062908,0.7399609712167354,1000,False
2015-09-11,2015Q4,-2,lbvar,-,-2.6181449008516964,0.7399609712167354,200,False
2015-09-11,2015Q4,-2,qbvar,-,-2.7886939854281816,0.7399609712167354,1000,False
2015-09-18,2015Q3,12,bbvar,-,-1.373724014545359,1.61061768429811,1000,False
2015-09-18,2015Q3,12,cbvar,authors,-1.891456412265995,1.61061768429811,1000,False
2015-09-18,2015Q3,12,lbvar,-,-1.7004553091763004,1.61061768429811,200,False
2015-09-18,2015Q3,12,qbvar,-,-2.244351516775766,1.61061768429811,1000,False
2015-09-18,2015Q4,-1,bbvar,-,-2.7700685089042523,0.7399609712167354,1000,False
2015-09-18,2015Q4,-1,cbvar,authors,-2.626159299619828,0.7399609712167354,1000,False
2015-09-18,2015Q4,-1,lbvar,-,-1.973519599322536,0.7399609712167354,200,False
2015-09-18,2015Q4,-1,qbvar,-,-2.8644898218586983,0.7399609712167354,1000,False
2015-09-25,2015Q3,13,bbvar,-,-1.3633324173364456,1.61061768429811,1000,False
2015-09-25,2015Q3,13,cbvar,authors,-1.9056583538358212,1.61061768429811,1000,False
2015-09-25,2015Q3,13,lbvar,-,-1.5037712262448772,1.61061768429811,200,False
2015-09-25,2015Q3,13,qbvar,-,-1.9019251011398848,1.61061768429811,1000,False
2015-09-25,2015Q4,0,bbvar,-,-2.651006615387037,0.7399609712167354,1000,False
2015-09-25,2015Q4,0,cbvar,authors,-2.4449521919860406,0.7399609712167354,1000,False
2015-09-25,2015Q4,0,lbvar,-,-2.098380121185389,0.7399609712167354,200,False
2015-09-25,2015Q4,0,qbvar,-,-2.5809821739237044,0.7399609712167354,1000,False
2015-10-02,2015Q3,14,bbvar,-,-1.3891431175312838,1.61061768429811,1000,False
2015-10-02,2015Q3,14,cbvar,authors,-1.8788716189918448,1.61061768429811,1000,False
2015-10-02,2015Q3,14,lbvar,-,-1.550400940532248,1.61061768429811,200,False
2015-10-02,2015Q3,14,qbvar,-,-1.7700104278461908,1.61061768429811,1000,False
2015-10-02,2015Q4,1,bbvar,-,-2.710186887971614,0.7399609712167354,1000,False
2015-10-02,2015Q4,1,cbvar,authors,-2.545567365228922,0.7399609712167354,1000,False
