as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2020-01-31,2020Q1,5,bbvar,-,-62.58125569437371,-5.16223383893778,1000,True
2020-01-31,2020Q1,5,cbvar,authors,-5.854293795516369,-5.16223383893778,1000,True
2020-01-31,2020Q1,5,lbvar,-,-17.22438789466032,-5.16223383893778,200,True
2020-01-31,2020Q1,5,qbvar,-,-17.877572632853756,-5.16223383893778,1000,True
2020-01-31,2020Q2,-8,bbvar,-,-2051.265961798217,-27.97614656719044,1000,True
2020-01-31,2020Q2,-8,cbvar,authors,-14.458737789974798,-27.97614656719044,1000,True
2020-01-31,2020Q2,-8,lbvar,-,-732.1640996436928,-27.97614656719044,200,True
2020-01-31,2020Q2,-8,qbvar,-,-1514.015477780522,-27.97614656719044,1000,True
2020-02-07,2020Q1,6,bbvar,-,-61.44159579351404,-5.16223383893778,1000,False
2020-02-07,2020Q1,6,cbvar,authors,-6.084189183897834,-5.16223383893778,1000,False
2020-02-07,2020Q1,6,lbvar,-,-50.64083800622041,-5.16223383893778,200,False
2020-02-07,2020Q1,6,qbvar,-,-21.72173812544612,-5.16223383893778,1000,False
2020-02-07,2020Q2,-7,bbvar,-,-2360.350238157456,-27.97614656719044,1000,False
2020-02-07,2020Q2,-7,cbvar,authors,-106.31369249901658,-27.97614656719044,1000,False
2020-02-07,2020Q2,-7,lbvar,-,-973.0723568102152,-27.97614656719044,200,False
2020-02-07,2020Q2,-7,qbvar,-,-1617.5147360434555,-27.97614656719044,1000,False
2020-02-14,2020Q1,7,bbvar,-,-29.08002242386864,-5.16223383893778,1000,False
2020-02-14,2020Q1,7,cbvar,authors,-5.253474292174062,-5.16223383893778,1000,False
2020-02-14,2020Q1,7,lbvar,-,-51.420346776692575,-5.16223383893778,200,False
2020-02-14,2020Q1,7,qbvar,-,-7.500338072965285,-5.16223383893778,1000,False
2020-02-14,2020Q2,-6,bbvar,-,-2113.1938522829805,-27.97614656719044,1000,False
2020-02-14,2020Q2,-6,cbvar,authors,-8.73785579331468,-27.97614656719044,1000,False
2020-02-14,2020Q2,-6,lbvar,-,-887.5522294142147,-27.97614656719044,200,False
2020-02-14,2020Q2,-6,qbvar,-,-1122.5257238359382,-27.97614656719044,1000,False
2020-02-21,2020Q1,8,bbvar,-,-48.86724753520061,-5.16223383893778,1000,False
2020-02-21,2020Q1,8,cbvar,authors,-5.778761148199871,-5.16223383893778,1000,False
2020-02-21,2020Q1,8,lbvar,-,-68.11090557429048,-5.16223383893778,200,False
2020-02-21,2020Q1,8,qbvar,-,-17.821019714487527,-5.16223383893778,1000,False
2020-02-21,2020Q2,-5,bbvar,-,-2009.0172096508372,-27.97614656719044,1000,False
2020-02-21,2020Q2,-5,cbvar,authors,-24.59422362644595,-27.97614656719044,1000,False
2020-02-21,2020Q2,-5,lbvar,-,-1171.387906176372,-27.97614656719044,200,False
2020-02-21,2020Q2,-5,qbvar,-,-1413.9720741083277,-27.97614656719044,1000,False
2020-02-28,2020Q1,9,bbvar,-,-60.57465677387098,-5.16223383893778,1000,False
2020-02-28,2020Q1,9,cbvar,authors,-6.769096634587996,-5.16223383893778,1000,False
2020-02-28,2020Q1,9,lbvar,-,-94.35025741846776,-5.16223383893778,200,False
2020-02-28,2020Q1,9,qbvar,-,-19.1647197609149,-5.16223383893778,1000,False
2020-02-28,2020Q2,-4,bbvar,-,-1922.7080962877592,-27.97614656719044,1000,False
2020-02-28,2020Q2,-4,cbvar,authors,-168.1254278115576,-27.97614656719044,1000,False
2020-02-28,2020Q2,-4,lbvar,-,-1301.1041880404284,-27.97614656719044,200,False
2020-02-28,2020Q2,-4,qbvar,-,-1437.373232643923,-27.97614656719044,1000,False
2020-03-06,2020Q1,10,bbvar,-,-85.85831878014102,-5.16223383893778,1000,False
2020-03-06,2020Q1,10,cbvar,authors,-7.394504979289726,-5.16223383893778,1000,False
2020-03-06,2020Q1,10,lbvar,-,-83.18503699730195,-5.16223383893778,200,False
2020-03-06,2020Q1,10,qbvar,-,-7.895414630704648,-5.16223383893778,1000,False
2020-03-06,2020Q2,-3,bbvar,-,-2358.4156597802344,-27.97614656719044,1000,False
2020-03-06,2020Q2,-3,cbvar,authors,-35.93541991199977,-27.97614656719044,1000,False
2020-03-06,2020Q2,-3,lbvar,-,-1050.2741263319754,-27.97614656719044,200,False
2020-03-06,2020Q2,-3,qbvar,-,-1166.675736474568,-27.97614656719044,1000,False
2020-03-13,2020Q1,11,bbvar,-,-67.96284085506663,-5.16223383893778,1000,False
2020-03-13,2020Q1,11,cbvar,authors,-6.104659504880504,-5.16223383893778,1000,False
2020-03-13,2020Q1,11,lbvar,-,-89.2470803561432,-5.16223383893778,200,False
2020-03-13,2020Q1,11,qbvar,-,-17.466631141318338,-5.16223383893778,1000,False
2020-03-13,2020Q2,-2,bbvar,-,-2329.0008657812323,-27.97614656719044,1000,False
