as_of,target_quarter,horizon_week,spec,variant,log_score,realizzato_bea,n_draws,reestimated
2008-05-02,2008Q2,5,qbvar,-,-1.8580645593147755,2.403069701864058,1000,True
2008-05-02,2008Q3,-8,qbvar,-,-2.563465894352357,-2.0845363314131338,1000,True
2008-05-02,2008Q2,5,cbvar,authors,-2.3714864139246186,2.403069701864058,1000,True
2008-05-02,2008Q3,-8,cbvar,authors,-2.426173775640969,-2.0845363314131338,1000,True
2008-05-02,2008Q2,5,bbvar,-,-2.149940444961432,2.403069701864058,1000,True
2008-05-02,2008Q3,-8,bbvar,-,-2.7515214980800673,-2.0845363314131338,1000,True
2008-05-02,2008Q2,5,lbvar,-,-3.3812517416244634,2.403069701864058,200,True
2008-05-02,2008Q3,-8,lbvar,-,-2.357439901952137,-2.0845363314131338,200,True
2008-05-09,2008Q2,6,qbvar,-,-1.7809455577301245,2.403069701864058,1000,False
2008-05-09,2008Q3,-7,qbvar,-,-2.3649283143726985,-2.0845363314131338,1000,False
2008-05-09,2008Q2,6,cbvar,authors,-2.238120707559846,2.403069701864058,1000,False
2008-05-09,2008Q3,-7,cbvar,authors,-2.358863365887236,-2.0845363314131338,1000,False
2008-05-09,2008Q2,6,bbvar,-,-2.0115114491445167,2.403069701864058,1000,False
2008-05-09,2008Q3,-7,bbvar,-,-2.419687218804256,-2.0845363314131338,1000,False
2008-05-09,2008Q2,6,lbvar,-,-3.9006302006397027,2.403069701864058,200,False
2008-05-09,2008Q3,-7,lbvar,-,-2.3348249950488653,-2.0845363314131338,200,False
2008-05-16,2008Q2,7,qbvar,-,-1.8323274880196805,2.403069701864058,1000,False
2008-05-16,2008Q3,-6,qbvar,-,-2.4426270666360588,-2.0845363314131338,1000,False
2008-05-16,2008Q2,7,cbvar,authors,-2.3771814505478712,2.403069701864058,1000,False
2008-05-16,2008Q3,-6,cbvar,authors,-2.2472433392758577,-2.0845363314131338,1000,False
2008-05-16,2008Q2,7,bbvar,-,-2.329084883187182,2.403069701864058,1000,False
2008-05-16,2008Q3,-6,bbvar,-,-2.5280149801788236,-2.0845363314131338,1000,False
2008-05-16,2008Q2,7,lbvar,-,-3.5185021201287507,2.403069701864058,200,False
2008-05-16,2008Q3,-6,lbvar,-,-2.326129356325057,-2.0845363314131338,200,False
2008-05-23,2008Q2,8,qbvar,-,-1.951445377708571,2.403069701864058,1000,False
2008-05-23,2008Q3,-5,qbvar,-,-2.5153620875009297,-2.0845363314131338,1000,False
2008-05-23,2008Q2,8,cbvar,authors,-2.3743777363141483,2.403069701864058,1000,False
2008-05-23,2008Q3,-5,cbvar,authors,-2.2384586490819416,-2.0845363314131338,1000,False
2008-05-23,2008Q2,8,bbvar,-,-2.6223680340724336,2.403069701864058,1000,False
2008-05-23,2008Q3,-5,bbvar,-,-2.679641141756975,-2.0845363314131338,1000,False
2008-05-23,2008Q2,8,lbvar,-,-4.110310750355875,2.403069701864058,200,False
2008-05-23,2008Q3,-5,lbvar,-,-2.523907757431186,-2.0845363314131338,200,False
2008-05-30,2008Q2,9,qbvar,-,-1.8104626701525832,2.403069701864058,1000,False
2008-05-30,2008Q3,-4,qbvar,-,-2.4980763221337554,-2.0845363314131338,1000,False
2008-05-30,2008Q2,9,cbvar,authors,-2.3828106687178314,2.403069701864058,1000,False
2008-05-30,2008Q3,-4,cbvar,authors,-2.377847609814916,-2.0845363314131338,1000,False
2008-05-30,2008Q2,9,bbvar,-,-2.4584246849894336,2.403069701864058,1000,False
2008-05-30,2008Q3,-4,bbvar,-,-2.8437014227937345,-2.0845363314131338,1000,False
2008-05-30,2008Q2,9,lbvar,-,-4.289433803912905,2.403069701864058,200,False
2008-05-30,2008Q3,-4,lbvar,-,-2.7476175614506992,-2.0845363314131338,200,False
2008-06-06,2008Q2,10,qbvar,-,-1.800717647192091,2.403069701864058,1000,False
2008-06-06,2008Q3,-3,qbvar,-,-2.4463347609969763,-2.0845363314131338,1000,False
2008-06-06,2008Q2,10,cbvar,authors,-2.4196064185006243,2.403069701864058,1000,False
2008-06-06,2008Q3,-3,cbvar,authors,-2.3417772724923607,-2.0845363314131338,1000,False
2008-06-06,2008Q2,10,bbvar,-,-2.4427235324374554,2.403069701864058,1000,False
2008-06-06,2008Q3,-3,bbvar,-,-2.6596484637410986,-2.0845363314131338,1000,False
2008-06-06,2008Q2,10,lbvar,-,-4.418266019172721,2.403069701864058,200,False
2008-06-06,2008Q3,-3,lbvar,-,-2.2508777288693453,-2.0845363314131338,200,False
2008-06-13,2008Q2,11,qbvar,-,-1.9903141497181172,2.403069701864058,1000,False
2008-06-13,2008Q3,-2,qbvar,-,-2.5405632842636763,-2.0845363314131338,1000,False
2008-06-13,2008Q2,11,cbvar,authors,-2.5187312331415033,2.403069701864058,1000,False
2008-06-13,2008Q3,-2,cbvar,authors,-2.2960180707106557,-2.0845363314131338,1000,False
2008-06-13,2008Q2,11,bbvar,-,-2.703337169004885,2.403069701864058,1000,False
2008-06-13,2008Q3,-2,bbvar,-,-2.5578743247998124,-2.0845363314131338,1000,False
2008-06-13,2008Q2,11,lbvar,-,-5.337548529032336,2.403069701864058,200,False
